ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_façades,Jardin,Surface_totale_du_terrain,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_habitable,Équipement_de_la_cuisine,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Balcon,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Panneaux_solaires,Pompe_à_chaleur,Orientation_du_jardin,Raccordé_à_leau_courante,Meublé,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Parlophone,Raccordé_au_gaz_de_ville,Surface_du_séjour,Surface_du_bureau,Surface_de_la_véranda,Surface_de_la_cuisine,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_électrique_individuel,Domotique,Porte_daccès_sécurisée,Largeur_de_la_façade,Surface_constructible,Largeur_du_terrain_à_rue,Attestation__Citernes_à_mazout,Maison_basse_énergie,Compteur_Bihoraire,Nombre_de_douches,Étage_de_lappartement,Profondeur_du_terrain,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Attestation__Asbuilt,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Surface_du_garage,Possibilités_pour_profession_libérale,Surface_totale,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing
https://immovlan.be/fr/detail/maison/a-vendre/9630/sint-maria-latem/rbj40699,RBJ40699,Maison à vendre,448000,Steenstraat 12,9630 Sint-Maria-Latem,,,4,,Oui,,,,,,Oui,1,2,,Oui,2037 m²,,398 kWh/m²/an,20231228-0003093821-RES-1,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,229 m²,,2,Mazout,,,,Non,,Sud,,4,Oui,,Oui,Oui,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,199 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt70306,RBT70306,Appartement à vendre,499900,,8370 Blankenberge,,Non,3,Non,Non,Non,Non,Non,Non,Non,Oui,1,2,,Oui,,Non,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,,225 m²,,2,,,,,Oui,,,3,1,Oui,,,,,,,,Sud,Oui,,,,,,,,,,,Oui,Oui,,,,,,,,,,,225 m²,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8480/ichtegem/rbt70221,RBT70221,Maison à vendre,245000,Moerdijkstraat 135 A,8480 Ichtegem,,Non,3,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,3,Oui,936 m²,Non,504 kWh/m²/an,20240606-0003274355-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,A l’acte,,,1,Gaz,Simple vitrage,Non,Non,Non,Oui,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 m,,,,,,53 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8470/gistel/rbt70220,RBT70220,Maison à vendre,430000,Molenkotstraat 13,8470 Gistel,,Non,3,Non,Non,Non,Non,Non,Non,Non,,,1,4,Oui,3069 m²,Non,,,,,Zone agricole,Pas de risque d’inondation,Information non communiquée,2025,,195 m²,,2,,,,Non,Non,Non,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,11 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/rbt70097,RBT70097,Appartement à vendre,,,1090 Jette,Nouveau,Non,3,Non,Non,Non,Non,Non,Non,Non,,,2,2,Oui,,Non,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,,,110 m²,,,,,,,,,,1,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 m²,,,,,,0,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc89694,VBC89694,Duplex à vendre,299000,Rue une Personne 8,1000 Bruxelles,Excellent,,1,Oui,,,,,,,,,1,2,,,Non,119 kWh/m²/an,,18/08/2029,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2017,A l’acte,55 m²,Super équipée,1,Gaz,Double vitrage,,,Oui,Non,Sud-est,4,,,,,,,,,,,Oui,Non,,,Oui,,,,,,,Oui,Oui,25 m²,,,4 m²,,,,,,,,,,,,1,3,,,20 m²,6555 kWh/an,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8610/kortemark/rbt69991,RBT69991,Maison à vendre,319000,Ichtegemstraat 54,8610 Kortemark,,Non,4,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,Oui,539 m²,Non,345 kWh/m²/an,20250418-0003580658-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1950,,237 m²,Equipée,2,Non specifié,Double vitrage,Non,Non,Non,Non,Est,2,2,Oui,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,9 m,,9 m,,,,,,59 m,28 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9090/gontrode/rbt69725,RBT69725,Maison à vendre,439000,Hovenierstraat 52,9090 Gontrode,Excellent,Non,3,Non,Oui,Non,Non,Non,Oui,Non,,,1,3,Oui,130 m²,Non,133 kWh/m²/an,20250613-0003624057-RES-1,13/06/2035,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1935,,155 m²,Equipée,1,Gaz,Double vitrage,,,,,,,,Oui,,,,,,,,Sud-ouest,Oui,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/3550/zolder/rbt69836,RBT69836,Duplex à vendre,337000,Dorpsstraat 15 12,3550 Zolder,Excellent,Non,3,Non,Oui,Non,Non,Non,Non,Non,,,1,,,,Non,148 kWh/m²/an,20210624-0002433440-RES-1,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2005,A l’acte,156 m²,,2,Gaz,Double vitrage,,Non,,,,,,Oui,,,,Non,,Non,,,Oui,Non,,,Oui,,,,,,,Oui,Oui,,,,,Non,Non,,Non,Non,,,,pas d'application,,,1,,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc89520,VBC89520,Appartement à vendre,215000,,1030 Schaerbeek,À rénover,,3,,,,,,,,,,1,2,,,Non,436 kWh/m²/an,,11/07/2028,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1908,,130 m²,Semi-équipée,1,Gaz,,,,Non,Non,,3,,Oui,,,,,,,,,Oui,Non,,Kitchenette,,,,,,,,,Oui,,,,,,,,,,,,,,,,1,0,,2 m²,10 m²,27156 kWh/an,87,12 m²,10 m²,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc89510,VBC89510,Maison à vendre,109000,Rue de la Cité 22,6000 Charleroi,À rénover,,2,Oui,Oui,Oui,Oui,,,,,,1,2,Oui,140 m²,,282 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,,,112 m²,,1,Gaz,Double vitrage,,,,,,,,Oui,,,,,,,,,Oui,,,,Oui,,,,,,,,Oui,13 m²,,,15 m²,,,,,,,,,,,,1,,,,13 m²,31733 kWh/an,,7 m²,32 m²,,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8551/heestert/rbt69423,RBT69423,Maison à vendre,,,8551 Heestert,,Non,3,Non,Oui,Non,Non,Non,Non,Non,Oui,2,1,4,Oui,495 m²,Non,72 kWh/m²/an,34042-G-2014_186/EP11942/E501/D01/SD001,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2015,A partir du : 01/01/2026,170 m²,Equipée,2,Non specifié,,Non,Oui,Non,Non,Sud-est,2,1,Oui,Non,,,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,Oui,,,,10 m,,16 m,,,,,,30 m,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1082/berchem-sainte-agathe/vbc89484,VBC89484,Maison à vendre,570000,Avenue René Comhaire 110,1082 Berchem-Sainte-Agathe,Normal,,4,Oui,Oui,,Oui,,,,Oui,,1,2,Oui,,Non,208 kWh/m²/an,,18/06/2035,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1922,A l’acte,190 m²,Super équipée,2,Gaz,Double vitrage,,Oui,Non,Non,,,,Oui,,,,,,,,,Oui,,,,Oui,,,,,,,,Oui,18 m²,,,11 m²,,,,,,7 m,,7 m,,,,,,,25 m²,14 m²,39467 kWh/an,41,14 m²,14 m²,13 m²,14 m²,,115 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9990/maldegem/rbt69345,RBT69345,Appartement à vendre,295000,Stationsstraat 94 B2,9990 Maldegem,,Non,2,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,,,Non,0 kWh/m²/an,20221103-0002715785-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2004,A partir du : 01/10/2025,84 m²,Equipée,1,Non specifié,,Non,Non,Non,Non,,3,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8620/nieuwpoort/rbt69334,RBT69334,Appartement à vendre,185000,Brugsevaart 40 0103,8620 Nieuwpoort,,Non,1,Non,Non,Non,Non,Non,Non,Non,,,1,,,,Non,306 kWh/m²/an,20250617-0003626308-RES-1,,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2001,A l’acte,55 m²,,1,Electrique,Double vitrage,Non,Non,Non,Non,Nord-ouest,,,Oui,Non,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,95 m,,,,,,45 m,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8630/furnes/rbt69333,RBT69333,Penthouse à vendre,549000,Zuidstraat 38 301,8630 Furnes,,,3,,,,,,,,Oui,1,2,,,,,135 kWh/m²/an,38025-G-2008-128/EPB0588/A001/D01/SD005,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2009,A l’acte,115 m²,Equipée,1,Non specifié,,Non,Non,Oui,Non,Sud-ouest,4,,Oui,Non,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,Oui,,,,12 m,,12 m,,,,,3,30 m,35 m²,,,,,,,,85,,0,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2500/lier/rbt69212,RBT69212,Maison à vendre,239000,Lispersteenweg 29,2500 Lier,À rénover,,3,,Oui,,,,,,,,1,2,Oui,81 m²,,526 kWh/m²/an,20250227-0003540517-RES-1,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1899,,99 m²,Semi-équipée,,Gaz,,,,Non,,Nord-ouest,,,Oui,,Non,Non,Oui,,,,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,61 m²,,,,,,,20 m,18 m²,,,,,,,,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6001/marcinelle/vbc89444,VBC89444,Maison à vendre,125000,,6001 Marcinelle,À rénover,Non,4,Non,Oui,Non,Non,Non,Non,Non,,,1,2,,,,118 kWh/m²/an,20210915004962,15/09/2031,pas d'application,,Information non communiquée,Information non communiquée,,A l’acte,,,2,Non specifié,,,,Non,,,2,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5575/willerzie/vbc89368,VBC89368,Maison à vendre,240000,Rue Charnay 2,5575 Willerzie,À rénover,,5,,,,,,,,Oui,1,1,4,Oui,1140 m²,,321 kWh/m²/an,20240621016845,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1979,A l’acte,144 m²,Semi-équipée,2,Mazout,,,,Non,,Sud-est,1,2,Oui,,Oui,,Non,,,,,Oui,Non,,,,,,,,,,,,25 m²,,,,,,,,,,95 m²,,,,,,,,20 m²,,59691 kWh/an,81,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5300/andenne/vbc89366,VBC89366,Maison à vendre,195000,Rue du Pont 28,5300 Andenne,À rénover,Non,3,Non,Oui,Non,Non,Non,Non,Non,,,,2,Oui,190 m²,,446 kWh/m²/an,20170215007261,15/02/2027,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1950,A l’acte,140 m²,,2,Gaz,,,,Non,,Sud-ouest,3,,Oui,,,,Non,,,,,Oui,Non,,,,,,,,,,,Oui,33 m²,,,,,,,,,,,,,,,1,,16 m,6 m²,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6043/ransart/vbc89441,VBC89441,Maison à vendre,279000,Rue Télesphore Lemal 22,6043 Ransart,Excellent,Non,3,,,,Oui,,,,Oui,1,1,4,Oui,491 m²,Non,122 kWh/m²/an,,18/07/2028,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2001,,139 m²,Equipée,2,Mazout,Double vitrage,Oui,Oui,Non,Oui,Ouest,,,Oui,,Oui,Non,Non,,Oui,,,Oui,Non,,Américaine,Oui,Oui,,,,,,,,,,,12 m²,,,,,,,,,,,,,,,11 m²,21 m²,16324 kWh/an,,13 m²,13 m²,,29 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1330/rixensart/vbc89345,VBC89345,Villa à vendre,640000,Avenue Paola 16,1330 Rixensart,Excellent,,4,Oui,,,Oui,,,,,,1,4,Oui,530 m²,Non,163 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1995,Immédiatement,192 m²,Super équipée,2,Gaz,Double vitrage,,Oui,Non,Non,,2,,Oui,,,,,,Oui,,Est,Oui,Non,,,Oui,,,,,,,,Oui,,,,22 m²,,,,,,7 m,,7 m,,,,,,33 m,12 m²,20 m²,36381 kWh/an,6264,14 m²,12 m²,16 m²,22 m²,,440 m²,,,25 m²,14 m²,Oui,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1980/zemst/rbt69080,RBT69080,Maison à vendre,299000,Linterpoortenlaan 56,1980 Zemst,À rénover,,3,Oui,Oui,,,,,,Oui,1,1,4,Oui,501 m²,,805 kWh/m²/an,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1964,A l’acte,130 m²,Semi-équipée,1,Mazout,,Oui,,,,,,2,Oui,,Oui,Non,Non,,,,,,Non,1,Kitchenette,,,,,,,,,,30 m²,,,17 m²,,,,,,,,,,,,,,,,9 m²,,,12 m²,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc89261,VBC89261,Appartement à vendre,1275000,Quai des Péniches 69 27A,1000 Bruxelles,Excellent,Non,3,Oui,,,,,,,Oui,,3,2,,,Non,,,,,,Information non communiquée,Information non communiquée,2014,A l’acte,219 m²,Super équipée,4,Gaz,Double vitrage,,,Oui,Oui,,42,,Oui,,,,,,,,,,Oui,2,,,,,,,,,Oui,,50 m²,,,,,,,,,,,,,,,1,27,,13 m²,20 m²,,,17 m²,10 m²,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6511/stree/vbc89216,VBC89216,Immeuble mixte à vendre,197500,Chaussée de charleroi 146 & 146/1,6511 Strée,Normal,,3,,,,,,,,Oui,,1,3,Oui,874 m²,,462 kWh/m²/an,,06/07/2027,,,Information non communiquée,Information non communiquée,,A l’acte,241 m²,,2,,,,,,,,1,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87 m²,10 m²,88589 kWh/an,116,8 m²,22 m²,,,,662 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8520/kuurne/rbt68979,RBT68979,Maison à vendre,110000,Kattestraat 14,8520 Kuurne,À rénover,,3,Non,Oui,Non,,,,,,,1,,,122 m²,,639 kWh/m²/an,20230817-0002966297-RES-1,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,120 m²,,,Gaz,Simple vitrage,,,Non,Non,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5190/moustier-sur-sambre/vbc89196,VBC89196,Maison à vendre,335500,,5190 Moustier-Sur-Sambre,,,3,,,,,,Oui,,Oui,1,1,2,Oui,159 m²,,84 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,,,212 m²,Super équipée,2,Air pulsé,Double vitrage,,,,,,,,Oui,,,,,,Oui,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 m²,,,,,,,,,71 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/kluizen/rbt68851,RBT68851,Appartement à vendre,349500,Kluizendorpstraat 58 102,9940 Kluizen,Nouveau,Non,2,Non,Non,Non,Non,Non,Non,Non,,,1,2,,,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,88 m²,,1,Electrique,,,,Oui,,Sud-est,,,Oui,,,,Non,,,Oui,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,1,,21 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/kluizen/rbt68850,RBT68850,Appartement à vendre,385500,Kluizendorpstraat 58 201,9940 Kluizen,Nouveau,Non,3,Non,Non,Non,Non,Non,Non,Non,,,1,2,,,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,137 m²,,1,Electrique,,,,Oui,,Sud-est,3,,Oui,,,,Non,,,Oui,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,2,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/kluizen/rbt68849,RBT68849,Appartement à vendre,367500,Kluizendorpstraat 58 101,9940 Kluizen,Nouveau,Non,2,Non,Non,Non,Non,Non,Non,Non,,,1,2,,,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,99 m²,,1,Electrique,,,,Oui,,Sud-est,,,Oui,,,,Non,,,Oui,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,1,,21 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9550/herzele/rbt68841,RBT68841,Maison à vendre,438000,Eikestraat 61,9550 Herzele,Normal,Non,3,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,,Oui,,Non,297 kWh/m²/an,20250522-0003584528-RES-2,,,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,Immédiatement,252 m²,,2,,Double vitrage,Non,Non,Non,Non,,,1,Oui,Oui,,,Non,Non,,,,Oui,Non,1,,,,,,,,,,Oui,45 m²,,,14 m²,Non,Non,,Non,,,1589 m²,,,,,,,,40 m²,11 m²,,,13 m²,15 m²,,,,1400 m²,,Non,,6 m²,Non,,Non,Non,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8930/menen/rbt68826,RBT68826,Maison à vendre,99000,,8930 Menen,,,3,,,,,,,,,,1,2,Oui,75 m²,,757 kWh/m²/an,20250611-0003622656-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1930,A l’acte,94 m²,Non équipée,,Gaz,Simple vitrage,Non,Non,Non,Non,,3,,,Non,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,4 m,,4 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8511/aalbeke/rbt68813,RBT68813,Maison à vendre,295000,Bijstert 4,8511 Aalbeke,,Non,3,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,Oui,367 m²,,369 kWh/m²/an,20220518-0002605988-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1971,A l’acte,196 m²,,2,,,,Non,Non,Non,,2,1,Oui,Non,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,10 m,,10 m,,,,,,37 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8820/torhout/rbt68819,RBT68819,Maison à vendre,179000,Guldensporenlaan 1,8820 Torhout,,Non,3,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,3,,324 m²,Non,952 kWh/m²/an,20241030-0003430815-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1931,A l’acte,,,1,,,,Non,Non,Non,Nord-est,2,1,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,14 m,,20 m,,,,,,23 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1500/hal/rbt68796,RBT68796,Maison à vendre,450000,Abeelenveld 46,1500 Hal,,Non,3,Non,Non,Non,Non,Non,Non,Non,,,1,2,Oui,272 m²,Non,41 kWh/m²/an,20250524-0003609350-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2015,,,Equipée,2,Gaz,,Non,Non,Non,Non,Sud-ouest,2,2,Oui,Non,,,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9140/temse/rbt68509,RBT68509,Appartement à vendre,309000,Kapelstraat 144 K,9140 Temse,Excellent,,2,,,,,,,,Oui,,1,3,,,,38 kWh/m²/an,46025-G-OMV_2018146301/EP16989/A001/D01/SD012,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2022,,90 m²,,1,Gaz,Double vitrage,,,Oui,,,3,1,Oui,,Oui,,,,,,,Oui,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8800/roeselare/rbt68503,RBT68503,Maison à vendre,415000,Bloemkoolstraat 43,8800 Roeselare,Nouveau,Non,3,Non,Non,Non,Non,Non,Non,Non,,,1,,Oui,273 m²,Non,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,,,,,2,,,,,,,,,1,Oui,,,,,,,,Sud-ouest,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
