ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Salle_à_manger,Surface_salle_à_manger,Garage,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_détages_de_limmeuble,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Véranda,Dressing,Buanderie,Local_vélo,Nombre_de_Garages,Orientation_de_la_façade_du_bien,Jardin,Surface_du_jardin,Référence_PEB,Année_de_construction,Surface_du_garage,Équipement_de_la_cuisine,Surface_de_lades_salles_de_bain,Largeur_de_la_façade,Orientation_de_la_terrasse,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Nombre_de_places_de_parking_extérieur,Surface_des_caves,Surface_du_grenier,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Surface_constructible,Étage_de_lappartement,Panneaux_solaires,Parlophone,Possibilités_pour_profession_libérale,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires_thermiques,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Espace_ouvert_sensible_à_leau__WORG,Surface_du_bureau,Balcon,Surface_du_dressing,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Niveau_S,Surface_de_la_véranda
https://immovlan.be/fr/detail/maison/a-vendre/1500/hal/rbt68796,RBT68796,Maison à vendre,450000,Abeelenveld 46,1500 Hal,,Non,,3,,,,,,,,Non,Non,Non,,,,,,1,,2,Gaz,,Non,Non,2,2,Oui,,272 m²,,,,Non,41 kWh/m²/an,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Sud-ouest,Oui,,20250524-0003609350-RES-1,2015,,Equipée,,,,,,,,2,,,,,,,Oui,,,,,,,,,Non,,Non,,,,,,,Non,,,,Non,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9140/temse/rbt68509,RBT68509,Appartement à vendre,309000,Kapelstraat 144 K,9140 Temse,Excellent,,,2,,,,,90 m²,,,,,,,Oui,,,,1,,1,Gaz,Double vitrage,Oui,,3,3,Oui,,,,Oui,Oui,,38 kWh/m²/an,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,46025-G-OMV_2018146301/EP16989/A001/D01/SD012,2022,,,,,,,,Oui,,1,,,,,,1,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8800/roeselare/rbt68503,RBT68503,Maison à vendre,415000,Bloemkoolstraat 43,8800 Roeselare,Nouveau,Non,,3,,,,,,,,Non,Non,Non,,,,,,1,,2,,,,,,,Oui,,273 m²,,Oui,Oui,Non,,,,,"non, pas d'attestation",,Risque moyen,Information non communiquée,Non,Non,Non,Non,,,Oui,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7750/mont-de-l-enclus/rbt68680,RBT68680,Maison à vendre,370000,Place d'Orroir 23,7750 Mont-de-l'Enclus,Normal,Oui,A l’acte,4,,,,,211 m²,Non,,Oui,Oui,,,Oui,1,,,2,1,3,Gaz,Double vitrage,Non,,4,2,Oui,,1092 m²,,Oui,Oui,Non,268 kWh/m²/an,,11/06/2035,9598,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,Oui,,,,1,,Oui,898 m²,,1945,,Super équipée,,34 m,,,,,Non,5,,,,04/04/2014,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4420/saint-nicolas/vbc88999,VBC88999,Appartement à vendre,199000,Rue Ferdinand Nicolay 157,4420 Saint-Nicolas,Normal,Oui,A l’acte,3,18 m²,15 m²,12 m²,,115 m²,Non,32 m²,Oui,,,,,,Américaine,13 m²,1,1,1,Mazout,Double vitrage,Non,Non,2,1,,,,Oui,Oui,Oui,Non,721 kWh/m²/an,98396 kWh/an,07/12/2025,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Equipée,6 m²,,,,,Non,Non,1,,,,,,2,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt68590,RBT68590,Maison à vendre,569000,Tramstraat 18 B,9860 Oosterzele,Normal,Non,,4,,,,,240 m²,,,Non,Oui,Non,,Oui,,,,1,,2,Gaz,Double vitrage,,,3,,Oui,,740 m²,,Oui,Oui,Oui,119 kWh/m²/an,,03/02/2035,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,Non,Non,Oui,Non,1,,Oui,740 m²,20250203-0003520685-RES-1,2009,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7100/la-louviere/vbc88944,VBC88944,Duplex à vendre,210000,Rue de Longtain 22 13,7100 La Louvière,Excellent,,A l’acte,4,14 m²,12 m²,32 m²,37 m²,176 m²,Non,,Oui,,,,,,,12 m²,2,,2,Gaz,Double vitrage,Oui,Oui,2,2,Oui,,,Oui,Oui,Oui,,134 kWh/m²/an,26857 kWh/an,02/06/2035,25,"non, pas d'attestation",,Information non communiquée,Information non communiquée,,,,,,,,,,,,Super équipée,,,,,,,,,,,,,,4,,Oui,,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc88904,VBC88904,Maison à vendre,169000,Rue Renardi 41,4000 Liège,À rénover,,,2,,,,,145 m²,,,Non,Oui,,,,,,,1,,,Gaz,Double vitrage,Non,Non,,,Oui,19 m²,242 m²,,,,,400 kWh/m²/an,58900 kWh/an,14/08/2034,,pas d'application,,Information non communiquée,Information non communiquée,Non,,,,,,Oui,,20240814010367,,,,5 m²,,,,,,Non,,,25 m²,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/8800/roeselare/rbt68306,RBT68306,Rez-de-chaussée à vendre,175000,Désiré Mergaertstraat 4 1,8800 Roeselare,,Non,,2,,,,,93 m²,,,Non,Non,Non,,Oui,,,,1,,2,Electrique,Double vitrage,Non,Non,,,Oui,,,,,,Non,285 kWh/m²/an,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,,,,20210507-0002412725-RES-1,1994,,,,,,,,,,,,,,,,0,,,,,,,,,,Non,,Non,,,,,,,Non,,,,Non,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6560/erquelinnes/vbc88870,VBC88870,Maison à vendre,97500,,6560 Erquelinnes,,Non,,2,,,,,88 m²,,,Non,Oui,Non,,,,,,1,,,Non specifié,,,,3,,,,60 m²,,,,,211 kWh/m²/an,,,39,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,,,,,20250611003875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8800/roeselare/rbt68236,RBT68236,Maison à vendre,240000,Rumbeeksesteenweg 171 A,8800 Roeselare,,Non,A l’acte,5,,,,,,,,Non,Oui,Non,,Oui,,,,,,,,,Non,Non,2,,,,600 m²,,,,Non,701 kWh/m²/an,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,,Oui,,20240307-0003168976-RES-1,,,,,12 m,,57 m,12 m,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,Non,,,,Non,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/7890/ellezelles/rbt68420,RBT68420,Maison de maître à vendre,595000,Rue de Lahamaide 23,7890 Ellezelles,À rénover,,A l’acte,5,,,,,550 m²,,,Oui,Oui,,,Oui,2,Américaine,,2,,3,Mazout,Double vitrage,Non,,4,2,Oui,,1570 m²,,,Oui,Non,399 kWh/m²/an,,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,,,,,2,,Oui,,,1894,,Equipée,,,,,,Oui,Non,,,,,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6010/couillet/vbc88786,VBC88786,Villa à vendre,227000,,6010 Couillet,Excellent,,A l’acte,3,18 m²,13 m²,19 m²,,132 m²,,,,Oui,Oui,15 m²,,,Américaine,11 m²,1,1,2,Mazout,Double vitrage,Non,Non,2,2,Oui,,168 m²,Oui,,Oui,Non,235 kWh/m²/an,34977 kWh/an,,60,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,103 m²,,1960,,Equipée,,5 m,,32 m,5 m,,,,,,,,,,Oui,,,,,,,,,Oui,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5590/ciney/vbc88779,VBC88779,Villa à vendre,345000,,5590 Ciney,À rénover,Non,A l’acte,4,13 m²,14 m²,14 m²,16 m²,180 m²,Non,34 m²,Oui,Oui,,,Oui,2,Américaine,15 m²,1,1,1,Mazout,Double vitrage,,Oui,4,1,Oui,,899 m²,,,Oui,,759 kWh/m²/an,135935 kWh/an,06/06/2035,192,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,,,,,2,Nord-ouest,Oui,,,1970,,Equipée,,,,,,,,3,,,,06/06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/06/2025,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1200/woluwe-saint-lambert/vbc88713,VBC88713,Rez-de-chaussée à vendre,395000,Avenue de Calabre 17,1200 Woluwe-Saint-Lambert,Normal,,,2,14 m²,11 m²,,,98 m²,,35 m²,,,,,,,,6 m²,1,,1,Gaz,Double vitrage,Oui,Non,,4,Oui,30 m²,,Oui,Oui,Oui,Non,147 kWh/m²/an,14333 kWh/an,01/06/2033,29,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,2009,,Super équipée,6 m²,,,,,,,,,,,,,0,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc88699,VBC88699,Maison à vendre,520000,Rue de l'Ecole 1A,5377 Somme-Leuze,Excellent,Non,A l’acte,4,18 m²,17 m²,12 m²,12 m²,292 m²,Non,26 m²,,Oui,Oui,26 m²,Oui,,,13 m²,3,2,3,Mazout,Double vitrage,Non,Non,4,2,Oui,24 m²,3650 m²,Non,,Oui,Non,132 kWh/m²/an,38473 kWh/an,13/05/2035,33,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,1,Sud-est,Oui,2900 m²,,1999,,Super équipée,,10 m,Nord-ouest,,10 m,,,6,,,,,,,,Oui,,,,,,,,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8430/middelkerke/rbt68093,RBT68093,Appartement à vendre,310000,Kleine Kerkweg 14 0001,8430 Middelkerke,Nouveau,Non,A l’acte,1,,,,,74 m²,Non,,Non,Non,Non,,Oui,,,,1,,1,Gaz,,Oui,,,5,,,,,,,,82 kWh/m²/an,,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4020/liege/vbc88551,VBC88551,Maison à vendre,199000,Rue de Visé 896,4020 Liège,À rénover,,,4,,,,,141 m²,Non,,Oui,Non,,,,,,,1,,,Mazout,Simple vitrage,Non,Non,,3,Oui,25 m²,137 m²,,,,,371 kWh/m²/an,50139 kWh/an,13/06/2026,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,Non,,,,,Nord-ouest,Oui,40 m²,20160613020798,,,,10 m²,6 m,,,,,Non,,12 m²,,,,77 m²,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc88512,VBC88512,Appartement à vendre,285000,Chaussée de Drogenbos 210 1.4,1180 Uccle,Excellent,Non,A l’acte,1,,,,,64 m²,,,Oui,,,,,,,,1,1,1,Gaz,,Oui,Non,2,4,Oui,5 m²,,,,,Non,86 kWh/m²/an,,23/12/2034,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7500/tournai/vbc88499,VBC88499,Immeuble mixte à vendre,230000,Rue Saint Brice 36,7500 Tournai,À rénover,Non,A l’acte,5,13 m²,18 m²,12 m²,9 m²,518 m²,Non,,Oui,Oui,,,,,Indépendante,,2,2,3,Gaz,,Non,Non,3,3,Oui,66 m²,298 m²,Oui,Oui,Oui,Non,517 kWh/m²/an,166210 kWh/an,30/12/2034,94,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1950,,,,11 m,,18 m,11 m,,,,26 m²,78 m²,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-le-grand/vbc88488,VBC88488,Appartement à vendre,299800,Rue de la Station 1 09,1350 Orp-le-Grand,Excellent,,Immédiatement,2,18 m²,11 m²,,,113 m²,Non,40 m²,,,,,,,,,1,1,1,Gaz,Double vitrage,Non,Non,3,2,Oui,,,Oui,Oui,Oui,Non,109 kWh/m²/an,12315 kWh/an,11/04/2034,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,,,,,,Oui,35 m²,,2024,,Super équipée,,,Ouest,,,Oui,Non,2,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1730/asse/rbt67945,RBT67945,Appartement à vendre,180000,Breughelpark 11 25,1730 Asse,,Non,,1,,,,,68 m²,,,Non,Non,Non,,,,,,1,,1,Gaz,,Oui,Non,,8,Oui,,,,,,Non,141 kWh/m²/an,,,,,Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,,,,20200518-0002270702-RES-1,1973,,,,,,,,,,,,,,,,7,,,,,,,,,,Non,,Non,,,,,,,Non,,,,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc88409,VBC88409,Appartement à vendre,375000,Square de l'Aviation 19,1070 Anderlecht,À rénover,Non,Immédiatement,2,17 m²,13 m²,,,127 m²,,,Oui,Non,Oui,24 m²,,,,12 m²,1,,,Mazout,Double vitrage,Oui,,,,Oui,6 m²,,Oui,,Oui,Non,228 kWh/m²/an,,,57,"oui, attestation non conforme",Non,Information non communiquée,Information non communiquée,Non,Oui,Non,Non,,,,,,,,,7 m²,,,,,,,,7 m²,,,,,3,Non,Oui,,,Non,Non,Non,,,Non,Non,Non,Non,Non,Non,,,"non, pas d'attestation",,,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3070/kortenberg/rbt67766,RBT67766,Maison à vendre,476000,Marie Salkinplantsoen 9,3070 Kortenberg,Nouveau,Non,,4,,,,,168 m²,,,Non,Non,Non,,Oui,,,,1,,2,,,,,3,,,,174 m²,,Oui,Oui,Non,0 kWh/m²/an,,,,"non, pas d'attestation",Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,,Oui,,,2024,,,,7 m,,22 m,7 m,,,1,,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,Sud,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3070/kortenberg/rbt67764,RBT67764,Maison à vendre,530000,Marie Salkinplantsoen 9,3070 Kortenberg,Nouveau,Non,,4,,,,,210 m²,,,Non,Oui,Non,,Oui,,,,1,,2,,,,,3,,,,193 m²,,Oui,Oui,Non,0 kWh/m²/an,,,,"non, pas d'attestation",Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,,Oui,,,2024,,,,,,,,,,1,,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,Sud,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3070/kortenberg/rbt67763,RBT67763,Maison à vendre,489000,Marie Salkinplantsoen 9,3070 Kortenberg,Nouveau,Non,,4,,,,,211 m²,,,Non,Oui,Non,,Oui,,,,1,,2,,,,,2,,,,154 m²,,Oui,Oui,Non,0 kWh/m²/an,,,,"non, pas d'attestation",Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,,Oui,,,2024,,,,7 m,,22 m,7 m,,,1,,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,Ouest,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
