ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Garage,Équipement_de_la_cuisine,Nombre_de_façades,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Véranda,Nombre_de_salles_de_bain,Type_de_chauffage,Ascenseur,Accessible_aux_moins_valides,Largeur_de_la_façade,Surface_constructible,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_de_Garages,Type_de_vitrage,Panneaux_solaires,Pompe_à_chaleur,Air_conditionné,Alarme_antieffraction,Orientation_de_la_façade_du_bien,Parlophone,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Étage_de_lappartement,Nombre_de_places_de_parking_extérieur,Permis_de_bâtir_obtenu,Largeur_du_terrain_à_rue,Bien_actuellement_loué,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_toilettes,Raccordé_à_leau_courante,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Emission_de_CO2,Surface_du_garage,Conso_annuelle_totale_dénergie_primaire,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Chauffage_au_sol,Compteur_Bihoraire,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Niveau_S,Surface_du_séjour,Surface_du_bureau,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_des_caves,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Profondeur_du_terrain,Surface_du_grenier,Possibilités_pour_profession_libérale,Surface_totale,Porte_de_garage_motorisée,Domotique,Porte_daccès_sécurisée,Niveau_K,Nombre_de_douches,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Piscine_extérieure,Surface_salle_à_manger,Orientation_de_la_terrasse,Feu_ouvert,Balcon,Espace_ouvert_sensible_à_leau__WORG,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Station_de_charge_électrique,Adoucisseur_deau,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Attestation__Citernes_à_mazout,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Attestation__Installation_électrique__Validité,Panneaux_solaires_thermiques,Appartement_de_service,Surface_du_dressing,Surface_de_la_véranda,Niveau_E,Attestation__Citernes_à_mazout__Validité,Clef_électronique
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91867,VBC91867,Maison à vendre,89000,Rue de la Province 59,4100 Seraing,Normal,,A l’acte,1,50 m²,Non,,,,,2,,,,30 m²,505 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,Non,4 m,,,30/01/2033,"oui, attestation non conforme",Non,,,,,,,Oui,Nord-ouest,,1,,,,Non,4 m,Non,Oui,,,,2,Oui,,,,,30869 kWh/an,,Indépendante,,,,Oui,,,,11 m²,,19 m²,,,,14 m²,,,,,,,,,,,1,,,Non,14 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91821,VBC91821,Maison à vendre,179000,Rue Renaud Strivay 69,4100 Seraing,Normal,1918,A l’acte,4,140 m²,Non,Oui,,,Equipée,2,Oui,43 m²,Oui,130 m²,197 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,5 m,,,17/06/2035,"oui, attestation non conforme",Non,,,Double vitrage,,,,,Nord-ouest,,2,,,,Non,5 m,Non,Oui,,,,,Oui,,,33,,32892 kWh/an,,Américaine,,,,Oui,Oui,,,13 m²,,18 m²,12 m²,12 m²,,13 m²,,,,,,,,,,,4,18 m²,,Non,13 m²,Sud-est,,,,,,,,,,,,,06/06/2025,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4100/seraing/vbc91792,VBC91792,Appartement à vendre,159000,Rue Goffart,4100 Seraing,À rénover,,A l’acte,2,75 m²,Non,,,Oui,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Non specifié,Non,Non,,,,,"non, pas d'attestation",,,1,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,11 m²,,,,,,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4100/seraing/vbc91625,VBC91625,Duplex à vendre,175000,Rue Goffart,4100 Seraing,À rénover,,A l’acte,2,90 m²,Non,,,Oui,,,,,Oui,,,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Non specifié,Non,Non,,,,,"non, pas d'attestation",,,1,,,,,,,,2,7 m²,,,,,,,,,,1,,,,,,,,,,,,,,,,,,11 m²,17 m²,,,,,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91602,VBC91602,Maison à vendre,99000,Rue Jean de Seraing 88,4100 Seraing,,,A l’acte,3,165 m²,Non,Oui,Oui,Oui,,2,,,Oui,,466 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,,1,Gaz,Non,Non,,,,29/07/2033,"oui, attestation non conforme",Non,,1,Double vitrage,,,,,,,2,,,,Non,,Non,Oui,,,,1,Oui,,,,,76710 kWh/an,,,,,,Oui,Oui,,,17 m²,,18 m²,21 m²,18 m²,,10 m²,,,,,,,,,,,,14 m²,,Non,14 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91589,VBC91589,Maison à vendre,185000,Rue de la Paix 100,4100 Seraing,Excellent,,,4,96 m²,Non,Oui,,,Equipée,2,Oui,103 m²,Oui,146 m²,253 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Gaz,Non,Non,,,,26/05/2035,"oui, attestation conforme",,,,Double vitrage,,,,,,,2,20 m²,,,,,,,,,,1,Oui,,,46,,23630 kWh/an,,Américaine,,,,Oui,Oui,,,23 m²,,10 m²,10 m²,8 m²,,,,,,,,,,,,,1,9 m²,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91355,VBC91355,Maison à vendre,220000,Rue de la Neuville 22,4100 Seraing,,,,2,160 m²,Non,Non,Oui,,,2,Oui,38 m²,Oui,147 m²,267 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Gaz,Non,,5 m,,20190816006073,16/09/2029,"oui, attestation conforme",,,,,,,,,,,3,15 m²,,,,,Non,Non,Non,Non,Non,1,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91282,VBC91282,Maison à vendre,229000,Rue du Pairay 96,4100 Seraing,Remis à neuf,,A convenir,3,103 m²,,Non,Non,,,,,,,103 m²,232 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,1,Gaz,Non,Non,,,20250513046723,13/05/2035,pas d'application,,Non,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,43,,27410 kWh/an,,,,,,,,,,,,,,,,,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 m²,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc90229,VBC90229,Maison à vendre,390000,Rue Mahaim 115,4100 Seraing,Normal,1995,A l’acte,3,,,Non,Non,Oui,,,Oui,,Oui,,132 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,2,Gaz,,,,,20250409019057,,,,,,Double vitrage,Oui,,,,Est,,,,,1,,,Non,Non,Non,Non,Non,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc90105,VBC90105,Maison à vendre,279000,Rue de la Province 78,4100 Seraing,Excellent,,A l’acte,6,273 m²,Non,Oui,Oui,Oui,Equipée,2,Oui,54 m²,Oui,211 m²,346 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Inondable délimitée,Oui,2,Mazout,Non,Non,9 m,,,12/10/2033,"oui, attestation non conforme",Non,,1,Double vitrage,,,,,Sud-est,,3,13 m²,,,Non,9 m,Non,Oui,,,,2,Oui,,,,,127000 kWh/an,,Américaine,,,,Oui,,,,37 m²,,20 m²,16 m²,9 m²,,19 m²,,,,,,,,,,,2,9 m²,13 m²,Non,26 m²,Nord-ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4100/seraing/vbc89405,VBC89405,Appartement à vendre,155000,Rue de Rotheux 130 51,4100 Seraing,Normal,1950,A l’acte,2,103 m²,Non,,,Oui,Equipée,2,,,,,248 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Oui,Oui,,,,,"oui, attestation non conforme",,,1,Double vitrage,,,Oui,,,Oui,,,,,,,Non,,,,,1,Oui,,,48,,25426 kWh/an,,Américaine,,,,Oui,,,,27 m²,,12 m²,18 m²,,,7 m²,4 m²,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc89238,VBC89238,Maison à vendre,129900,Rue Jean de Seraing 44,4100 Seraing,Remis à neuf,1900,A l’acte,4,102 m²,Non,Oui,,,,2,,,Oui,63 m²,305 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,4 m,,,09/05/2030,"oui, attestation conforme",,,,Double vitrage,,,,,Sud,,2,10 m²,,,,4 m,Non,Oui,,,,1,Oui,,,56,,33732 kWh/an,,Indépendante,,,,Oui,Oui,,,17 m²,,17 m²,16 m²,14 m²,,15 m²,,,,,,,,,,,1,14 m²,,Non,15 m²,Nord,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/4100/seraing/vbc88791,VBC88791,Rez-de-chaussée à vendre,135500,Rue Reine Astrid 49,4100 Seraing,Normal,1968,A l’acte,1,50 m²,Non,,,,,,,,,,383 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,Non,,,,01/07/2026,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,1,,,,,,17601 kWh/an,,,,,,,,,,,,13 m²,,,,,,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc88706,VBC88706,Maison à vendre,85000,Rue des Stappes 79,4100 Seraing,À rénover,,A l’acte,1,73 m²,,Non,Oui,,,1,,,,54 m²,637 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Gaz,,,,,20250330006306,,"oui, attestation non conforme",Non,,,Double vitrage,Non,,,,,,2,,,,,,Non,Non,Non,Non,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc88544,VBC88544,Maison à vendre,149000,Rue du Chêne 185,4100 Seraing,Normal,,,4,106 m²,,Oui,Non,,,,Oui,181 m²,Oui,232 m²,354 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,Non,1,Mazout,Non,Non,3 m,,20230322029841,22/03/2033,pas d'application,,Non,,Simple vitrage,,,,,,,2,,,,,,,,,,,,,,,,,44287 kWh/an,,,,,,,,,,,,,,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc88540,VBC88540,Maison à vendre,294000,Rue de la Vecquée 588,4100 Seraing,Nouveau,2025,,3,100 m²,,Non,Non,Oui,,,,,Oui,306 m²,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,1,Air pulsé,Non,Non,6 m,160 m²,,,"non, pas d'attestation",,Non,1,Double vitrage,,Oui,,,Est,,,6 m²,,,,,,,,,,,,,,,25 m²,,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4100/seraing/vbc88535,VBC88535,Appartement à vendre,295000,Rue de Plainevaux 102 02,4100 Seraing,Normal,2006,,3,135 m²,,Non,Non,,,,,,Oui,,113 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Oui,Non,,,20190911002612,11/09/2029,pas d'application,,Non,,Double vitrage,,,,,,Oui,,7 m²,2,,,,,,,,,,,,,21,,16498 kWh/an,,,,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc88532,VBC88532,Maison à vendre,,Rue André Renard 265,4100 Seraing,À rénover,,,2,65 m²,,Non,Non,,,,Oui,,Oui,205 m²,412 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Non,Non,,,20250222000493,22/02/2035,pas d'application,,Non,,,,,,,,,,8 m²,,,,,,,,,,,,,,75,,25368 kWh/an,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc88260,VBC88260,Maison à vendre,,Rue de la Loi 15,4100 Seraing,À rénover,,,2,98 m²,,Non,Oui,,,,,,,118 m²,665 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Non,Non,,,20151128003178,28/11/2025,"non, pas d'attestation",,Non,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,121,,73387 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc88255,VBC88255,Maison à vendre,195000,Rue Comtes d'Egmont-de Hornes 28,4100 Seraing,Normal,,,2,128 m²,,Non,Oui,Oui,,,,,Oui,146 m²,766 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Non,Non,,,20220210015834,10/02/2032,pas d'application,,Non,1,Double vitrage,,,,,,,,36 m²,,,,,,,,,,,,,,189,11 m²,82720 kWh/an,,,,,,,,,,,,,,,,,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4100/seraing/vbc88190,VBC88190,Immeuble mixte à vendre,454000,Rue de la Banque 2,4100 Seraing,À rénover,1930,,5,300 m²,,,,,Semi-équipée,2,,,,115 m²,,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,7 m,,,,"non, pas d'attestation",,,,Double vitrage,,,Oui,,,Oui,3,,,,,7 m,,,,,,3,Oui,,,,,,,Kitchenette,,,,Oui,,,,17 m²,27 m²,11 m²,13 m²,,,,4 m²,,17 m,,,,,,,,4,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc87953,VBC87953,Maison à vendre,209000,Place Verhaeren 50,4100 Seraing,Normal,1950,,3,117 m²,,Oui,Non,Oui,,,Oui,,Oui,270 m²,232 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,1,Mazout,Non,Non,,,20250531007010,31/05/2035,"non, pas d'attestation",,Non,1,Double vitrage,,,,,Nord-est,,,,,,,,,,,,,,,,,,26 m²,37050 kWh/an,,,,,,,,,,,,,,,5 m²,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 m²,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc87568,VBC87568,Maison à vendre,369000,Rue de la Glandée 30,4100 Seraing,,1956,A l’acte,3,130 m²,Non,Oui,,Oui,Super équipée,3,Oui,340 m²,Oui,679 m²,337 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,,,,,08/05/2035,,Non,,1,Double vitrage,,,,Oui,Nord,Oui,2,45 m²,,3,,,Non,Oui,,,,2,Oui,,,,,61694 kWh/an,2,,,,,Oui,Oui,,,27 m²,,14 m²,13 m²,13 m²,,11 m²,,,,,,,,,,,1,,,,21 m²,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc54498,VBC54498,Maison à vendre,129000,Rue Michael Servet 179,4100 Seraing,À rénover,,,2,87 m²,,Non,Non,Oui,,,Oui,,,390 m²,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,1,Gaz,Non,Non,,,20250326027576,26/03/2035,"non, pas d'attestation",,Non,,Double vitrage,,,,,Sud-est,,,,,,,,,,,,,,,,,327,,28460 kWh/an,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4100/seraing/vbc65867,VBC65867,Appartement à vendre,185000,Rue des Pervenches 33 0003,4100 Seraing,Normal,1963,A l’acte,2,84 m²,Non,,,Oui,Equipée,4,Oui,59 m²,Oui,,393 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,,,,10/04/2035,"non, pas d'attestation",Non,,1,Double vitrage,,,,,Sud-ouest,,1,17 m²,1,1,Non,,Non,,,,,1,Oui,,,72,,32947 kWh/an,,Américaine,,,,Oui,Oui,,,,,16 m²,,,,,,,,,,,,,,,,,,Non,,Nord-est,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc86750,VBC86750,Maison à vendre,170000,Rue de la Vecquée 517,4100 Seraing,Normal,1965,A l’acte,2,107 m²,Non,Oui,,Oui,Equipée,2,Oui,50 m²,Oui,276 m²,182 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,2,Gaz,Non,Non,7 m,,,21/02/2019,"oui, attestation conforme",Non,,1,Double vitrage,,,,,Sud-ouest,Oui,1,32 m²,,1,Non,7 m,Non,Oui,,,,2,Oui,,,,,30166 kWh/an,1,Américaine,,,,Oui,Oui,,,25 m²,,13 m²,20 m²,,,10 m²,,,,,,,,,,,2,,,Non,13 m²,Sud-est,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc61538,VBC61538,Maison à vendre,199999,Rue de l'Echelle 338,4100 Seraing,Normal,1962,A l’acte,3,144 m²,Non,Oui,,Oui,Equipée,2,Oui,70 m²,Oui,158 m²,655 kWh/m²/an,Non,,,,,Risque élevé,Information non communiquée,,1,Mazout,Non,Non,6 m,,,24/11/2033,"oui, attestation non conforme",Non,,1,Double vitrage,,,,,Est,,2,24 m²,,1,Non,6 m,Non,Oui,,,,2,Oui,,,,,100922 kWh/an,1,Américaine,,,,Oui,Oui,,,27 m²,,20 m²,15 m²,15 m²,,8 m²,,,,,,,,,,,1,,,Non,11 m²,Ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc56888,VBC56888,Maison à vendre,140000,Rue de la Solidarité 50,4100 Seraing,À rénover,1932,A convenir,2,,,Non,Non,Oui,Equipée,3,Oui,,,,627 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Gaz,,,,,20250324034411,,"oui, attestation conforme",Non,,,,Non,,,,,,1,,,,,,Non,Non,Non,Non,Non,1,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc87098,VBC87098,Maison à vendre,170000,Rue Gustave Gony 18,4100 Seraing,Normal,1930,A l’acte,2,130 m²,Non,,,Oui,Semi-équipée,2,,,Oui,,477 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,Non,,,,30/05/2035,"non, pas d'attestation",,,1,,,,,,,,1,18 m²,,,,,,,,,,2,,,,87,,54724 kWh/an,,Kitchenette,,,,,,,,,,15 m²,18 m²,,,,,,,,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc86894,VBC86894,Maison à vendre,160000,Rue Morchamps 188,4100 Seraing,Normal,1959,A l’acte,2,109 m²,Non,Oui,Oui,,Equipée,2,,,Oui,68 m²,480 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,1,Gaz,Non,Non,5 m,,,02/06/2035,"non, pas d'attestation",Non,,,Double vitrage,,,,,Sud-est,,4,18 m²,,,Non,5 m,Non,Oui,,,,1,Oui,,,88,,41657 kWh/an,,Américaine,,,,Oui,,,,,,18 m²,16 m²,,,14 m²,5 m²,,,,,,,,,,1,,,Non,17 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc86764,VBC86764,Maison à vendre,279000,Rue de la Baume 253,4100 Seraing,Excellent,1950,,3,184 m²,Non,Oui,,,Equipée,2,Oui,446 m²,Oui,622 m²,159 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,1,Mazout,Non,Non,,,,,"oui, attestation conforme",,,,Double vitrage,,,,,,,1,10 m²,,,,,,,,,,2,,,,39,,29239 kWh/an,,Américaine,,,,Oui,,,,40 m²,,27 m²,7 m²,20 m²,,18 m²,7 m²,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4100/seraing/vbc86692,VBC86692,Appartement à vendre,199000,Rue du Val Saint-Lambert 167 22,4100 Seraing,Remis à neuf,,A l’acte,2,90 m²,Non,,Oui,Oui,,,,,,,159 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Air pulsé,Non,Non,,,,31/08/2031,,,,1,Double vitrage,,Oui,Oui,Oui,,Oui,2,,2,,,,,,,,,1,Oui,,,45,,15071 kWh/an,,,,,,Oui,,,,49 m²,,15 m²,15 m²,,,,5 m²,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc86593,VBC86593,Maison à vendre,399000,Rue du Commandant Charlier 38,4100 Seraing,Normal,1877,,3,166 m²,Non,Oui,,Oui,Semi-équipée,4,Oui,1420 m²,Oui,1922 m²,420 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,Non,Non,,,,,"oui, attestation non conforme",,,1,Double vitrage,,,,,,,1,26 m²,,2,,,Oui,Oui,,,,1,Oui,,,100,,69658 kWh/an,3,Kitchenette,,,,Oui,,,,13 m²,,15 m²,15 m²,15 m²,,15 m²,5 m²,,,,,,,,,,,,,Non,9 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc86479,VBC86479,Maison à vendre,125000,Rue de la Limite 45,4100 Seraing,À rénover,,A l’acte,2,100 m²,Non,Oui,,Oui,,3,,,,88 m²,603 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,Non,Non,17 m,,,,"non, pas d'attestation",,,1,Double vitrage,,,,,Sud-ouest,,1,,,,,17 m,,Oui,,,,1,Oui,,,,,71579 kWh/an,1,,,,,Oui,,,,16 m²,,16 m²,15 m²,,,10 m²,,,,,,,,,,,1,,,,15 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc86320,VBC86320,Maison à vendre,179000,Rue des Chanterelles 287,4100 Seraing,Normal,1952,Immédiatement,2,140 m²,Non,,,Oui,Semi-équipée,2,Oui,53 m²,Oui,130 m²,439 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,5 m,,,16/05/2035,"oui, attestation non conforme",Non,,,Double vitrage,,,,,Nord-ouest,,2,6 m²,,,Non,5 m,Non,Oui,,,,1,Oui,,,80,,61247 kWh/an,,Kitchenette,,,,Oui,Oui,,,13 m²,,15 m²,15 m²,,,7 m²,,,,,,,,,,,,,,Non,15 m²,Sud-est,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc86190,VBC86190,Maison à vendre,289000,Rue Ferrer 176,4100 Seraing,Normal,1950,A l’acte,6,314 m²,Non,,,,,3,Oui,118 m²,Oui,360 m²,264 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,,Gaz,Non,Non,,,,13/05/2035,"oui, attestation conforme",,,,Double vitrage,,,,,,,2,9 m²,,,,,,,,,,4,,,,48,,82710 kWh/an,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc86188,VBC86188,Maison à vendre,325000,Rue Ferrer 176,4100 Seraing,Normal,1950,A l’acte,6,314 m²,Non,,,Oui,,3,Oui,118 m²,Oui,360 m²,264 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,,Gaz,Non,Non,,,,13/05/2035,"oui, attestation conforme",,,1,Double vitrage,,,,,,,2,9 m²,,,,,,,,,,4,,,,48,,82710 kWh/an,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
