ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Grenier,Véranda,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_totale_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Caves,Salle_à_manger,Dressing,Buanderie,Local_vélo,Surface_constructible,Référence_PEB,Emission_de_CO2,Nombre_détages_de_limmeuble,Garage,Porte_de_garage_motorisée,Clef_électronique,Panneaux_solaires_thermiques,Chauffage_au_sol,Air_conditionné,Domotique,Alarme_antieffraction,HammamSaunaJacuzzi,Feu_ouvert,Raccordé_au_gaz_de_ville,Balcon,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_salle_à_manger,Nombre_de_Garages,Surface_chambre_à_coucher_5,Possibilités_pour_profession_libérale,Nombre_de_place_de_parking_intérieur,Citerne_à_eau_de_pluie,Panneaux_solaires,Surface_du_grenier,Parlophone,Étage_de_lappartement,Surface_du_dressing,Pompe_à_chaleur,Surface_des_caves,Surface_du_garage,Orientation_du_jardin,Porte_daccès_sécurisée,Maison_basse_énergie,Compteur_deau_individuel,Attestation__Installation_électrique__Validité,Surface_totale,Compteur_Bihoraire,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Profondeur_du_terrain,Appartement_de_service
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6870/saint-hubert/vwd05250,VWD05250,Immeuble mixte à vendre,450000,,6870 Saint-Hubert,Normal,,,A l’acte,14,,,,,900 m²,,,,,Equipée,Indépendante,,,,,,Mazout,Double vitrage,,,,2,,,,,,,,1365 m²,,Oui,,,,,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Oui,,,Oui,,,,,,,,,,,,,,,,Oui,,"oui, attestation conforme",,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6870/saint-hubert/vwd02282,VWD02282,Villa à vendre,390000,,6870 Saint-Hubert,Normal,,,A l’acte,4,,,,,156 m²,,,,,Super équipée,,,,,,,Mazout,Double vitrage,,,,4,11 m,4,Oui,,Oui,,,600 m²,,Oui,,,269 kWh/m²/an,,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Oui,,,,,,20220813002282,,,Oui,Oui,,,,,,,,,,,pas d'application,,Non,,,,,1,,,,,,,,,,Sud-est,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/arville/vbc84385,VBC84385,Maison à vendre,199000,Rue de Wacomont 17,6870 Arville,À rénover,,,,3,,,,,227 m²,,,Oui,Non,,,,1,,,6 m²,Mazout,Double vitrage,Non,Non,Ouest,,,,Oui,780 m²,,,,780 m²,,,,,409 kWh/m²/an,92643 kWh/an,25/04/2035,"non, pas d'attestation",,Non,,Information non communiquée,Information non communiquée,Oui,,,,,,20250425009024,101,,Oui,,,,,,,,,,,,,,Non,,1,,,,,,50 m²,,,,,22 m²,29 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/hatrival/vbc84267,VBC84267,Maison à vendre,189000,Rue de Libin 15,6870 Hatrival,Normal,,,,3,,,,,200 m²,,,Oui,Non,,,,1,,,13 m²,Mazout,Double vitrage,Non,Non,,,,,Oui,,,,,586 m²,,,,,278 kWh/m²/an,55497 kWh/an,30/04/2035,"non, pas d'attestation",,Non,,Information non communiquée,Information non communiquée,Oui,,,,,,20250430009169,69,,Oui,,,,,,,,,,,,,,Non,,,,,,,,32 m²,,,,,11 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6870/saint-hubert/vbc70210,VBC70210,Appartement à vendre,230000,Rue Saint-Michel 14,6870 Saint-Hubert,Remis à neuf,Non,1850,A l’acte,4,18 m²,15 m²,14 m²,11 m²,178 m²,Non,15 m²,Oui,,Equipée,Américaine,14 m²,1,,2,8 m²,Mazout,Double vitrage,Non,Non,Sud-ouest,4,8 m,,Oui,30 m²,Oui,30 m²,Nord-est,,8 m,Oui,Oui,Non,323 kWh/m²/an,63964 kWh/an,01/02/2035,"oui, attestation conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,80,,Oui,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc70109,VBC70109,Maison à vendre,230000,Rue Saint-Michel 14,6870 Saint-Hubert,Remis à neuf,Non,1850,A l’acte,4,18 m²,15 m²,14 m²,11 m²,178 m²,Non,15 m²,Oui,,Equipée,Américaine,14 m²,1,,2,8 m²,Mazout,Double vitrage,Non,Non,Sud-ouest,4,8 m,,Oui,30 m²,Oui,30 m²,Nord-est,215 m²,8 m,Oui,Oui,Non,323 kWh/m²/an,63964 kWh/an,01/02/2035,"oui, attestation conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,80,,Oui,,,,,,,,,,,,,,,14 m²,1,,,1,,,41 m²,,,,,10 m²,32 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc67465,VBC67465,Maison à vendre,,Avenue Nestor Martin 11,6870 Saint-Hubert,À rénover,Non,,Immédiatement,3,17 m²,15 m²,16 m²,,162 m²,Non,21 m²,Oui,Oui,,Indépendante,14 m²,2,,,9 m²,Mazout,,Non,Non,Nord,2,,,Oui,,Oui,17 m²,,900 m²,,Oui,Oui,Non,312 kWh/m²/an,70521 kWh/an,23/01/2035,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,Oui,,,,,,77,1,,,,,,,,,,,,,,,,15 m²,,,,,,,16 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc65660,VBC65660,Maison à vendre,700000,Rue des Ardennes 15,6870 Saint-Hubert,Normal,Non,1950,A l’acte,14,32 m²,32 m²,23 m²,15 m²,623 m²,Oui,,,,Semi-équipée,Kitchenette,23 m²,14,12,17,6 m²,Mazout,Double vitrage,Non,Non,Nord-ouest,3,30 m,3,Oui,250 m²,Oui,30 m²,Est,662 m²,30 m,Oui,Oui,Non,,,,"oui, attestation conforme",Non,Non,Non,Information non communiquée,Information non communiquée,Oui,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,50 m²,,13 m²,,,,,,,,,,68 m²,,,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6870/saint-hubert/vbc64927,VBC64927,Immeuble mixte à vendre,170000,Rue du Thiers 2,6870 Saint-Hubert,À rénover,Non,1950,A l’acte,1,20 m²,,,,124 m²,Non,55 m²,Oui,,,,16 m²,1,9,2,,,Double vitrage,Non,Non,Sud,3,22 m,,,,Oui,30 m²,Sud,85 m²,22 m,Oui,Oui,Non,,,,"oui, attestation non conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc59697,VBC59697,Maison à vendre,129000,Route de Poix 4,6870 Saint-Hubert,À rénover,Non,,Immédiatement,3,16 m²,14 m²,20 m²,,204 m²,Non,37 m²,,,,Indépendante,26 m²,3,,,6 m²,,Double vitrage,Non,Non,Sud,2,,,,,,,,174 m²,,Oui,Oui,,316 kWh/m²/an,80778 kWh/an,09/12/2034,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,78,,Oui,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/hatrival/vbc58915,VBC58915,Maison à vendre,595000,Rue de la Lhomme 5 b,6870 Hatrival,Normal,Non,1850,A l’acte,2,,,,,73 m²,Non,29 m²,Non,Non,,,,1,,1,,Electrique,,Non,,Est,4,,2,Non,,Non,,,11239 m²,,,,,407 kWh/m²/an,,,"oui, attestation conforme",Oui,,Oui,Risque élevé,Inondable délimitée,Non,Non,Non,Non,Non,50 m²,20240515002750,10,,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbb80214,VBB80214,Maison à vendre,135000,Rue du Mont 33,6870 Saint-Hubert,Normal,,1850,,4,17 m²,10 m²,17 m²,16 m²,135 m²,Non,16 m²,Oui,,Semi-équipée,Kitchenette,15 m²,1,,1,5 m²,Mazout,Double vitrage,Non,Non,,2,4 m,,Oui,,Oui,10 m²,,175 m²,,Oui,Oui,Non,304 kWh/m²/an,,,"oui, attestation conforme",,,Non,Information non communiquée,Information non communiquée,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc91920,VBC91920,Maison à vendre,200000,Rue des Ardennes 24,6870 Saint-Hubert,Normal,Non,,,3,,,,,,Non,,Oui,Non,,,,2,,2,,Mazout,,Non,,Sud-ouest,4,,,,,Oui,,,331 m²,,,Oui,,234 kWh/m²/an,,,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,,20240826025711,,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc89151,VBC89151,Maison à vendre,190000,Rue Redouté 20 b,6870 Saint-Hubert,À rénover,Non,1850,A l’acte,3,20 m²,9 m²,21 m²,13 m²,142 m²,Non,38 m²,Oui,,Equipée,Américaine,11 m²,1,,2,5 m²,Mazout,Double vitrage,Non,Non,Sud,3,14 m,,Oui,,Oui,,,293 m²,14 m,Oui,Oui,Non,445 kWh/m²/an,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6870/saint-hubert/vwd05250,VWD05250,Immeuble mixte à vendre,450000,,6870 Saint-Hubert,Normal,,,A l’acte,14,,,,,900 m²,,,,,Equipée,Indépendante,,,,,,Mazout,Double vitrage,,,,2,,,,,,,,1365 m²,,Oui,,,,,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Oui,,,Oui,,,,,,,,,,,,,,,,Oui,,"oui, attestation conforme",,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6870/saint-hubert/vwd02282,VWD02282,Villa à vendre,390000,,6870 Saint-Hubert,Normal,,,A l’acte,4,,,,,156 m²,,,,,Super équipée,,,,,,,Mazout,Double vitrage,,,,4,11 m,4,Oui,,Oui,,,600 m²,,Oui,,,269 kWh/m²/an,,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Oui,,,,,,20220813002282,,,Oui,Oui,,,,,,,,,,,pas d'application,,Non,,,,,1,,,,,,,,,,Sud-est,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6870/saint-hubert/vbc70210,VBC70210,Appartement à vendre,230000,Rue Saint-Michel 14,6870 Saint-Hubert,Remis à neuf,Non,1850,A l’acte,4,18 m²,15 m²,14 m²,11 m²,178 m²,Non,15 m²,Oui,,Equipée,Américaine,14 m²,1,,2,8 m²,Mazout,Double vitrage,Non,Non,Sud-ouest,4,8 m,,Oui,30 m²,Oui,30 m²,Nord-est,,8 m,Oui,Oui,Non,323 kWh/m²/an,63964 kWh/an,01/02/2035,"oui, attestation conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,80,,Oui,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc70109,VBC70109,Maison à vendre,230000,Rue Saint-Michel 14,6870 Saint-Hubert,Remis à neuf,Non,1850,A l’acte,4,18 m²,15 m²,14 m²,11 m²,178 m²,Non,15 m²,Oui,,Equipée,Américaine,14 m²,1,,2,8 m²,Mazout,Double vitrage,Non,Non,Sud-ouest,4,8 m,,Oui,30 m²,Oui,30 m²,Nord-est,215 m²,8 m,Oui,Oui,Non,323 kWh/m²/an,63964 kWh/an,01/02/2035,"oui, attestation conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,80,,Oui,,,,,,,,,,,,,,,14 m²,1,,,1,,,41 m²,,,,,10 m²,32 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc67465,VBC67465,Maison à vendre,,Avenue Nestor Martin 11,6870 Saint-Hubert,À rénover,Non,,Immédiatement,3,17 m²,15 m²,16 m²,,162 m²,Non,21 m²,Oui,Oui,,Indépendante,14 m²,2,,,9 m²,Mazout,,Non,Non,Nord,2,,,Oui,,Oui,17 m²,,900 m²,,Oui,Oui,Non,312 kWh/m²/an,70521 kWh/an,23/01/2035,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,Oui,,,,,,77,1,,,,,,,,,,,,,,,,15 m²,,,,,,,16 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc65660,VBC65660,Maison à vendre,700000,Rue des Ardennes 15,6870 Saint-Hubert,Normal,Non,1950,A l’acte,14,32 m²,32 m²,23 m²,15 m²,623 m²,Oui,,,,Semi-équipée,Kitchenette,23 m²,14,12,17,6 m²,Mazout,Double vitrage,Non,Non,Nord-ouest,3,30 m,3,Oui,250 m²,Oui,30 m²,Est,662 m²,30 m,Oui,Oui,Non,,,,"oui, attestation conforme",Non,Non,Non,Information non communiquée,Information non communiquée,Oui,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,50 m²,,13 m²,,,,,,,,,,68 m²,,,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6870/saint-hubert/vbc64927,VBC64927,Immeuble mixte à vendre,170000,Rue du Thiers 2,6870 Saint-Hubert,À rénover,Non,1950,A l’acte,1,20 m²,,,,124 m²,Non,55 m²,Oui,,,,16 m²,1,9,2,,,Double vitrage,Non,Non,Sud,3,22 m,,,,Oui,30 m²,Sud,85 m²,22 m,Oui,Oui,Non,,,,"oui, attestation non conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc59697,VBC59697,Maison à vendre,129000,Route de Poix 4,6870 Saint-Hubert,À rénover,Non,,Immédiatement,3,16 m²,14 m²,20 m²,,204 m²,Non,37 m²,,,,Indépendante,26 m²,3,,,6 m²,,Double vitrage,Non,Non,Sud,2,,,,,,,,174 m²,,Oui,Oui,,316 kWh/m²/an,80778 kWh/an,09/12/2034,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,78,,Oui,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbb80214,VBB80214,Maison à vendre,135000,Rue du Mont 33,6870 Saint-Hubert,Normal,,1850,,4,17 m²,10 m²,17 m²,16 m²,135 m²,Non,16 m²,Oui,,Semi-équipée,Kitchenette,15 m²,1,,1,5 m²,Mazout,Double vitrage,Non,Non,,2,4 m,,Oui,,Oui,10 m²,,175 m²,,Oui,Oui,Non,304 kWh/m²/an,,,"oui, attestation conforme",,,Non,Information non communiquée,Information non communiquée,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/arville/vbc84385,VBC84385,Maison à vendre,199000,Rue de Wacomont 17,6870 Arville,À rénover,,,,3,,,,,227 m²,,,Oui,Non,,,,1,,,6 m²,Mazout,Double vitrage,Non,Non,Ouest,,,,Oui,780 m²,,,,780 m²,,,,,409 kWh/m²/an,92643 kWh/an,25/04/2035,"non, pas d'attestation",,Non,,Information non communiquée,Information non communiquée,Oui,,,,,,20250425009024,101,,Oui,,,,,,,,,,,,,,Non,,1,,,,,,50 m²,,,,,22 m²,29 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/hatrival/vbc84267,VBC84267,Maison à vendre,189000,Rue de Libin 15,6870 Hatrival,Normal,,,,3,,,,,200 m²,,,Oui,Non,,,,1,,,13 m²,Mazout,Double vitrage,Non,Non,,,,,Oui,,,,,586 m²,,,,,278 kWh/m²/an,55497 kWh/an,30/04/2035,"non, pas d'attestation",,Non,,Information non communiquée,Information non communiquée,Oui,,,,,,20250430009169,69,,Oui,,,,,,,,,,,,,,Non,,,,,,,,32 m²,,,,,11 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/hatrival/vbc58915,VBC58915,Maison à vendre,595000,Rue de la Lhomme 5 b,6870 Hatrival,Normal,Non,1850,A l’acte,2,,,,,73 m²,Non,29 m²,Non,Non,,,,1,,1,,Electrique,,Non,,Est,4,,2,Non,,Non,,,11239 m²,,,,,407 kWh/m²/an,,,"oui, attestation conforme",Oui,,Oui,Risque élevé,Inondable délimitée,Non,Non,Non,Non,Non,50 m²,20240515002750,10,,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc90697,VBC90697,Maison à vendre,210000,,6880 Bertrix,À rénover,Non,,Immédiatement,5,,,,,192 m²,,,Oui,Non,,,,1,,1,,Mazout,Double vitrage,,,,4,,,Oui,,,,,350 m²,,Non,Oui,Non,480 kWh/m²/an,,,"oui, attestation non conforme",,,Non,Information non communiquée,Information non communiquée,Non,Oui,Oui,Non,Non,,20250308010357,119,,Oui,,,Non,Non,Non,Non,Non,Non,Oui,,,pas d'application,Oui,,,1,,,,,Non,,Non,,,,,,,Non,Non,Oui,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6880/bertrix/vbc89877,VBC89877,Appartement à vendre,219000,Rue du Stade 39 3,6880 Bertrix,Excellent,Oui,2015,,2,12 m²,9 m²,,,78 m²,Non,29 m²,,,Super équipée,,6 m²,1,,1,4 m²,Mazout,Double vitrage,Oui,Oui,Nord,2,,1,,,Oui,8 m²,Sud-ouest,,,Oui,Oui,Non,73 kWh/m²/an,5804 kWh/an,14/11/2027,"oui, attestation conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,Oui,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6880/bertrix/vbc87778,VBC87778,Appartement à vendre,214000,Rue du stade 35,6880 Bertrix,Normal,Oui,2017,A l’acte,2,13 m²,9 m²,,,80 m²,Non,29 m²,,,Equipée,Américaine,4 m²,1,1,1,5 m²,Mazout,Double vitrage,Oui,Oui,Nord-est,3,,1,Oui,5 m²,Oui,8 m²,Sud-ouest,,,Oui,Oui,Non,116 kWh/m²/an,9440 kWh/an,14/10/2026,"oui, attestation conforme",Oui,,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc87328,VBC87328,Maison à vendre,185000,Rue de la madeleine 15,6880 Bertrix,Normal,,1899,A l’acte,3,18 m²,14 m²,12 m²,,107 m²,Non,,Oui,,Semi-équipée,Kitchenette,16 m²,2,2,2,,Mazout,Double vitrage,Non,Non,Ouest,3,10 m,,Oui,486 m²,,,,486 m²,10 m,Oui,Oui,Non,458 kWh/m²/an,492222 kWh/an,07/05/2035,"oui, attestation non conforme",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,48,2,,,,,,,,,,,,,,,,,,,,,,,13 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/jehonville/vbc85673,VBC85673,Maison à vendre,180000,,6880 Jehonville,,Non,,,2,,,,,228 m²,Non,,Non,Non,Non équipée,,,1,,1,,,,Non,,,4,,1,Oui,1390 m²,,,,1390 m²,,,Oui,,795 kWh/m²/an,,27/09/2031,"non, pas d'attestation",,,,Risque moyen,Information non communiquée,Non,Non,Non,Non,Non,76 m²,,10,2,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6880/bertrix/vbc84192,VBC84192,Appartement à vendre,219900,Rue de Renaumont 19,6880 Bertrix,Nouveau,Non,,Immédiatement,2,14 m²,11 m²,,,90 m²,Non,42 m²,,,Semi-équipée,Kitchenette,6 m²,1,1,1,10 m²,Gaz,Double vitrage,Non,Non,Nord,,,,Oui,5 m²,Oui,19 m²,Est,,,Oui,Oui,Non,158 kWh/m²/an,19760 kWh/an,29/05/2034,"oui, attestation conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,34,2,,,,,,,,,,,Oui,,,,,,,,,,,,,Oui,0,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc76436,VBC76436,Maison à vendre en viager,33000,Rue d'Orgeo 25,6880 Bertrix,À rénover,Non,1974,,4,13 m²,11 m²,14 m²,20 m²,178 m²,Non,28 m²,Oui,Oui,Semi-équipée,Kitchenette,15 m²,1,,1,,Mazout,,Non,Non,Sud-ouest,4,13 m,2,Oui,1000 m²,Oui,20 m²,Nord-est,1318 m²,13 m,Oui,Oui,Non,674 kWh/m²/an,108479 kWh/an,05/05/2034,"non, pas d'attestation",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,167,,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6880/bertrix/vbc64856,VBC64856,Immeuble mixte à vendre,1310000,Rue des Combattants 68,6880 Bertrix,Normal,Oui,1993,,15,19 m²,14 m²,14 m²,9 m²,900 m²,Non,25 m²,,,Super équipée,,6 m²,7,,9,5 m²,Mazout,Double vitrage,Oui,Oui,Sud-ouest,2,15 m,9,,,Oui,35 m²,Sud-ouest,525 m²,15 m,Oui,Oui,Non,164 kWh/m²/an,19924 kWh/an,07/10/2031,"oui, attestation conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,40,3,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/6880/auby-sur-semois/vwd13763,VWD13763,Chalet à vendre,144000,route du Maka 32,6880 Auby-sur-Semois,Normal,,,A l’acte,2,,,,,50 m²,,,,,Semi-équipée,Indépendante,,1,,,,Electrique,Double vitrage,,,,4,,,Oui,,Oui,,,722 m²,,,,,1554 kWh/m²/an,78474 kWh/an,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,,,,,,20241210006786,,,,,,,,,,,,,,,pas d'application,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/auby-sur-semois/vbc84270,VBC84270,Maison à vendre,234999,Rue du Briga 35,6880 Auby-sur-Semois,Normal,,,,3,,,,,257 m²,,,Oui,Non,,,,2,,,4 m²,Mazout,Double vitrage,Non,Non,Nord-est,,,,Oui,1557 m²,,,,1557 m²,,,,,272 kWh/m²/an,70103 kWh/an,27/06/2034,pas d'application,,Non,,Information non communiquée,Information non communiquée,Oui,,,,,,20240627003582,67,,Oui,,,,,,,,,,,,,,Non,,1,,,,,,36 m²,,,,,9 m²,22 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/6880/bertrix/vbc83801,VBC83801,Chalet à vendre,199000,Les Illions 11,6880 Bertrix,Excellent,Non,,A l’acte,3,7 m²,8 m²,7 m²,,60 m²,Oui,27 m²,,,Equipée,Américaine,5 m²,1,1,1,,,,Non,Non,Sud-est,4,,,Oui,400 m²,Oui,10 m²,,489 m²,,,Oui,Non,348 kWh/m²/an,22699 kWh/an,12/09/2034,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,,,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/auby-sur-semois/vbc83046,VBC83046,Maison à vendre,299000,Le Terme 15,6880 Auby-sur-Semois,À rénover,Non,1850,A l’acte,7,16 m²,12 m²,9 m²,15 m²,337 m²,Non,18 m²,Oui,Oui,Semi-équipée,Kitchenette,11 m²,2,2,3,7 m²,,Double vitrage,Non,Oui,Sud,4,14 m,3,Oui,20 m²,Oui,70 m²,Ouest,2342 m²,14 m,Oui,Oui,Non,348 kWh/m²/an,117214 kWh/an,11/06/2034,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,87,,Oui,,,,,,,,,,,,,,,22 m²,1,15 m²,,1,,,,,,,,,,,,,,06/04/2024,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/6880/bertrix/vbc82917,VBC82917,Rez-de-chaussée à vendre,285000,Rue des Chasseurs Ardennais 5,6880 Bertrix,Normal,,2022,A l’acte,3,13 m²,12 m²,11 m²,,111 m²,Non,,,,Super équipée,,,1,1,1,9 m²,Gaz,,Oui,Oui,Nord-est,2,,1,,,Oui,15 m²,,,,Oui,Oui,Non,108 kWh/m²/an,15032 kWh/an,18/10/2031,"oui, attestation conforme",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,3061,3,Oui,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/jehonville/vbc82537,VBC82537,Maison à vendre,399000,Rue du Namré 41,6880 Jehonville,Normal,Non,2016,A l’acte,3,,,,,123 m²,Non,30 m²,Non,Non,Super équipée,,,,2,2,,Gaz,,Non,,Sud-ouest,4,,4,Oui,1924 m²,Oui,20 m²,,1924 m²,,,Oui,,51 kWh/m²/an,,28/05/2035,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,63 m²,20250528013022,1811,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
