ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Surface_du_séjour,Caves,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Surface_constructible,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Équipement_de_la_cuisine,Type_de_vitrage,Alarme_antieffraction,Feu_ouvert,Accessible_aux_moins_valides,Surface_du_jardin,Orientation_du_jardin,Orientation_de_la_terrasse,Raccordé_aux_égouts,Piscine_extérieure,Date_de_validité_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Surface_chambre_à_coucher_5,Surface_du_bureau,Surface_salle_à_manger,Surface_de_la_cuisine,Parlophone,Largeur_de_la_façade,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Citerne_à_eau_de_pluie,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Grenier,Chauffage_au_sol,Surface_du_grenier,Surface_du_garage,Surface_de_lades_salles_de_bain,Orientation_de_la_façade_du_bien,Raccordé_au_gaz_de_ville,Nombre_de_place_de_parking_intérieur,Station_de_charge_électrique,Panneaux_solaires,Air_conditionné,Surface_des_caves,Surface_du_dressing,Type_de_cuisine,Maison_basse_énergie,Panneaux_solaires_thermiques,Compteur_deau_individuel,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Étage_de_lappartement,Balcon,Surface_totale,Attestation__Citernes_à_mazout__Validité,Possibilités_pour_profession_libérale,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Pompe_à_chaleur,Adoucisseur_deau
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc28463,VBC28463,Maison à vendre,199000,,1430 Rebecq,Excellent,,1800,,2,90 m²,Non,,,,,,,,,,1,1,1,Air pulsé,Non,3,1,,,,,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,14 m²,9 m²,,,Equipée,,,,Non,,,,Oui,Non,08/12/2034,,,,,,,,,,,32316 kWh/an,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,Oui,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq-rognon/vbb79522,VBB79522,Maison à vendre,395000,,1430 Rebecq-Rognon,Normal,Non,,,4,222 m²,Non,,Non,Non,Non,Non,Non,Non,,,2,,,Gaz,Non,2,,,Non,Oui,,321 m²,331 m²,Oui,326 kWh/m²/an,20150119002419,pas d'application,Information non communiquée,Information non communiquée,,,,,Semi-équipée,,,,,,,,,,19/01/2025,,,,,,,,,,,36210 kWh/an,60,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1430/rebecq-rognon/vbb79521,VBB79521,Immeuble mixte à vendre,395000,,1430 Rebecq-Rognon,Normal,,,,4,222 m²,Non,,,,,,,,,,2,,,Gaz,Non,2,,,Non,Oui,,321 m²,331 m²,Oui,326 kWh/m²/an,20150119002419,pas d'application,Information non communiquée,Information non communiquée,,,,,Semi-équipée,,,,,,,,,,19/01/2025,,,,,,,,,,,36210 kWh/an,60,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1430/rebecq/vbc18833,VBC18833,Loft à vendre,345000,,1430 Rebecq,Remis à neuf,,1800,,3,150 m²,Non,50 m²,Oui,,,,,,,,1,1,1,Gaz,Non,3,1,,Oui,Oui,25 m²,,,Oui,176 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,18 m²,16 m²,28 m²,,,Double vitrage,,,Oui,125 m²,,,Oui,Oui,,,,,,20 m²,Oui,,,,,23783 kWh/an,,,,,,,,,14 m²,,Oui,,,,,,,,,,,,,,,,0,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc18832,VBC18832,Maison à vendre,345000,,1430 Rebecq,Remis à neuf,,1800,,3,150 m²,Non,50 m²,Oui,,,,,,,,1,1,1,Gaz,Non,3,1,,Oui,Oui,25 m²,2000 m²,,Oui,176 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,18 m²,16 m²,28 m²,,,Double vitrage,,,Oui,125 m²,,,Oui,Oui,,,,,,20 m²,Oui,,,,,23783 kWh/an,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1430/rebecq/vbc11884,VBC11884,Loft à vendre,345000,,1430 Rebecq,Remis à neuf,,1800,,2,150 m²,Non,50 m²,Oui,,,,,,,,1,1,1,Gaz,Non,3,1,,Oui,Oui,25 m²,,,Oui,176 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,18 m²,16 m²,28 m²,,,Double vitrage,,,Oui,125 m²,,,Oui,Oui,,,,,,20 m²,Oui,,,,,23783 kWh/an,,,,,,,,,14 m²,,Oui,,,,,,,,,,,,,,,,0,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc11883,VBC11883,Maison à vendre,345000,,1430 Rebecq,Remis à neuf,,1800,,2,150 m²,Non,50 m²,Oui,,,,,,,,1,1,1,Gaz,Non,3,1,,Oui,Oui,25 m²,2000 m²,,Oui,176 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,18 m²,16 m²,28 m²,,,Double vitrage,,,Oui,125 m²,,,Oui,Oui,,,,,,20 m²,Oui,,,,,23783 kWh/an,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc10919,VBC10919,Maison à vendre,289000,,1430 Rebecq,Normal,Non,,A l’acte,4,166 m²,Non,17 m²,Oui,,Oui,,,,,,1,1,2,Gaz,Non,2,2,,Oui,Oui,17 m²,330 m²,,Oui,168 kWh/m²/an,,"oui, attestation non conforme",Pas de risque d’inondation,Inondable délimitée,11 m²,11 m²,8 m²,30 m²,Super équipée,Double vitrage,,,Non,150 m²,Est,Est,Oui,,07/11/2034,Non,,,17 m²,15 m²,,,,,,27879 kWh/an,31,,Non,Non,Oui,,30 m²,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,Non,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/rwc29425,RWC29425,Maison à vendre,368299,Chemin du Stoquois 25,1430 Rebecq,,Non,,,3,186 m²,,,Non,Non,,,Oui,Non,,,,,,Gaz,,2,,,Oui,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Equipée,,,Non,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,Non,,,,,,Oui,,,,,,,,,,,,,,,,,,Non,Non
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vba15418,VBA15418,Maison à vendre,255000,,1430 Rebecq,Remis à neuf,,,A l’acte,2,125 m²,Non,,,,,,,,,,1,1,1,Gaz,Non,2,2,1,Oui,Oui,,,,,123 kWh/m²/an,,"oui, attestation conforme",Information non communiquée,Information non communiquée,18 m²,7 m²,,,Equipée,Double vitrage,,,Non,50 m²,,,,Non,,,,,,,,,,,,13462 kWh/an,23,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1430/rebecq/vbc83786,VBC83786,Villa à vendre,295000,,1430 Rebecq,À rénover,Non,1977,A l’acte,2,120 m²,Non,38 m²,Non,Non,Non,Non,Non,Non,Oui,1,,1,2,,Non,4,,3,Oui,Oui,35 m²,511 m²,,,340 kWh/m²/an,20250502001804,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,200 m²,,,,,03/08/2027,,,,,,,,,,,,,,,,Oui,,,,,Nord,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc83785,VBC83785,Maison à vendre,295000,,1430 Rebecq,À rénover,Non,1977,A l’acte,2,120 m²,Non,38 m²,Non,Non,Non,Non,Non,Non,Oui,1,,1,2,,Non,4,,3,Oui,Oui,35 m²,511 m²,,,340 kWh/m²/an,20250502001804,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,200 m²,,,,,03/08/2027,,,,,,,,,,,,,,,,Oui,,,,,Nord,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc91190,VBC91190,Maison à vendre,225000,,1430 Rebecq,À rénover,Non,1918,A l’acte,2,97 m²,Non,19 m²,,,,,,,,,1,1,2,Gaz,Non,2,3,,Oui,Oui,,119 m²,,Oui,150 kWh/m²/an,,"non, pas d'attestation",Pas de risque d’inondation,Inondable délimitée,8 m²,21 m²,,,,Double vitrage,,,Non,108 m²,Sud-ouest,Sud-ouest,Oui,Non,25/03/2034,Non,,,,9 m²,,5 m,,5 m,,14605 kWh/an,2747,,Non,Non,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,Non,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc89175,VBC89175,Maison à vendre,288000,Chemin Millecamps 20,1430 Rebecq,Normal,,,A l’acte,3,125 m²,,165 m²,Oui,,Oui,,,,Oui,1,1,,1,Mazout,Non,3,2,4,Oui,,,371 m²,,Oui,145 kWh/m²/an,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,20 m²,16 m²,15 m²,,Semi-équipée,Double vitrage,,,Non,240 m²,,,Non,Non,,Oui,,,20 m²,15 m²,,,,,,29613 kWh/an,,,,,Oui,,,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1430/rebecq/vwd11818,VWD11818,Loft à vendre,330000,Grand place,1430 Rebecq,Remis à neuf,,,,2,125 m²,,,,,,,,,,,1,,,Gaz,,2,,,,Oui,4 m²,,,,,,pas d'application,Information non communiquée,Information non communiquée,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,Non,,,,Non,,,,,,pas d'application,,,,,,,,,,,,Non,
https://immovlan.be/fr/detail/fermette/a-vendre/1430/rebecq/vbc81704,VBC81704,Fermette à vendre,300000,,1430 Rebecq,À rénover,Oui,1750,,5,273 m²,Non,58 m²,Oui,,,,,,Oui,,2,2,4,Mazout,Non,2,3,6,Oui,Oui,60 m²,1022 m²,,Oui,749 kWh/m²/an,,"non, pas d'attestation",Risque élevé,Inondable délimitée,24 m²,16 m²,22 m²,20 m²,,Double vitrage,,,Non,800 m²,,,Oui,Non,07/03/2025,,22 m²,,,39 m²,,,,,,130862 kWh/an,185,,Non,,Oui,,,,,Est,,,,,,,,Indépendante,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc79231,VBC79231,Maison à vendre,315000,,1430 Rebecq,À rénover,,,,4,200 m²,Non,24 m²,,,Oui,,,,,,2,2,2,Mazout,Non,3,,,Oui,Oui,120 m²,500 m²,,,421 kWh/m²/an,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,24 m²,20 m²,30 m²,,Equipée,,,,,400 m²,,,,,,,,,20 m²,12 m²,,,,,,79256 kWh/an,,,,,Oui,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc75848,VBC75848,Maison à vendre,444235,,1430 Rebecq,Nouveau,,,,3,185 m²,,,,,,,,,Oui,1,2,,2,,,4,,,Oui,,,720 m²,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,9 m,,9 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1430/rebecq/vbc72502,VBC72502,Appartement à vendre,239000,,1430 Rebecq,En cours de construction,Non,2024,,2,100 m²,Non,37 m²,Oui,,Oui,,,,Oui,1,1,1,1,Gaz,Non,2,3,1,,Oui,15 m²,,,Oui,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,14 m²,12 m²,,,,Double vitrage,,,Non,,,Est,Oui,Non,,Non,,,,,Oui,,,,,,,,Non,Non,,,,,,,Oui,1,,,,4 m²,,,,,,,,,,,1,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1430/rebecq/vbc72501,VBC72501,Duplex à vendre,234000,,1430 Rebecq,En cours de construction,Non,2024,,1,100 m²,Non,43 m²,Oui,,Oui,,,,Oui,1,1,1,1,Gaz,Non,2,3,1,,Oui,20 m²,,,Oui,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,14 m²,,,,,Double vitrage,,,Non,,,Sud-est,Oui,Non,,Non,,,,,Oui,,,,,,,,Non,Non,,,,,,,Oui,1,,,,4 m²,,,,,,,,,,,1,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1430/rebecq/vbc72500,VBC72500,Appartement à vendre,259000,,1430 Rebecq,En cours de construction,Non,2024,,2,109 m²,Non,37 m²,Oui,,Oui,,,,Oui,1,1,1,1,Gaz,Non,2,3,1,,Oui,15 m²,,,Oui,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,14 m²,12 m²,,,,Double vitrage,,,Non,,,Est,Oui,Non,,Non,,,,,Oui,,,,,,,,Non,Non,,,,,,,Oui,1,,,,4 m²,,,,,,,,,,,1,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1430/rebecq/vbc72499,VBC72499,Appartement à vendre,299000,,1430 Rebecq,Nouveau,,2024,,3,132 m²,Non,41 m²,Oui,,Oui,,,,Oui,1,2,1,2,Gaz,Non,2,3,1,,Oui,20 m²,,,Oui,,,,Pas de risque d’inondation,Information non communiquée,14 m²,11 m²,12 m²,,,Double vitrage,,,Non,,,Sud-ouest,Oui,Non,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,1,,,,6 m²,,,,,,,,,,,0,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1430/rebecq/vbc72498,VBC72498,Appartement à vendre,229500,,1430 Rebecq,Nouveau,,2024,,2,91 m²,Non,33 m²,Oui,,Oui,,,,Oui,1,1,,1,Gaz,Non,2,3,1,,Oui,19 m²,,,Oui,,,,Pas de risque d’inondation,Information non communiquée,12 m²,10 m²,,,,Double vitrage,,,Oui,,,Ouest,Oui,Non,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,1,,,,3 m²,,,,,,,,,,,0,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc64887,VBC64887,Maison à vendre,545000,Rue du Radoux 75,1430 Rebecq,Excellent,Non,1975,A l’acte,4,230 m²,Non,35 m²,,Oui,,,,,Oui,2,1,1,2,Air pulsé,Non,4,,8,Oui,Oui,30 m²,1250 m²,,Oui,150 kWh/m²/an,,"oui, attestation conforme",Information non communiquée,Information non communiquée,20 m²,14 m²,12 m²,16 m²,Super équipée,Double vitrage,Oui,,Non,700 m²,Sud-ouest,Sud-ouest,Oui,Non,16/04/2035,Non,,,,21 m²,,15 m,,15 m,,34590 kWh/an,39,,,,Oui,,,,12 m²,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,Oui,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc61177,VBC61177,Maison à vendre,325000,,1430 Rebecq,Normal,,1960,,4,150 m²,Non,35 m²,Oui,,,,,,Oui,3,1,1,2,Mazout,Non,3,,2,Oui,Oui,50 m²,670 m²,,,379 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,20 m²,9 m²,9 m²,6 m²,Equipée,Double vitrage,,,,550 m²,,,,,,,,,,15 m²,,,,,,59385 kWh/an,,,,,Oui,,,,,,,3,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc41175,VBC41175,Maison à vendre,190000,,1430 Rebecq,Normal,,,A l’acte,3,110 m²,Non,,Oui,,,,,,,,1,1,1,Mazout,Non,2,1,,Oui,Oui,,212 m²,,,365 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,9 m²,20 m²,15 m²,,Equipée,Double vitrage,,,Oui,153 m²,,,Oui,Non,,,,,,,,,,,,39484 kWh/an,,,,,Oui,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/1430/rebecq/vbc40007,VBC40007,Fermette à vendre,590000,Chemin du Bois des Aulnes 4,1430 Rebecq,Excellent,,1800,,1,300 m²,,40 m²,,,,,,,,,2,,3,Gaz,,4,,,Oui,Oui,,1315 m²,,,165 kWh/m²/an,,,Information non communiquée,Information non communiquée,10 m²,53 m²,25 m²,,Equipée,,,,,,,,,,,,,,,15 m²,,,,,,56224 kWh/an,34,,,,,,,,,,,,,Oui,,,,Américaine,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1430/rebecq/vbc28464,VBC28464,Appartement à vendre,199000,,1430 Rebecq,Excellent,,1800,,2,90 m²,Non,,,,,,,,,,1,1,1,Air pulsé,Non,3,1,,,,,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,14 m²,9 m²,,,Equipée,,,,Non,,,,Oui,Non,08/12/2034,,,,,,,,,,,32316 kWh/an,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,Oui,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc28463,VBC28463,Maison à vendre,199000,,1430 Rebecq,Excellent,,1800,,2,90 m²,Non,,,,,,,,,,1,1,1,Air pulsé,Non,3,1,,,,,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,14 m²,9 m²,,,Equipée,,,,Non,,,,Oui,Non,08/12/2034,,,,,,,,,,,32316 kWh/an,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,Oui,
https://immovlan.be/fr/detail/loft/a-vendre/1430/rebecq/vbc18833,VBC18833,Loft à vendre,345000,,1430 Rebecq,Remis à neuf,,1800,,3,150 m²,Non,50 m²,Oui,,,,,,,,1,1,1,Gaz,Non,3,1,,Oui,Oui,25 m²,,,Oui,176 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,18 m²,16 m²,28 m²,,,Double vitrage,,,Oui,125 m²,,,Oui,Oui,,,,,,20 m²,Oui,,,,,23783 kWh/an,,,,,,,,,14 m²,,Oui,,,,,,,,,,,,,,,,0,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc18832,VBC18832,Maison à vendre,345000,,1430 Rebecq,Remis à neuf,,1800,,3,150 m²,Non,50 m²,Oui,,,,,,,,1,1,1,Gaz,Non,3,1,,Oui,Oui,25 m²,2000 m²,,Oui,176 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,18 m²,16 m²,28 m²,,,Double vitrage,,,Oui,125 m²,,,Oui,Oui,,,,,,20 m²,Oui,,,,,23783 kWh/an,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1430/rebecq/vbc11884,VBC11884,Loft à vendre,345000,,1430 Rebecq,Remis à neuf,,1800,,2,150 m²,Non,50 m²,Oui,,,,,,,,1,1,1,Gaz,Non,3,1,,Oui,Oui,25 m²,,,Oui,176 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,18 m²,16 m²,28 m²,,,Double vitrage,,,Oui,125 m²,,,Oui,Oui,,,,,,20 m²,Oui,,,,,23783 kWh/an,,,,,,,,,14 m²,,Oui,,,,,,,,,,,,,,,,0,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc11883,VBC11883,Maison à vendre,345000,,1430 Rebecq,Remis à neuf,,1800,,2,150 m²,Non,50 m²,Oui,,,,,,,,1,1,1,Gaz,Non,3,1,,Oui,Oui,25 m²,2000 m²,,Oui,176 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,18 m²,16 m²,28 m²,,,Double vitrage,,,Oui,125 m²,,,Oui,Oui,,,,,,20 m²,Oui,,,,,23783 kWh/an,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc10919,VBC10919,Maison à vendre,289000,,1430 Rebecq,Normal,Non,,A l’acte,4,166 m²,Non,17 m²,Oui,,Oui,,,,,,1,1,2,Gaz,Non,2,2,,Oui,Oui,17 m²,330 m²,,Oui,168 kWh/m²/an,,"oui, attestation non conforme",Pas de risque d’inondation,Inondable délimitée,11 m²,11 m²,8 m²,30 m²,Super équipée,Double vitrage,,,Non,150 m²,Est,Est,Oui,,07/11/2034,Non,,,17 m²,15 m²,,,,,,27879 kWh/an,31,,Non,Non,Oui,,30 m²,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,Non,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/rwc29425,RWC29425,Maison à vendre,368299,Chemin du Stoquois 25,1430 Rebecq,,Non,,,3,186 m²,,,Non,Non,,,Oui,Non,,,,,,Gaz,,2,,,Oui,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Equipée,,,Non,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,Non,,,,,,Oui,,,,,,,,,,,,,,,,,,Non,Non
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vba15418,VBA15418,Maison à vendre,255000,,1430 Rebecq,Remis à neuf,,,A l’acte,2,125 m²,Non,,,,,,,,,,1,1,1,Gaz,Non,2,2,1,Oui,Oui,,,,,123 kWh/m²/an,,"oui, attestation conforme",Information non communiquée,Information non communiquée,18 m²,7 m²,,,Equipée,Double vitrage,,,Non,50 m²,,,,Non,,,,,,,,,,,,13462 kWh/an,23,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1430/rebecq/vbc83786,VBC83786,Villa à vendre,295000,,1430 Rebecq,À rénover,Non,1977,A l’acte,2,120 m²,Non,38 m²,Non,Non,Non,Non,Non,Non,Oui,1,,1,2,,Non,4,,3,Oui,Oui,35 m²,511 m²,,,340 kWh/m²/an,20250502001804,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,200 m²,,,,,03/08/2027,,,,,,,,,,,,,,,,Oui,,,,,Nord,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/rebecq/vbc83785,VBC83785,Maison à vendre,295000,,1430 Rebecq,À rénover,Non,1977,A l’acte,2,120 m²,Non,38 m²,Non,Non,Non,Non,Non,Non,Oui,1,,1,2,,Non,4,,3,Oui,Oui,35 m²,511 m²,,,340 kWh/m²/an,20250502001804,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,200 m²,,,,,03/08/2027,,,,,,,,,,,,,,,,Oui,,,,,Nord,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/quenast/vbc67530,VBC67530,Maison à vendre,795000,,1430 Quenast,À rénover,,,A l’acte,8,420 m²,Non,,,,,,,,,,2,1,2,,Non,4,2,,Oui,Oui,,3500 m²,,,690 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,Super équipée,,,,Non,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/quenast/vbc83124,VBC83124,Maison à vendre,250000,,1430 Quenast,Normal,Non,1959,,3,120 m²,Non,25 m²,Non,Non,Non,Non,Non,Non,,,1,,1,Electrique,Non,2,1,,Oui,Oui,8 m²,313 m²,,,735 kWh/m²/an,20250429001365,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,,,Semi-équipée,,,,,50 m²,,,,,29/04/2035,,,,,,,,,,,,,,,,Oui,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1430/quenast/vbc76081,VBC76081,Maison à vendre,260000,,1430 Quenast,À rénover,,,A l’acte,4,305 m²,,,Oui,,,,,,,,2,,,Gaz,,2,,,Oui,Oui,11 m²,390 m²,,,493 kWh/m²/an,,,Information non communiquée,Information non communiquée,,,,,,Double vitrage,,,,90 m²,,,,,05/06/2028,,,,,,,14 m,,14 m,,140658 kWh/an,,,,,Oui,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1430/bierghes/vbc75001,VBC75001,Villa à vendre,695000,,1430 Bierghes,,Non,,,5,260 m²,,93 m²,Non,Non,Non,Non,Non,Non,Oui,2,1,2,,Non specifié,,4,,2,Oui,Oui,50 m²,3096 m²,,,304 kWh/m²/an,2024024020337,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,125345 kWh/an,,,,,Non,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1430/bierghes/vbc72701,VBC72701,Villa à vendre,594000,,1430 Bierghes,Excellent,Non,1995,,4,250 m²,Non,40 m²,,,,,,,Oui,2,2,2,2,Air pulsé,Non,4,2,4,Oui,Oui,36 m²,2387 m²,,Oui,150 kWh/m²/an,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,19 m²,25 m²,25 m²,34 m²,Super équipée,Double vitrage,,,,,,,Oui,Non,05/10/2034,Oui,,,,17 m²,,,,,Oui,40817 kWh/an,39,,Non,Oui,Oui,,,,,Est,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,Oui,
