ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Parlophone,Ascenseur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_constructible,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Disponibilité_du_bien,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Largeur_de_la_façade,Etat_du_bien,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Meublé,Surface_du_séjour,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/appartement/a-vendre/1140/evere/vbc51183,VBC51183,Appartement à vendre,229000,,1140 Evere,Non,,2,100 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,,,3,,,,,Oui,,,,,,,Information non communiquée,Information non communiquée,,Mazout,,,,,2,,,,,,,,,,,6 m²,,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8660/la-panne/rbt41665,RBT41665,Duplex à vendre,329000,Duinkerkelaan 36 0502,8660 La Panne,Non,2007,3,103 m²,,Non,Non,Non,Non,Non,Non,,,1,1,,Oui,5,8,1,,,Oui,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,,Non,Non,Non,,,,,Oui,112 kWh/m²/an,20241113-0003443404-RES-1,Non,Non,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,
https://immovlan.be/fr/detail/maison/a-vendre/5650/walcourt/vbc45914,VBC45914,Maison à vendre,99000,Domaine de Pumont 2,5650 Walcourt,Non,,2,89 m²,,,Oui,,,,,Oui,1,1,1,,,,,2,Oui,,Oui,,,Oui,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,A l’acte,Bois,Double vitrage,,,,4,,,,,785 kWh/m²/an,,,,,À rénover,,,Oui,,Equipée,,1,,Oui,70144 kWh/an,04/03/2035,3,,,,,,,,,,Américaine,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8432/leffinge/rbt03440,RBT03440,Maison à vendre,249000,Leffingestraat 20,8432 Leffinge,Non,1962,3,121 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,,Non,,,2,Oui,,,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,Non,Non,Non,4,356 m²,27 m,12 m,Non,762 kWh/m²/an,20250212-0003528573-RES-1,Non,Non,8 m,,,,,,Non équipée,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6560/erquelinnes/vbc74798,VBC74798,Maison à vendre,285000,,6560 Erquelinnes,Non,,3,185 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,,,,,,2,Oui,,Oui,,,,,,,Information non communiquée,Information non communiquée,,Non specifié,,,,,4,821 m²,,,,471 kWh/m²/an,20250428003309,,,,,20 m²,,,40 m²,,,1,,,,,,,,,,,,,,,,,,740 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6200/chatelet/vbc61899,VBC61899,Appartement à vendre,189000,,6200 Châtelet,Oui,1994,2,,Oui,Oui,,,,,,,,1,1,Oui,Oui,4,4,,,,,,Oui,Oui,,,,Information non communiquée,Information non communiquée,,Gaz,Double vitrage,,,Oui,2,,,,,188 kWh/m²/an,,,,,Normal,,13 m²,Non,40 m²,,,1,Nord-ouest,Oui,19147 kWh/an,25/03/2035,35,,,,,,,8 m²,,,,,,,,Oui,,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt02313,RBT02313,Maison à vendre,158000,,8500 Courtrai,Non,1918,2,143 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,1,,Non,,3,,Oui,,,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Electrique,Simple vitrage,Non,Non,Non,2,135 m²,,4 m,Non,807 kWh/m²/an,20250331-0001872786-RES-2,Non,Non,4 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8800/roeselare/rbt45961,RBT45961,Appartement à vendre,174000,Kokelaarstraat 19 9,8800 Roeselare,Non,1974,2,79 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,,Oui,4,4,,Oui,Sud,Oui,,Oui,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Oui,,,2,,,,Oui,291 kWh/m²/an,20220629-0002632264-RES-2,Oui,,,Remis à neuf,,,,,,,,,,,29/06/2032,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1400/nivelles/vbc82916,VBC82916,Maison à vendre,390000,Rue Paquette 12,1400 Nivelles,Oui,1950,3,149 m²,Oui,,,Oui,,,,Oui,2,1,2,,Non,,4,,Oui,Sud,Oui,,,Oui,Non,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,2,212 m²,36 m,6 m,,307 kWh/m²/an,,Non,,6 m,Normal,20 m²,10 m²,Non,32 m²,Equipée,10 m²,2,,Oui,,19/05/2035,56,,,,,,,15 m²,40 m²,,Américaine,14 m²,,88 m²,,Oui,,,,35 m²,6 m²,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1325/chaumont-gistoux/vbc44488,VBC44488,Appartement à vendre,599000,Corniche d'Or 3,1325 Chaumont-Gistoux,,2023,2,135 m²,,Oui,,,,,,Oui,1,1,2,Oui,Oui,,2,,,,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,Immédiatement,Gaz,Double vitrage,,,,3,,,,,85 kWh/m²/an,,,,,Nouveau,29 m²,16 m²,,60 m²,Super équipée,11 m²,1,,Oui,,,18,,,,,,,15 m²,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1325/chaumont-gistoux/vbc44078,VBC44078,Appartement à vendre,499000,Corniche d'Or 4,1325 Chaumont-Gistoux,,2023,2,133 m²,,,,,,,,Oui,,1,2,Oui,Oui,0,2,,Oui,,Oui,,Oui,,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,Immédiatement,Gaz,Double vitrage,,,,2,,,,,80 kWh/m²/an,,,,,Nouveau,14 m²,22 m²,,,Super équipée,,1,,Oui,,,17,,,,,,,16 m²,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5100/jambes/vbc55980,VBC55980,Appartement à vendre,199000,Rue des Cotelis Jambois 1 C2,5100 Jambes,Non,,2,78 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,,Non,2,,,Non,,Non,,,,,pas d'application,,Information non communiquée,Information non communiquée,,,,,,,,,,,,213 kWh/m²/an,20250322009043,,,,Normal,,,Non,,Semi-équipée,,,,,17748 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt02925,RBT02925,Appartement à vendre,310000,Duinkerkelaan 60 0201,8660 La Panne,Non,1992,3,88 m²,Non,Non,Non,Non,Non,Non,Non,,,1,2,,Oui,2,5,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,Non,Non,Non,,,,,Non,111 kWh/m²/an,20240530-0003265552-RES-1,Non,Non,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,
https://immovlan.be/fr/detail/maison/a-vendre/6700/arlon/vbc56198,VBC56198,Maison à vendre,350000,Rue des Genêts 6,6700 Arlon,Non,,4,125 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,,Non,,,,Oui,,Oui,170 m²,,Oui,,pas d'application,,Pas de risque d’inondation,Information non communiquée,A convenir,Electrique,,,,,2,166 m²,27 m,,,238 kWh/m²/an,20250330004047,,,7 m,Normal,35 m²,,Non,,Super équipée,,,Sud-ouest,,,30/03/2035,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8900/ieper/rbj91719,RBJ91719,Maison à vendre,337040,Aquastraat 1,8900 Ieper,Non,,3,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,Non,"oui, attestation conforme","Zone, info non disponible",Information non communiquée,Information non communiquée,,,,,,,3,,,,,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1490/court-saint-etienne/vbc69029,VBC69029,Maison à vendre,550000,Clos de Profondval 29,1490 Court-Saint-Étienne,Non,,3,175 m²,Non,Non,Non,Non,Non,Non,Non,,,1,2,,Non,,,,Oui,,Oui,,,,Oui,pas d'application,,Information non communiquée,Information non communiquée,,,,,,,,557 m²,,,,211 kWh/m²/an,20230610010138,,,,,,,Non,35 m²,Non équipée,,1,,,,10/06/2033,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2530/boechout/rbt63373,RBT63373,Rez-de-chaussée à vendre,265000,Kardinaal Sterckxstraat 7 1,2530 Boechout,,1969,2,77 m²,Non,Non,Oui,,,,,,,1,,Oui,Non,,2,,Oui,,,79 m²,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,Non,,,,,,257 kWh/m²/an,20250605-0003617922RES-1,Non,Non,,Normal,,,,,,,,,,,05/06/2035,,,,,,,,,,,,,,,,,Non,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13 m²,,
https://immovlan.be/fr/detail/maison/a-vendre/5190/moustier-sur-sambre/vbc78966,VBC78966,Maison à vendre,249000,Rue de jemeppe 39,5190 Moustier-Sur-Sambre,,1920,5,208 m²,Oui,Oui,,Oui,,,,Oui,1,1,1,,Non,,4,3,Oui,,Oui,,,,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Non,3,1567 m²,74 m,10 m,,418 kWh/m²/an,,,,10 m,Normal,28 m²,15 m²,Non,,Equipée,9 m²,1,,Oui,,,,Oui,,,,,,22 m²,16 m²,16 m²,Américaine,23 m²,,1387 m²,,,,,,36 m²,5 m²,,,,,,,,,,,,,,46 m²,15 m²,,,19 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1060/saint-gilles/vbc70285,VBC70285,Appartement à vendre,290000,Chaussée de Waterloo 222,1060 Saint-Gilles,Non,,4,175 m²,Non,Oui,Non,Oui,Oui,Non,Non,,,1,,Non,,2,3,,,,Oui,,,Oui,Non,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,Immédiatement,Gaz,,Non,Non,,2,,,,,964 kWh/m²/an,20240813-0000687542-01-3,Non,,,À rénover,3 m²,14 m²,,45 m²,Non équipée,11 m²,,,Oui,,,194,Non,Non,Non,Non,Non,pas d'application,14 m²,13 m²,10 m²,,,,,,,,Non,,,5 m²,Non,,,,,,,,,,Non,,,33 m²,,,,,Non,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4102/ougree/vbc60776,VBC60776,Studio à vendre,56500,Rue de l'Enseignement 101 1,4102 Ougrée,,,1,32 m²,Non,Non,Non,,,,,,,1,,,Non,1,1,,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,Electrique,Double vitrage,,,Non,,,,,,920 kWh/m²/an,20250319027738,,Non,,À rénover,,,,,,,,,,340026 kWh/an,19/03/2035,,,,,,,,,,,,,,,,,Non,,,,2 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4102/ougree/vbc60777,VBC60777,Studio à vendre,56500,Rue de l'Enseignement 101 2,4102 Ougrée,,,1,28 m²,Non,Non,Non,,,,,,,1,,,Non,1,1,,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,Electrique,Double vitrage,,,Non,,,,,,770 kWh/m²/an,20250319027216,,Non,,À rénover,,,,,,,,,,23567 kWh/an,19/03/2035,,,,,,,,,,,,,,,,,Non,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1200/woluwe-saint-lambert/vbc92028,VBC92028,Appartement à vendre,295000,,1200 Woluwe-Saint-Lambert,,1965,1,73 m²,Oui,,,,,,,,,1,1,Oui,Oui,2,7,,,,Oui,,,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,2,,,8 m,,149 kWh/m²/an,,,,8 m,Excellent,3 m²,19 m²,Non,22 m²,Super équipée,10 m²,1,,Oui,10912 kWh/an,15/06/2035,29,,,,,,,,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1030/schaerbeek/vbc92027,VBC92027,Maison à vendre,425000,Rue Verboeckhaven 115,1030 Schaerbeek,Non,,5,242 m²,Non,,Non,Non,Non,Non,Non,,,3,3,,Non,,3,,Oui,,,75 m²,,,,pas d'application,,Information non communiquée,Information non communiquée,,,,,,,,120 m²,,,,,,,,,,,,Non,40 m²,,,,,,,,,,,,,,,,,,,,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2310/rijkevorsel/rbt73280,RBT73280,Maison à vendre,359000,Sint-Jozef 34,2310 Rijkevorsel,,,3,226 m²,,,,,,,,,,1,2,,,,,,Oui,,Oui,,Oui,Oui,,,,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,3,420 m²,,10 m,,514 kWh/m²/an,,Non,,10 m,À rénover,,27 m²,,,Equipée,,,,Oui,,,,,,,,,,16 m²,13 m²,,Américaine,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9550/herzele/rbt73279,RBT73279,Maison à vendre,349000,Holmanstraat 36,9550 Herzele,,1957,3,153 m²,Oui,Oui,,,,,,Oui,1,1,1,,Non,,,3,Oui,,Oui,,Oui,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,3,1324 m²,,,,361 kWh/m²/an,,Non,,13 m,Normal,,,Non,,Equipée,,,Nord-est,Oui,,20/11/2032,,,,,,,,,,,Américaine,,,970 m²,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes-au-val/vbc92026,VBC92026,Maison à vendre,80000,Rue Mouligneaux 15,7120 Estinnes-au-Val,Non,,2,,Non,,Non,Non,Non,Non,Non,,,1,1,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,A l’acte,Gaz,,,,,3,,,,,578 kWh/m²/an,20250609015645,,,,À rénover,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc92025,VBC92025,Appartement à vendre,295000,Rue Emile Lecomte 41,1180 Uccle,Non,1966,1,84 m²,Oui,,,,,,,,,1,1,Oui,Oui,0,4,,,,,,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Oui,2,,,,,286 kWh/m²/an,,,,,Excellent,,13 m²,,32 m²,Super équipée,14 m²,1,,,,20/02/2034,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1210/saint-josse-ten-noode/vbc92024,VBC92024,Maison à vendre,549000,Rue de la Poste 76,1210 Saint-Josse-ten-Noode,Non,1900,6,268 m²,Oui,,,Oui,,,,,,2,2,Oui,Non,,4,,Oui,,Oui,,,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,,Double vitrage,,,Non,2,100 m²,,6 m,,410 kWh/m²/an,,,,6 m,À rénover,30 m²,30 m²,,23 m²,,9 m²,2,,,113725 kWh/an,14/09/2033,107,,,,,,,22 m²,22 m²,15 m²,,22 m²,,75 m²,,,,,,,,,,,,,,,,,,,,,,,,,14 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/4000/liege/vbc92022,VBC92022,Maison de maître à vendre,499000,Rue Publémont 43,4000 Liège,,,6,355 m²,,,,,,,,,,3,,,Non,,3,,Oui,,Oui,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,Double vitrage,,,Non,2,193 m²,,,,151 kWh/m²/an,,,,,Normal,,6 m²,Non,,,13 m²,,,,,,87,,,,,,,16 m²,18 m²,6 m²,,,,,,,,,,,9 m²,,,,,,,,,,,,,,,,,,16 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3450/geetbets/rbt73278,RBT73278,Maison à vendre,,Kolkstraat 2A,3450 Geetbets,,2023,5,225 m²,,Oui,,,,,,Oui,1,2,2,,Non,,2,1,Oui,,Oui,,,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Air pulsé,Double vitrage,,,Non,3,316 m²,,9 m,,30 kWh/m²/an,,Non,,9 m,Nouveau,26 m²,17 m²,Non,33 m²,,8 m²,,,Oui,,,,Oui,,,,,,13 m²,11 m²,16 m²,,,,226 m²,,Oui,Oui,,Oui,,,,Sud-ouest,,,,,,Oui,,,,,,,,,,17 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3450/geetbets/rbt73277,RBT73277,Maison à vendre,,Kolkstraat 2B,3450 Geetbets,,2023,4,195 m²,,Oui,,,,,,,,1,2,,Non,,2,2,Oui,,Oui,,,Oui,,"oui, attestation conforme",,Risque moyen,Information non communiquée,,Air pulsé,Double vitrage,,,Non,3,214 m²,,8 m,,30 kWh/m²/an,,Non,,8 m,,21 m²,21 m²,Non,36 m²,,8 m²,,,Oui,,,,Oui,,,,,,17 m²,10 m²,20 m²,Indépendante,,,183 m²,,Oui,Oui,,Oui,,,,Sud-ouest,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7850/enghien/vbc92021,VBC92021,Maison à vendre,586220,,7850 Enghien,,,4,233 m²,,,,,,,,Oui,1,2,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1200 m²,,15 m,,,,,,15 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7860/lessines/vbc92020,VBC92020,Maison à vendre,382061,,7860 Lessines,,,3,158 m²,,,,,,,,Oui,1,1,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1290 m²,,11 m,,,,,,11 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7822/ghislenghien/vbc92019,VBC92019,Maison à vendre,432084,,7822 Ghislenghien,,,3,184 m²,,,,,,,,Oui,1,1,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1077 m²,,12 m,,,,,,12 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3530/houthalen-helchteren/rbt73276,RBT73276,Maison à vendre,248000,De Standaard 26,3530 Houthalen-Helchteren,,1977,3,109 m²,,,,,,,,,,1,,,Non,,,1,Oui,,Oui,,Oui,,,,,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,3,217 m²,,,,440 kWh/m²/an,,Non,,,À rénover,,,Non,,,,,,Oui,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5100/wepion/vbc92015,VBC92015,Maison à vendre,795000,Chaussée de Dinant 780,5100 Wépion,Non,1899,2,210 m²,Oui,Oui,,,,,,,,1,2,,Non,,3,,Oui,,Oui,,Oui,Oui,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Non,2,1699 m²,,,,439 kWh/m²/an,,,,,Normal,45 m²,25 m²,Non,,,,1,Nord-est,,72420 kWh/an,18/06/2035,109,,,,,,,23 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1180/uccle/vbc92014,VBC92014,Maison à vendre,1075000,Avenue Beau-Séjour 23,1180 Uccle,,1911,4,250 m²,Oui,,,,,,,,,2,2,,Non,,3,,Oui,,Oui,,Oui,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,2,150 m²,,6 m,,230 kWh/m²/an,,,,6 m,Excellent,35 m²,30 m²,Non,32 m²,Super équipée,20 m²,2,,Oui,58133 kWh/an,25/03/2034,43,,,,,,,27 m²,16 m²,12 m²,,,,115 m²,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt73275,RBT73275,Maison à vendre,289000,Ter Duystlaan 29,9400 Ninove,,1965,4,150 m²,Non,,,,,,,Oui,1,1,,Non,Non,,2,1,Oui,Nord-est,Oui,,Non,Oui,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,Non,Non,,3,616 m²,,10 m,,345 kWh/m²/an,,Non,Non,10 m,À rénover,,23 m²,Non,29 m²,Semi-équipée,7 m²,,,Oui,,,,,,,,,,21 m²,10 m²,9 m²,Kitchenette,,,502 m²,,Oui,Non,,Oui,,5 m²,,,1,,,,,,,,Non,,Oui,,,,Non,,,22 m²,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9320/erembodegem/rbt73274,RBT73274,Maison à vendre,519000,D’uitseweg 12,9320 Erembodegem,,1995,4,220 m²,Non,,,,,,,Oui,1,1,,Oui,Non,,2,4,Oui,Nord-ouest,Oui,,,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,Double vitrage,,Oui,,3,575 m²,,7 m,,183 kWh/m²/an,,Non,,7 m,Normal,,,Non,,,,,,Oui,,,,Oui,,Oui,,,,,,,,,,,,Oui,Non,,Oui,,,,,2,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2300/turnhout/rbt73273,RBT73273,Maison à vendre,259000,Gildenstraat 53,2300 Turnhout,,1937,4,120 m²,Oui,Oui,,,,Oui,,,,3,3,,,,,,,,Oui,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,2,84 m²,,,,319 kWh/m²/an,,Non,,,,,14 m²,,15 m²,Super équipée,16 m²,,,,,,,,,,,,,15 m²,9 m²,15 m²,,,,,,,Non,,,,3 m²,,,,,,,,,,,,,,20 m²,,,,12 m²,,,Non,,,,,,,,,,,
