ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_annuelle_totale_dénergie_primaire,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Disponibilité_du_bien,Surface_salle_à_manger,Nombre_de_places_de_parking_extérieur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Chauffage_au_sol,Pompe_à_chaleur,Appartement_de_service,Surface_totale,Surface_du_bureau,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Porte_de_garage_motorisée,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Raccordé_au_gaz_de_ville,Attestation__Citernes_à_mazout,Espace_ouvert_sensible_à_leau__WORG,Surface_du_grenier,Citerne_à_eau_de_pluie,Surface_constructible,Attestation__Installation_électrique__Validité,Orientation_du_jardin,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Niveau_E,Niveau_K,Attestation__Asbuilt,Surface_des_caves,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Clef_électronique,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Possibilités_pour_profession_libérale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Niveau_S,Surface_de_la_véranda,Surface_du_dressing
https://immovlan.be/fr/detail/maison/a-vendre/3910/neerpelt/rbt73236,RBT73236,Maison à vendre,570000,Peerderbaan 127,3910 Neerpelt,Non,2008,5,558 m²,Non,Non,,Non,Non,Non,Non,Non,Oui,1,3,,,,Gaz,Non,Est,4,,,,1059 m²,,108 kWh/m²/an,20240521-0003253626-RES-1,21/05/2034,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,,,,,,,,,,,,Non,A l’acte,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7300/boussu/vbc91976,VBC91976,Maison à vendre,170000,rue de Dour 406,7300 Boussu,Non,,,196 m²,,Non,,Non,Non,Non,Non,Non,Oui,1,,,,,Gaz,Non,,,,Oui,Oui,200 m²,,402 kWh/m²/an,20230204004008,,77,,Information non communiquée,Information non communiquée,Normal,,,,,,,,,,,,,100 m²,15 m²,,,Oui,,,,,,,,,,,,,Non,,,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7012/jemappes/vbc91967,VBC91967,Maison à vendre,50000,,7012 Jemappes,Non,,2,70 m²,Non,Non,,Non,Non,Non,Non,Non,,,1,,1,,Non specifié,Non,Nord-ouest,2,,,Oui,75 m²,,483 kWh/m²/an,20250612010240,12/06/2035,,pas d'application,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,,,,,,,,,,,,,,Immédiatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3581/beverlo/rbt73232,RBT73232,Maison à vendre,395000,Molenaarstraat 7,3581 Beverlo,Non,,2,217 m²,,Non,,Non,Non,Non,Non,Non,,,2,,2,,Gaz,Non,,4,,,,1090 m²,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Double vitrage,Non,,,,24 m,,,,,,,Non,,,,,,Non,,,,,,,,,,,,Non,,,Oui,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt73227,RBT73227,Appartement à vendre,249000,Artanhelling 3 0602,8370 Blankenberge,Non,2021,1,55 m²,,Non,,Non,Non,Non,Non,Non,,,1,,1,,Gaz,Non,,,,,,,,50 kWh/m²/an,31004-G-2016_251/EP06313/A001/D01/SD016,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Double vitrage,Non,,,,,,,,,,,Oui,Immédiatement,,,,,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8480/eernegem/rbt73226,RBT73226,Maison à vendre,169000,Emiel Coolslaan 5,8480 Eernegem,Non,1954,3,160 m²,,Non,,Non,Non,Non,Non,Non,,,,,1,,Gaz,Non,Sud-ouest,3,8 m,,Oui,273 m²,41 m,461 kWh/m²/an,20250309-0003548419-RES-1,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Simple vitrage,Non,,10 m²,,8 m,,,,,,,Non,A l’acte,,,,2,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt73225,RBT73225,Maison à vendre,167000,,8530 Harelbeke,Non,1930,3,154 m²,,Non,,Non,Non,Non,Non,Non,Oui,1,1,,1,,Mazout,Non,Est,2,5 m,,Oui,277 m²,55 m,624 kWh/m²/an,20240229-0003159910-RES-1,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,Non,,23 m²,,5 m,,,,,,,Non,A l’acte,,1,,4,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt73224,RBT73224,Maison à vendre,190000,,8500 Courtrai,Non,,3,151 m²,,Non,,Non,Non,Non,Non,Non,,,1,,1,,Gaz,Non,Nord-est,2,5 m,,,200 m²,40 m,330 kWh/m²/an,3575389,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Double vitrage,Non,,,,5 m,,,,,,,Non,A l’acte,,,,2,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9170/sint-gillis-waas/rbt73223,RBT73223,Maison à vendre,490000,Stroperstraat 1A,9170 Sint-Gillis-Waas,Non,1999,3,215 m²,Non,Non,,Non,Non,Non,Non,Non,Oui,1,1,,2,,,Non,,3,,Oui,Oui,534 m²,,139 kWh/m²/an,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,50 m²,,,,,,,,,,,,,,,,,Non,A l’acte,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8430/middelkerke/rbt73221,RBT73221,Penthouse à vendre,329000,Koning Ridderdijk 19 10,8430 Middelkerke,Non,1970,1,47 m²,Oui,Non,,Non,Non,Non,Non,Non,,,1,,,,,Oui,Sud,,6 m,,Oui,,25 m,197 kWh/m²/an,20250310-0003045507-RES-3,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,Non,,40 m²,,6 m,,,,,,,,A l’acte,,,10,10,Non,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/8570/anzegem/rbt73220,RBT73220,Bungalow à vendre,215000,Weggevoerdenlaan 33,8570 Anzegem,Non,1971,3,80 m²,,Non,,Non,Non,Non,Non,Non,Oui,1,1,,1,,,Non,,4,10 m,,,540 m²,28 m,473 kWh/m²/an,20250321-0003559287-RES-1,,,,Risque moyen,Information non communiquée,,,,,,,,,,,,,Non,,,,16 m,,,,,,,,,,2,,1,Non,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8200/sint-michiels/rbt73219,RBT73219,Maison à vendre,695000,Spoorwegstraat 36,8200 Sint-Michiels,Non,1949,3,144 m²,,Non,,Non,Non,Non,Non,Non,,,1,,,,Gaz,Non,Sud-ouest,4,6 m,,,362 m²,32 m,339 kWh/m²/an,20200221-0002241486-RES-3,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Double vitrage,Non,,,,10 m,,,,,,,Oui,,,1,,2,Non,,,,,,,,,,,,Non,,,Oui,,,,,,,,,,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3120/tremelo/rbt73218,RBT73218,Maison à vendre,365000,Louisastraat 8,3120 Tremelo,Non,1987,3,132 m²,,Non,,Non,Non,Non,Non,Non,,,1,,1,,Electrique,Non,Sud-ouest,4,8 m,,,990 m²,49 m,449 kWh/m²/an,20250616-0003626378-RES-1,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,Non,,,,18 m,,,,,,,Non,,,4,,1,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,Parc résidentiel,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3191/hever/rbt73215,RBT73215,Maison à vendre,195000,Ravesteinstraat 40,3191 Hever,Non,,2,170 m²,,Non,,Non,Non,Non,Non,Non,,,1,,1,,Electrique,Non,Nord-est,4,,,,290 m²,,1078 kWh/m²/an,3625405-RES-1,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Double vitrage,Non,,,,,,,,,,,Non,A l’acte,,1,,,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1210/saint-josse-ten-noode/vbc91961,VBC91961,Appartement à vendre,165000,Rue des Secours 1,1210 Saint-Josse-ten-Noode,Non,1920,1,38 m²,,Non,Non,Non,Oui,Oui,Non,Non,,,1,,,Non,Gaz,,Sud,2,,,,,,284 kWh/m²/an,F,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Normal,13 m²,,,,,11 m²,,,6 m²,4 m²,Double vitrage,,,,,,Oui,Oui,Non,,,,Non,Immédiatement,,,3,3,,Non,,,,,,,,,Non,,Non,Non,Oui,Non,Oui,Non,Non,,,"non, pas d'attestation",,,,,,,,,Non,,,Non,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1020/laeken/vbc91960,VBC91960,Appartement à vendre,199000,,1020 Laeken,Non,,2,80 m²,,Non,Non,Non,Oui,Oui,Non,Non,,,1,,1,Non,Gaz,,Ouest,,,,Oui,,,120 kWh/m²/an,C,,46,"non, pas d'attestation",Information non communiquée,Information non communiquée,Normal,15 m²,8 m²,,,,,,,7 m²,3 m²,Double vitrage,,,4 m²,,,Oui,Oui,Non,,,,Non,Immédiatement,,,11,16,,Non,,,,,,,,,Non,,Non,Non,Oui,Oui,Oui,Non,Non,,,"non, pas d'attestation",,,,,,,,,Non,,,Non,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91958,VBC91958,Appartement à vendre,895000,,1180 Uccle,Non,,3,162 m²,,Non,,Non,Oui,Oui,Non,Non,,,1,1,2,,Non specifié,Oui,,,,Oui,Oui,,,,,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,,,,,,,,Triple vitrage,,,,,,Non,,,,,,Non,,,,0,,,Non,,,,,,,,,Non,,Non,Non,Oui,Non,Non,Non,Non,,,"non, pas d'attestation",,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91957,VBC91957,Appartement à vendre,835000,,1180 Uccle,Non,,3,145 m²,,Non,,Non,Oui,Oui,Non,Non,,,1,1,2,,Non specifié,Oui,,,,,Oui,,,,,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,,,,,,,,Triple vitrage,,,,,,Non,,,,,,Non,,,,2,,,Non,,,,,,,,,Non,,Non,Non,Oui,Non,Non,Non,Non,,,"non, pas d'attestation",,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91956,VBC91956,Appartement à vendre,795000,,1180 Uccle,Non,,3,141 m²,,Non,,Non,Oui,Oui,Non,Non,,,1,1,2,,Non specifié,Oui,,,,,Oui,,,,,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,,,,,,,,Triple vitrage,,,,,,Non,,,,,,Non,,,,,,,Non,,,,,,,,,Non,,Non,Non,Oui,Non,Non,Non,Non,,,"non, pas d'attestation",,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91955,VBC91955,Appartement à vendre,485000,,1180 Uccle,Non,,1,81 m²,,Non,,Non,Oui,Oui,Non,Non,,,1,,1,,Non specifié,Oui,,,,,Oui,,,,,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,,,,,,,,Triple vitrage,,,,,,Non,,,,,,Non,,,,1,,,Non,,,,,,,,,Non,,Non,Non,Oui,Non,Non,Non,Non,,,"non, pas d'attestation",,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9300/alost/rbt73212,RBT73212,Maison à vendre,338000,,9300 Alost,Non,,3,201 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,,1,,,Non,,,,Oui,Oui,,,299 kWh/m²/an,20250113-0003503475-RES-1,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Excellent,22 m²,17 m²,11 m²,,,44 m²,,,15 m²,9 m²,Double vitrage,Non,100 m²,12 m²,,,,Oui,Non,,,,Non,Immédiatement,,1,,,Non,Non,,,,,1,,Non,,,,Non,Non,,Non,,Non,Non,,Oui,,,,,240 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,,,Non,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7000/mons/vbc91953,VBC91953,Appartement à vendre,235000,Rue de la Sucrerie 17 0.2,7000 Mons,Non,2017,2,86 m²,Non,,,,,,,,,,1,1,,,Gaz,Oui,,2,,Oui,Oui,,,86 kWh/m²/an,,03/05/2027,16,"oui, attestation conforme",Information non communiquée,Information non communiquée,Excellent,9 m²,12 m²,,,,,Equipée,Américaine,10 m²,,Double vitrage,Oui,58 m²,11 m²,,,Oui,Oui,Non,7432 kWh/an,,,Non,A l’acte,,,0,4,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91952,VBC91952,Appartement à vendre,695000,,1050 Ixelles,Non,1964,2,160 m²,Non,Oui,,,,,,,,,2,2,,,,Oui,Sud-ouest,2,,,Oui,,,186 kWh/m²/an,,13/05/2035,37,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,21 m²,19 m²,,,,48 m²,Super équipée,,17 m²,10 m²,Double vitrage,Oui,,11 m²,Sud-ouest,,Oui,Oui,Non,29691 kWh/an,,,,A l’acte,,,5,5,,,,,,,,,,,,,Oui,,Oui,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1410/waterloo/vbc91949,VBC91949,Maison à vendre,345000,Rue Bodrissart 23,1410 Waterloo,Oui,1950,3,110 m²,,Oui,Oui,,,,,,Oui,1,,1,1,,,,,3,,Oui,,839 m²,,667 kWh/m²/an,,12/08/2034,190,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,À rénover,8 m²,10 m²,12 m²,,,27 m²,,Indépendante,7 m²,,Double vitrage,,,,,,Oui,Oui,,112603 kWh/an,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rwc39953,RWC39953,Appartement à vendre,398000,Leon Spilliaertstraat 45 0101,Leopold park,Non,1967,2,103 m²,,Oui,,,,,Oui,,,,1,,,,Gaz,Oui,,2,,,Oui,,,182 kWh/m²/an,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,Super équipée,Américaine,,,Double vitrage,,,,Sud,,Oui,Oui,,,Oui,Non,Non,A l’acte,,,1,7,Non,,,,,,,,,,,,,,,,,,,,Oui,,Non,,,,,,,,,,,Non,,,,,,,,,,Oui,Oui,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9090/melle/rbt73208,RBT73208,Maison à vendre,369000,Gontrode Heirweg 225,9090 Melle,Non,1963,3,159 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,,1,Non,Gaz,,,3,,Oui,,665 m²,,456 kWh/m²/an,20250523-0003606696-RES-1,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,À rénover,,,,,,,,,,,Double vitrage,,552 m²,,,,Oui,Oui,Non,,,,Non,A l’acte,,,,,,Non,,,,,,,,,,,,Non,Non,Non,Non,,,,Oui,pas d'application,,,,113 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7141/carnieres/vbc91948,VBC91948,Maison à vendre,80000,Rue Ernest Solvay 104,7141 Carnières,,,2,100 m²,Non,Oui,,,,,,,,,,,1,,Non specifié,Non,,4,,Oui,,155 m²,,1135 kWh/m²/an,,16/06/2035,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,À rénover,19 m²,12 m²,,,,,,,,,Simple vitrage,Non,,,,,Oui,Oui,,144277 kWh/an,,,,A l’acte,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt73194,RBT73194,Appartement à vendre,255000,Archimedeslaan 3,2650 Edegem,Non,1973,2,80 m²,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,1,1,,1,Non,Gaz,,,2,,,Oui,,,183 kWh/m²/an,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,25 m²,,,7 m²,,,,,,,,Oui,Oui,Non,,,,Non,A l’acte,,,2,2,,Non,,,,,,,,,,,,Non,Oui,Non,Non,,,,Oui,pas d'application,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,,,4 m²,,,,,,,,,Oui,Non,Oui,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1160/auderghem/vbc91947,VBC91947,Penthouse à vendre,749000,Boulevard des Invalides 70,1160 Auderghem,Non,1988,4,201 m²,Non,Oui,,,,,,,Oui,1,1,2,3,,Gaz,Oui,,2,,,Oui,,,205 kWh/m²/an,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Normal,15 m²,9 m²,16 m²,11 m²,,,,,17 m²,7 m²,Double vitrage,Oui,,22 m²,,,Oui,Oui,Non,,,,Non,A l’acte,,,5,5,,,,,,,,,,,,,,,Oui,Oui,Oui,,Oui,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt73193,RBT73193,Maison à vendre,249000,Brugsesteenweg 210,8500 Courtrai,Non,1936,3,145 m²,Non,Oui,,,Oui,,,,,,1,1,2,,Gaz,Non,,2,5 m,Oui,Oui,158 m²,,289 kWh/m²/an,,27/06/2029,9075,"oui, attestation conforme",Information non communiquée,Information non communiquée,Normal,11 m²,10 m²,17 m²,,,23 m²,Super équipée,,13 m²,,Double vitrage,,57 m²,10 m²,Sud-est,5 m,Oui,Oui,Non,,Oui,Non,Non,A l’acte,21 m²,,,3,,,,,,,,,,,,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2340/beerse/rbt73191,RBT73191,Appartement à vendre,310000,Vrijwilligersstraat 55 6,2340 Beerse,Non,2005,2,90 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,,1,,,Non,Sud,3,,,Oui,,,99 kWh/m²/an,20230201-0002771413-RES-2,04/01/2033,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,,,,,,,,,,,Oui,,,,,Non,A l’acte,,,2,2,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6940/durbuy/vbc91945,VBC91945,Maison à vendre,245000,dizos bihay 1,6940 Durbuy,Non,1875,4,168 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,,1,,,,Mazout,Non,Nord-ouest,3,15 m,Oui,Oui,1002 m²,,443 kWh/m²/an,20240602002335,02/06/2025,28179,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,21 m²,,,,,,,,,,,,Oui,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,84 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3120/tremelo/rbt73190,RBT73190,Maison à vendre,380000,Grote Bollostraat 163,3120 Tremelo,,1972,3,206 m²,,,,,,,,,Oui,3,1,,1,,Mazout,,,4,,Oui,Oui,1250 m²,,431 kWh/m²/an,,12/07/2034,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Equipée,Américaine,,,,,1250 m²,,,,Oui,Oui,,,Oui,Oui,Non,,,3,,,,,,,,,3,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/rbt73187,RBT73187,Maison à vendre,325000,Grote Steenweg 97,2560 Kessel,Non,1957,3,142 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,2,,Mazout,Non,Nord,4,,Oui,,978 m²,,974 kWh/m²/an,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,,,400 m²,,,,,Oui,,,,,Non,A l’acte,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,129 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6530/thuin/vbc91944,VBC91944,Maison à vendre,139000,Rue saint jacques 6,6530 Thuin,,,3,89 m²,Non,,Oui,,,,,,,,1,,1,,,,,2,,,,59 m²,,453 kWh/m²/an,,16/06/2035,87,,Information non communiquée,Information non communiquée,À rénover,11 m²,16 m²,9 m²,,,,,,,,,,,,,,,,,54525 kWh/an,,,,A l’acte,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6280/gougnies/vbc91943,VBC91943,Maison à vendre,230000,Rue du Phalanstère 3,6280 Gougnies,Non,,3,130 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,2,,1,2,,Non specifié,Non,,,,,,,,457 kWh/m²/an,20250528029047,,457,pas d'application,Information non communiquée,Information non communiquée,À rénover,,,,,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2570/duffel/rbt73184,RBT73184,Appartement à vendre,299000,Merodestraat 20 1,2570 Duffel,Non,1995,2,77 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,,,Gaz,Non,Nord-ouest,3,7 m,Oui,,,,203 kWh/m²/an,20200511-0002268387-RES-1,11/05/2030,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,,,,,,,Oui,,,,,Non,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,98 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/2570/duffel/rbt73176,RBT73176,Bungalow à vendre,455000,Oude Liersebaan 287,2570 Duffel,Non,1962,3,195 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,,,Gaz,Non,Nord-ouest,4,18 m,Oui,,1638 m²,,801 kWh/m²/an,20241024-0003425209-RES-2,24/10/2034,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,,,,,,,,,,,,,Oui,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone agricole,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2570/duffel/rbt73173,RBT73173,Villa à vendre,675000,Segershoevestraat 32,2570 Duffel,Non,1987,5,215 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,,,Mazout,Non,Nord-est,4,,Oui,Oui,879 m²,,308 kWh/m²/an,20250508-0003594424-RES-1,08/05/2035,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,,,,,,,Oui,,,,,Non,A convenir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
