ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Surface_du_séjour,Caves,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Nombre_de_façades,Nombre_détages_de_limmeuble,Terrasse_aménagée,Surface_de_la_terrasse,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Bien_actuellement_loué,Meublé,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_constructible,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Référence_PEB,Date_de_validité_PEB,Disponibilité_du_bien,Type_de_cuisine,Surface_de_la_cuisine,Parlophone,Orientation_de_la_terrasse,Raccordé_aux_égouts,Piscine_extérieure,Emission_de_CO2,Nombre_de_place_de_parking_intérieur,Porte_daccès_sécurisée,Jardin,Nombre_de_places_de_parking_extérieur,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Panneaux_solaires,Surface_salle_à_manger,Surface_totale_du_terrain,Conso_annuelle_totale_dénergie_primaire,Surface_du_jardin,Le_bien_fait_lobjet_dun_droit_de_préemption,Largeur_du_terrain_à_rue,Surface_du_bureau,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Pompe_à_chaleur,Surface_chambre_à_coucher_4,Citerne_à_eau_de_pluie,Surface_chambre_à_coucher_5,Station_de_charge_électrique,Surface_des_caves,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Balcon,Air_conditionné,Possibilités_pour_profession_libérale,Adoucisseur_deau,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Citernes_à_mazout,Maison_basse_énergie,Panneaux_solaires_thermiques,Domotique,Surface_totale,Attestation__Installation_électrique__Validité,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Appartement_de_service,Surface_du_garage,Surface_du_grenier,Compteur_Bihoraire,Niveau_E,Espace_ouvert_sensible_à_leau__WORG,Niveau_K,Attestation__Citernes_à_mazout__Validité,Adaptations_pour_les_seniors,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/maison/a-vendre/1310/la-hulpe/vbc86177,VBC86177,Maison à vendre,450000,,1310 La Hulpe,À démolir,,5,,295 m²,,,,,,1,,,,Non specifié,,,Non,Non,,2,,Oui,,861 kWh/m²/an,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,Non,Non,Oui,,,,,,Nord,13 m,,,,Oui,,14/07/2033,Immédiatement,Indépendante,,,Sud,Non,Non,,,,Oui,,,Non,,,570 m²,,,Non,13 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1310/la-hulpe/vbc81940,VBC81940,Villa à vendre,599000,Avenue des Bouleaux 8,1310 La Hulpe,Normal,1961,4,25 m²,180 m²,48 m²,Oui,Oui,2,Equipée,2,,2,,Mazout,Double vitrage,,Non,Non,,4,1,Oui,20 m²,425 kWh/m²/an,,Information non communiquée,Information non communiquée,18 m²,15 m²,,Non,Oui,,,,,,Ouest,,,,,Oui,,15/04/2035,A l’acte,Américaine,11 m²,,,Oui,Non,105,2,,Oui,4,,,,,553 m²,96993 kWh/an,553 m²,,,,,,,14 m²,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1310/la-hulpe/vbc79109,VBC79109,Villa à vendre,615000,,1310 La Hulpe,Excellent,1960,3,12 m²,140 m²,,Oui,Oui,1,Super équipée,1,1,2,,Mazout,Double vitrage,,Non,Non,,4,1,Oui,8 m²,289 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,10 m²,10 m²,,Non,,Oui,Oui,,,,,,,,,,,,A l’acte,,25 m²,,,,Non,8857,,,Oui,,,,,12 m²,727 m²,,600 m²,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1310/la-hulpe/vbc76150,VBC76150,Maison à vendre,299000,Rue de la Procession 47,1310 La Hulpe,,,3,,,,Non,,,,,,,,,,,,,,,,,,568 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,,20220810006393,,A convenir,,,,,,,,,,,,,,Non,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1310/la-hulpe/vbc68572,VBC68572,Appartement à vendre,399000,,1310 La Hulpe,Excellent,2018,2,21 m²,104 m²,30 m²,,Oui,,Super équipée,1,,1,5 m²,Gaz,,,Oui,,2,2,2,Oui,9 m²,113 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,18 m²,,Non,Non,,,,,,,,,,,Oui,Oui,,16/07/2029,A l’acte,,6 m²,Oui,Sud-ouest,Oui,Non,,1,,,,Oui,,,,,12452 kWh/an,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1310/la-hulpe/vbc64525,VBC64525,Maison à vendre,425000,,1310 La Hulpe,Normal,,3,17 m²,127 m²,40 m²,Oui,Oui,1,Super équipée,2,2,2,,Gaz,Double vitrage,,Non,Non,,3,1,Oui,15 m²,252 kWh/m²/an,"oui, attestation conforme",Risque moyen,Information non communiquée,14 m²,13 m²,,Non,,,Oui,,,,,,,,,,,12/03/2034,A l’acte,,17 m²,,Nord-ouest,,Non,46,1,,Oui,2,,,,,760 m²,32061 kWh/an,600 m²,,,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1310/la-hulpe/vbc61714,VBC61714,Maison à vendre,450000,,1310 La Hulpe,Normal,1902,4,11 m²,162 m²,31 m²,Oui,,,Super équipée,1,1,3,,Mazout,Double vitrage,,Non,Non,,2,3,Oui,,229 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,12 m²,13 m²,Non,Non,Oui,,Oui,,,,,,,,,,,,A l’acte,,,,,,Non,57,,,Oui,,,,,,790 m²,37019 kWh/an,790 m²,,,1 m²,,,,15 m²,,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1310/la-hulpe/vbc49278,VBC49278,Maison à vendre,345000,Rue Pierre Broodcoorens 25 B,1310 La Hulpe,À rénover,1691,3,14 m²,140 m²,32 m²,Oui,Oui,1,Semi-équipée,1,,2,,Gaz,,,Non,Non,,2,2,Oui,,167 kWh/m²/an,,Information non communiquée,Information non communiquée,14 m²,5 m²,,Non,Oui,,,,,,,,,,Oui,Oui,,20/12/2034,A l’acte,Kitchenette,7 m²,,,Oui,Non,30,,,Oui,,,,,,100 m²,31317 kWh/an,100 m²,,,,,,,,,,,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1310/la-hulpe/vbc45681,VBC45681,Maison à vendre,645000,Clos des Pommiers 32,1310 La Hulpe,Normal,1975,4,14 m²,175 m²,48 m²,,Oui,1,,1,,2,8 m²,Gaz,Double vitrage,,Non,,,4,1,Oui,,247 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,14 m²,10 m²,Non,Non,,,Oui,,,,,,,,Oui,Oui,,,A l’acte,,15 m²,Oui,,,Non,44,,,Oui,2,,,Oui,15 m²,780 m²,62285 kWh/an,,,,,,,,10 m²,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,12 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1310/la-hulpe/vwd12575,VWD12575,Villa à vendre,645000,Clos des Pommiers 32,1310 La Hulpe,Excellent,1975,4,,170 m²,,Oui,Oui,,Super équipée,2,,,,Gaz,,,,,,4,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,Oui,,,,,,Oui,Oui,20250219030711,,A l’acte,,,,,Oui,,,2,,Oui,,,,Oui,,,,780 m²,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,225 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1310/la-hulpe/vbc44126,VBC44126,Villa à vendre,584500,Avenue Reine Astrid 6,1310 La Hulpe,Nouveau,,3,,219 m²,,,Oui,1,Non équipée,1,1,2,,Non specifié,,,Non,,,3,2,Non,,,pas d'application,Information non communiquée,Information non communiquée,,,,Non,Oui,,,,,,Nord-ouest,,,,,,,,,,,,,,,,,,Oui,1,,,Oui,,670 m²,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1310/la-hulpe/vbc42746,VBC42746,Appartement à vendre,1840000,Avenue Ernest Solvay 7 7.9,1310 La Hulpe,Nouveau,2025,3,19 m²,255 m²,81 m²,Oui,Oui,1,Super équipée,3,2,4,,Air pulsé,Double vitrage,Oui,Oui,Oui,0,3,2,Oui,62 m²,85 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,15 m²,14 m²,,Non,,,,,,,,,,,Oui,,,,,,,Oui,Sud-ouest,,Non,15,12,Oui,,12,,,Oui,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1310/la-hulpe/vbc33204,VBC33204,Villa à vendre,2900000,,1310 La Hulpe,À rénover,1964,6,12 m²,450 m²,100 m²,,Oui,2,Super équipée,5,1,6,,Mazout,Double vitrage,,Non,Non,,4,2,Oui,20 m²,340 kWh/m²/an,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,28 m²,14 m²,,Non,,,Oui,,,,,,,,,Oui,,11/05/2031,A l’acte,,,,Sud,Non,Oui,30,,,Oui,8,,,,30 m²,70000 m²,,69000 m²,,,,,,,14 m²,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1310/la-hulpe/vbb75060,VBB75060,Villa à vendre,575000,,1310 La Hulpe,À rénover,1971,4,20 m²,180 m²,,,Oui,1,,2,1,2,,Gaz,Double vitrage,,Non,Non,,4,1,Oui,25 m²,279 kWh/m²/an,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,16 m²,16 m²,Non,Non,Oui,,Oui,,,,,,,,Oui,,,15/04/2034,A l’acte,,10 m²,,Nord-est,Oui,Non,55,,,Oui,,,,,,527 m²,53802 kWh/an,527 m²,,,1 m²,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1310/la-hulpe/vbb01225,VBB01225,Appartement à vendre,375000,Chaussée de Bruxelles 11,1310 La Hulpe,Normal,1918,3,19 m²,114 m²,43 m²,,Oui,,Super équipée,2,1,2,,Gaz,Double vitrage,,Non,Non,,2,2,Oui,16 m²,103 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,10 m²,9 m²,Oui,Non,,,,,,,,4 m,,103 m,Oui,Oui,,23/05/2029,,,14 m²,Oui,,Oui,Non,2861,,,Oui,2,,,,,,14414 kWh/an,,Non,4 m,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1310/la-hulpe/vbb53239,VBB53239,Maison à vendre,850000,,1310 La Hulpe,Nouveau,2017,5,,212 m²,33 m²,Non,Oui,1,Super équipée,1,2,4,,Non specifié,,,Non,,,2,2,Oui,33 m²,93 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Non,Non,Nord-est,,,,,,20180618502884,18/06/2028,A l’acte,,,,,,,,,,Oui,1,,,Oui,,283 m²,,71 m²,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/hamme-mille/vax47375,VAX47375,Maison à vendre,275000,,1320 Hamme-Mille,,,3,,160 m²,32 m²,Non,,,Non équipée,,,1,,,,,Non,,,,,Oui,,372 kWh/m²/an,pas d'application,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Non,Non,,,,,,,20120529014702,29/05/2022,,,,,,,,,,,Oui,,,,,,935 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/1320/beauvechain/vwd13880,VWD13880,Fermette à vendre,420000,,1320 Beauvechain,Excellent,,3,,123 m²,,Oui,Oui,,Equipée,1,,,,Bois,,,,,,4,,Oui,30 m²,275 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,,,,Oui,Oui,20250520025603,,A l’acte,Indépendante,,,,,,71,1,,Oui,3,,,Oui,,940 m²,275 kWh/an,940 m²,,,,,,,,,,,,,Sud,,,Oui,,,,,,,Oui,,,,,205 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1320/beauvechain/rwc38903,RWC38903,Villa à vendre en viager,,,1320 Beauvechain,Normal,1975,4,33 m²,455 m²,83 m²,Oui,Oui,,Super équipée,2,,,12 m²,Gaz,Double vitrage,,,,,4,,,,235 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,24 m²,14 m²,Non,Non,Oui,Oui,,,Oui,Oui,Nord-est,21 m,,,Oui,Oui,,,A convenir,Indépendante,19 m²,,,Oui,,,2,,Oui,4,Oui,,,,7377 m²,,,Non,,21 m²,,,,18 m²,,,,,,Sud-ouest,,,,,,,,,,Oui,,,,,455 m²,,,,,,Oui,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/beauvechain/vbc83022,VBC83022,Maison à vendre,1495000,,1320 Beauvechain,Normal,1600,6,35 m²,610 m²,79 m²,Oui,Oui,1,,3,1,3,,Mazout,Double vitrage,,Non,Non,,4,2,Oui,30 m²,283 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,14 m²,14 m²,Non,Non,Oui,,Oui,,,,,15 m,,,,,,27/03/2025,,,19 m²,,,Non,Oui,90,12,,Oui,12,,,,30 m²,3500 m²,140171 kWh/an,2000 m²,,15 m,30 m²,,,,13 m²,Oui,13 m²,Oui,,,,,,,,,,,,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/beauvechain/vbc79264,VBC79264,Maison à vendre,315000,Rue des Vallées 2,1320 Beauvechain,À rénover,1976,3,12 m²,96 m²,,,Oui,,,1,,1,,Mazout,Double vitrage,,,,,4,,Oui,,395 kWh/m²/an,"oui, attestation non conforme",Information non communiquée,Information non communiquée,13 m²,8 m²,,,,,,,,,,,,,,,20250424006569,,Immédiatement,,,,,,,,,,Oui,,Non,,,,736 m²,44812 kWh/an,,Non,,,,,,,,,,,,,,,,,,,,,,,"oui, attestation conforme",,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/tourinnes-la-grosse/vbc73705,VBC73705,Maison à vendre,325000,Rue du Grand Brou 14,1320 Tourinnes-la-Grosse,,,3,,150 m²,46 m²,Non,Oui,,Semi-équipée,1,,2,,Mazout,,,Non,,,4,,Oui,,373 kWh/m²/an,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,Non,Non,Oui,Non,Non,Non,Non,Non,Sud-ouest,,,,,Oui,20230725018963,25/07/2033,A l’acte,,,,,,,93,,,Oui,2,,,,,755 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1320/beauvechain/vbc67963,VBC67963,Appartement à vendre,570000,,1320 Beauvechain,Excellent,2013,3,17 m²,158 m²,50 m²,,Oui,1,Super équipée,2,1,2,,Gaz,Double vitrage,,Oui,Oui,1,3,2,Oui,24 m²,77 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,15 m²,14 m²,Non,Non,,,Oui,,,,,,,,Oui,,,26/02/2029,A l’acte,,10 m²,Oui,Sud-ouest,,Non,15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/tourinnes-la-grosse/vbc66339,VBC66339,Maison à vendre,449000,Rue du Culot 40A,1320 Tourinnes-la-Grosse,À rénover,1990,4,,195 m²,35 m²,,,,Semi-équipée,3,,,,Mazout,,,Non,,,4,,Oui,40 m²,318 kWh/m²/an,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,Non,Oui,,,,,,Sud,,200 m²,70 m,,Oui,20240309005692,09/03/2034,,,,,,,,,,,Oui,5,,,Oui,,2298 m²,66958 kWh/an,2100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/beauvechain/vbc64026,VBC64026,Maison à vendre,240000,Rue de gaet 12,1320 Beauvechain,À rénover,1928,4,9 m²,160 m²,,Oui,Oui,1,Semi-équipée,1,1,1,,Mazout,,,Non,Non,,3,2,,,423 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,11 m²,18 m²,Non,Non,Oui,,Oui,,,,Nord-est,16 m,,,,Oui,,05/10/2032,A l’acte,Kitchenette,10 m²,,,Oui,Non,,,,Oui,2,Oui,Oui,,15 m²,359 m²,132535 kWh/an,,Non,16 m,,,,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/tourinnes-la-grosse/vbc58006,VBC58006,Maison à vendre,550000,,1320 Tourinnes-la-Grosse,Normal,1800,3,27 m²,255 m²,,,,,Semi-équipée,,,2,,,,,Non,Non,,3,1,Oui,,468 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,42 m²,15 m²,,,,,,,,,,,,,,,,23/08/2033,A l’acte,Kitchenette,,,,,Non,116,,,Oui,7,,,,,2024 m²,119561 kWh/an,1640 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/beauvechain/vbc25690,VBC25690,Maison à vendre,198000,Rue du Moulin 14,1320 Beauvechain,À rénover,,3,,135 m²,37 m²,,,,Non équipée,1,,1,,Mazout,,,Non,,,3,,Non,,728 kWh/m²/an,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,,Non,,,,,,,Ouest,,,,,Oui,20240704012400,04/07/2034,A l’acte,,,,,,,180,,,Oui,2,,,,,620 m²,96896 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/beauvechain/rwc37824,RWC37824,Maison à vendre,340550,,1320 Beauvechain,Excellent,2025,3,,1350 m²,,,Oui,,Super équipée,,,,,Non specifié,,,,,,3,,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,,Oui,,,,Oui,,,,,,Oui,,,,A convenir,Américaine,,,,Oui,,,1,,,1,,,Oui,,,,,,,,,,,,Oui,,,,,,,,Non,,Oui,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/beauvechain/vbc10913,VBC10913,Maison à vendre,350000,Rue du Vénérable 3,1320 Beauvechain,À rénover,1900,2,,119 m²,20 m²,,Oui,2,Super équipée,1,,1,,Mazout,,,Non,,,3,1,Non,,556 kWh/m²/an,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,,Non,Oui,,,,,,Sud,9 m,385 m²,120 m,,Oui,20241021004070,21/10/2034,A l’acte,,,,,,,138,,,Oui,6,,,,,3010 m²,89469 kWh/an,2100 m²,,,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/beauvechain/vbb45918,VBB45918,Maison à vendre,300000,Rue Delherse 5,1320 Beauvechain,À rénover,,3,,105 m²,29 m²,,,,,1,,,,Non specifié,,,Non,,,4,,Non,,564 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,Est,,,,Oui,Oui,20200123016237,,Immédiatement,,,,,,,139,,,Oui,,,,,,1164 m²,85359 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/beauvechain/vbc26417,VBC26417,Maison à vendre,135000,Rue du Broux 14 B,1320 Beauvechain,À rénover,,2,,100 m²,30 m²,Non,,,Non équipée,,1,1,,Mazout,,,Non,,,3,,,,559 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Non,Non,,,,,,,20240311009844,11/03/2034,A l’acte,,,,,,,140,,,Oui,1,,,,,550 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1320/nodebais/vbb58824,VBB58824,Maison à vendre,549000,,1320 Nodebais,À rénover,1983,4,,203 m²,53 m²,,Oui,2,Super équipée,1,1,2,,Mazout,,,Non,,,4,,Oui,44 m²,249 kWh/m²/an,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,,Non,,,,,,,Sud,,,,,Oui,20240523025861,23/05/2034,,,,,,,,62,,,Oui,2,,,,,1851 m²,66614 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt70306,RBT70306,Appartement à vendre,499900,,8370 Blankenberge,,2025,3,,225 m²,,Non,Oui,1,,2,,2,,,,,Oui,,3,,3,Oui,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,Non,,Non,Non,Non,Non,Non,Non,,,225 m²,,Oui,Oui,,,,,,Oui,,,Non,,,,Oui,1,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8480/ichtegem/rbt70221,RBT70221,Maison à vendre,245000,Moerdijkstraat 135 A,8480 Ichtegem,,,3,,,,Non,Oui,1,,1,,1,,Gaz,Simple vitrage,Non,Non,Oui,,3,,,,504 kWh/m²/an,,Pas de risque d’inondation,Information non communiquée,,,Non,,Non,Non,Non,Non,Non,Non,,,,53 m,,,20240606-0003274355-RES-1,,A l’acte,,,,,,Non,,,,Oui,,,,,,936 m²,,,Non,18 m,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8470/gistel/rbt70220,RBT70220,Maison à vendre,430000,Molenkotstraat 13,8470 Gistel,,2025,3,,195 m²,,Non,,,,1,,2,,,,Non,Non,Non,,4,,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,,Non,Non,Non,Non,Non,Non,,11 m,,,,,,,,,,,,,Non,,,,Oui,,,,,,3069 m²,,,Non,,,,Zone agricole,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/rbt70097,RBT70097,Appartement à vendre,,,1090 Jette,Nouveau,,3,,110 m²,,Non,,,,2,,,,,,,,,0,2,1,Oui,8 m²,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,Non,,Non,Non,Non,Non,Non,Non,,,110 m²,,,,,,,,,,,,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc89694,VBC89694,Duplex à vendre,299000,Rue une Personne 8,1000 Bruxelles,Excellent,2017,1,20 m²,55 m²,25 m²,Oui,,,Super équipée,1,1,1,,Gaz,Double vitrage,,Oui,Non,3,2,4,,,119 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,Sud-est,,,,Oui,Oui,,18/08/2029,A l’acte,,4 m²,Oui,,Oui,Non,23,,,,,,,,,,6555 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
