ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Caves,Équipement_de_la_cuisine,Type_de_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Panneaux_solaires,Alarme_antieffraction,Profondeur_du_terrain,Balcon,Référence_PEB,Affectation_urbanistique_la_plus_récente,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Air_conditionné,Garage,Nombre_de_Garages,Étage_de_lappartement,Parlophone,Orientation_du_jardin,Surface_constructible,Surface_du_séjour,Surface_de_la_cuisine,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Niveau_E,Niveau_K,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/appartement/a-vendre/2340/beerse/rbt73191,RBT73191,Appartement à vendre,310000,Vrijwilligersstraat 55 6,2340 Beerse,Excellent,Non,2005,A l’acte,2,,,,90 m²,Non,Non,,,1,,1,,,Non,,Sud,3,,2,,,,Oui,,,,,Oui,Oui,,99 kWh/m²/an,,04/01/2033,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,,,,,20230201-0002771413-RES-2,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6940/durbuy/vbc91945,VBC91945,Maison à vendre,245000,dizos bihay 1,6940 Durbuy,À rénover,Non,1875,,4,,,,168 m²,Non,Non,,,1,,,Mazout,,Non,,Nord-ouest,3,15 m,,4,Oui,,Oui,,1002 m²,,,,Oui,,443 kWh/m²/an,,02/06/2025,28179,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,,,,,20240602002335,,,,,,,,,84 m²,21 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3120/tremelo/rbt73190,RBT73190,Maison à vendre,380000,Grote Bollostraat 163,3120 Tremelo,,,1972,,3,,,,206 m²,,,Equipée,Américaine,1,,1,Mazout,,,,,4,,,3,Oui,1250 m²,Oui,,1250 m²,,Oui,,Oui,,431 kWh/m²/an,,12/07/2034,,,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,Oui,Oui,3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/rbt73187,RBT73187,Maison à vendre,325000,Grote Steenweg 97,2560 Kessel,À rénover,Non,1957,A l’acte,3,,,,142 m²,Non,Non,,,1,,2,Mazout,,Non,,Nord,4,,,3,Oui,400 m²,,,978 m²,,,,Oui,,974 kWh/m²/an,,,,"non, pas d'attestation",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,,129 m²,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6530/thuin/vbc91944,VBC91944,Maison à vendre,139000,Rue saint jacques 6,6530 Thuin,À rénover,,,A l’acte,3,11 m²,16 m²,9 m²,89 m²,Non,,,,1,,1,,,,,,2,,2,,,,,,59 m²,,,,,,453 kWh/m²/an,54525 kWh/an,16/06/2035,87,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6280/gougnies/vbc91943,VBC91943,Maison à vendre,230000,Rue du Phalanstère 3,6280 Gougnies,À rénover,Non,,,3,,,,130 m²,Non,Non,,,,1,2,Non specifié,,Non,,,,,,,,,,,,,,,,,457 kWh/m²/an,,,457,pas d'application,,,,Information non communiquée,Information non communiquée,Oui,Non,Non,Non,Non,Non,,,,,20250528029047,,,,Oui,2,,,,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2570/duffel/rbt73184,RBT73184,Appartement à vendre,299000,Merodestraat 20 1,2570 Duffel,Normal,Non,1995,A l’acte,2,,,,77 m²,Non,Non,,,1,,,Gaz,,Non,,Nord-ouest,3,7 m,,,Oui,,,,,,,Oui,Oui,,203 kWh/m²/an,,11/05/2030,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,20200511-0002268387-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,,98 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/2570/duffel/rbt73176,RBT73176,Bungalow à vendre,455000,Oude Liersebaan 287,2570 Duffel,À rénover,Non,1962,A l’acte,3,,,,195 m²,Non,Non,,,1,,,Gaz,,Non,,Nord-ouest,4,18 m,,,Oui,,,,1638 m²,,,,,,801 kWh/m²/an,,24/10/2034,,"oui, attestation non conforme",,,Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,20241024-0003425209-RES-2,Zone agricole,,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2570/duffel/rbt73173,RBT73173,Villa à vendre,675000,Segershoevestraat 32,2570 Duffel,Normal,Non,1987,A convenir,5,,,,215 m²,Non,Non,,,1,,,Mazout,,Non,,Nord-est,4,,,,Oui,,Oui,,879 m²,,,,Oui,,308 kWh/m²/an,,08/05/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,20250508-0003594424-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3512/stevoort/rbt73172,RBT73172,Maison à vendre,,Oppenstraat 213,3512 Stevoort,Nouveau,Non,1970,,4,,,,171 m²,,Non,,,2,,2,,,,,,4,,,,Oui,,Oui,,706 m²,,,,,Non,118 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Oui,Non,Oui,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3500/hasselt/rbt73171,RBT73171,Maison à vendre,399000,Zolderse kiezel 22,3500 Hasselt,Nouveau,Non,2024,,4,,,,190 m²,,Non,,,1,,2,,,,,,3,8 m,,,Oui,,Oui,,1334 m²,,,,,Non,,,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1000/bruxelles/rbt73168,RBT73168,Penthouse à vendre,360500,Congresstraat 17,1000 Bruxelles,,Non,2024,,,,,,,,Non,,,,,,,,,,,,,8,,,,,,,,,,,Non,,,,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3010/kessel-lo/rbt73166,RBT73166,Maison à vendre,599000,Boulevardstraat 8,3010 Kessel-Lo,Excellent,Non,,,3,,,,136 m²,,Non,,,2,,1,,,,,,,,,,Oui,,Oui,,110 m²,,,Oui,Oui,Non,166 kWh/m²/an,,,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Oui,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8670/coxyde/rbt73164,RBT73164,Maison à vendre,695000,Houtsaegerlaan 64,8670 Coxyde,Excellent,Non,1970,,3,,,,184 m²,,Non,,,2,,,,Double vitrage,,,,4,,,,Oui,,Oui,,600 m²,,,Oui,Oui,Non,50 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,,,,20241028-0003429007-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2580/beerzel/rbt73161,RBT73161,Maison à vendre,475000,Berkenstraat 43,2580 Beerzel,,Non,1966,,3,,,,211 m²,,Non,,,1,,2,Gaz,Triple vitrage,,,,4,,1,,Oui,,Oui,,726 m²,,,Oui,Oui,Non,147 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Oui,Non,Oui,,,,20250528-0003612935-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2580/beerzel/rbt73160,RBT73160,Maison à vendre,598000,Saffraanbergen 12A,2580 Beerzel,,Non,1988,,6,,,,236 m²,,Non,,,1,,1,,,,,,4,,1,,Oui,,Oui,,1267 m²,,,Oui,Oui,Oui,196 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Oui,Non,,,,,20250323-0003560388-RES-3,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,2,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2801/heffen/rbt73157,RBT73157,Villa à vendre,849000,Steenweg op Blaasveld 80a,2801 Heffen,Normal,Non,2024,A l’acte,4,,,,174 m²,Non,Non,,,1,,3,Non specifié,,Non,,Nord,4,,,2,Oui,,,,1526 m²,,,,Oui,,41 kWh/m²/an,,06/03/2034,,"oui, attestation conforme",,,Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,12025-G-OMV_2022053475/EP16633/A001/D01/SD001,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3590/diepenbeek/rbt73155,RBT73155,Appartement à vendre,250000,Spoorstraat 1 023,3590 Diepenbeek,,Non,2022,Immédiatement,2,,,,79 m²,Non,Non,,,1,,1,Non specifié,,Oui,,,2,,3,,,,Oui,12 m²,,,,,,,18 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,71011-G-OMV_2019098703/EP15513/A001/D01/SD014,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,1,,,89 m²,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3590/diepenbeek/rbt73154,RBT73154,Appartement à vendre,230000,Spoorstraat 1 0022,3590 Diepenbeek,,Non,2022,A l’acte,1,,,,65 m²,Non,Non,,,1,,1,Non specifié,,Oui,,,2,,3,,,,Oui,9 m²,,,,,,,21 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,71011-G-OMV_2019098703/EP15513/A001/D01/SD013,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,2,,,65 m²,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8870/izegem/rbt73153,RBT73153,Maison à vendre,698000,Henri Dewaelestraat 1,8870 Izegem,Excellent,Non,1994,,4,,,,349 m²,,Non,,,2,,2,Gaz,Double vitrage,,,,4,,,,Oui,,Oui,,1354 m²,,,Oui,Oui,Non,160 kWh/m²/an,,,,"oui, attestation non conforme",,,,Risque moyen,Information non communiquée,Non,Non,Non,Non,Oui,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,2,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8780/oostrozebeke/rbt73149,RBT73149,Appartement à vendre,209000,Kalbergstraat 23C 3.6,8780 Oostrozebeke,Excellent,Non,2012,,2,,,,77 m²,,Non,,,1,,,,,,,,2,,,1,Oui,,Oui,,,,,Oui,Oui,Non,120 kWh/m²/an,,18/09/2034,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Oui,Non,,,,,20240918-0003376523-RES-2,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8870/izegem/rbt73148,RBT73148,Maison à vendre,325000,Pater Ver Eeckestraat 77,8870 Izegem,À rénover,Non,1960,,3,,,,174 m²,,Non,,,,,,Mazout,Simple vitrage,,,,3,,,,Oui,,,,1570 m²,,,,Oui,Non,1026 kWh/m²/an,,,,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,Zone agricole,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1800/peutie/rbt73146,RBT73146,Appartement à vendre,299000,Vijfhoekstraat 4 2.1,1800 Peutie,Excellent,Non,,,2,12 m²,8 m²,,90 m²,,Non,,,1,,1,Gaz,Double vitrage,,,,2,,2,,,,Oui,10 m²,,,,Oui,Oui,Non,242 kWh/m²/an,,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Oui,Non,,,,,20230608-0002913360-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,2,,,,34 m²,9 m²,,,,,,,,,,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9280/lebbeke/rbt73145,RBT73145,Maison à vendre,389000,Kakemanstraat 11A 001,9280 Lebbeke,Excellent,Non,1963,,4,19 m²,17 m²,14 m²,170 m²,,Non,,,,,,Gaz,Double vitrage,,,,3,12 m,,,Oui,1000 m²,Oui,12 m²,390 m²,,,Oui,Oui,Non,128 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,20241206-0003458869-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,38 m²,16 m²,,,,,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8700/tielt/rbt73144,RBT73144,Appartement à vendre,255000,Stationstraat 1 8,8700 Tielt,Excellent,Non,2005,,3,7 m²,15 m²,28 m²,146 m²,,Non,,,1,,1,,,,,,,,4,1,,,Oui,6 m²,,,,Oui,Oui,Non,127 kWh/m²/an,,01/02/2034,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,20240201-0003129859-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,3,,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8700/tielt/rbt73143,RBT73143,Maison à vendre,149000,Stedemolenstraat 18,8700 Tielt,À rénover,Non,,,2,11 m²,13 m²,,95 m²,,Oui,,,1,,,Gaz,Double vitrage,,,,2,,,,Oui,,,,133 m²,,,Oui,Oui,Non,878 kWh/m²/an,,21/03/2035,,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Oui,Non,,,,,20250321-0003559051-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Sud-est,,16 m²,,,,,,,,,,,,,6 m²,7 m²,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3830/wellen/rbt73141,RBT73141,Appartement à vendre,273000,Vloeiherkstraat 27 B 002,3830 Wellen,Nouveau,Non,,,1,13 m²,,,93 m²,,Non,,,1,,1,,,Oui,,,,,2,,Oui,,Oui,24 m²,,,,,Oui,Non,,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Oui,Oui,Non,Oui,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,0,Oui,Sud,,47 m²,,,,,,,,,,,,,,7 m²,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,5 m²,
https://immovlan.be/fr/detail/appartement/a-vendre/3830/wellen/rbt73140,RBT73140,Appartement à vendre,378000,Vloeiherkstraat 27 B 201,3830 Wellen,Nouveau,Non,2024,,2,17 m²,11 m²,,101 m²,,Non,,,1,,1,,,Oui,,,,,2,,Oui,,Oui,26 m²,,,,,Oui,Non,,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Oui,Non,Oui,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,2,Oui,Sud,,51 m²,,,,,,,,,,,,,,9 m²,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3830/wellen/rbt73139,RBT73139,Appartement à vendre,385000,Vloeiherkstraat 27 B 101,3830 Wellen,Nouveau,Non,2024,,3,14 m²,11 m²,13 m²,116 m²,,Non,,,1,,1,,,Oui,,,,,2,,Oui,,Oui,20 m²,,,,,Oui,Non,,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,1,Oui,Sud,,32 m²,,,,,,,,,,,,,,6 m²,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2100/deurne/rbt73138,RBT73138,Penthouse à vendre,399000,Dascottelei 102 701,2100 Deurne,Normal,Non,1984,A l’acte,3,,,,137 m²,Non,Non,,,1,,2,Gaz,,Oui,,Est,,,7,,,,Oui,105 m²,,,,Oui,Oui,,229 kWh/m²/an,,13/06/2035,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,3623669,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2980/halle/rbt73137,RBT73137,Maison à vendre,389000,Kwikaard 29,2980 Halle,Normal,Non,1992,A l’acte,2,,,,110 m²,Non,Non,,,1,,1,Gaz,,Non,,Nord-est,4,,,,Oui,,,,982 m²,,,Oui,Oui,,390 kWh/m²/an,,,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt73136,RBT73136,Maison à vendre,399000,Mercatorstraat 11,9100 Sint-Niklaas,,Non,,,4,20 m²,13 m²,15 m²,220 m²,,Non,,,1,,,,Double vitrage,,,,,5 m,,,Oui,50 m²,Oui,50 m²,150 m²,5 m,,Oui,Oui,Non,171 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,,30 m,,2500624,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Sud,100 m²,35 m²,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8870/izegem/rbt73135,RBT73135,Maison à vendre,374000,Meensestraat 59,8870 Izegem,Excellent,Non,,,4,15 m²,12 m²,16 m²,240 m²,,Oui,,,1,,,,Double vitrage,,,,2,9 m,,,Oui,100 m²,Oui,20 m²,208 m²,9 m,,Oui,Oui,Non,,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,Oui,,24 m,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,Est,100 m²,30 m²,,,,,,,28 m²,,,,,,14 m²,11 m²,,,,,,,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9690/kluisbergen/rbt73134,RBT73134,Maison à vendre,369000,Poletsestraat 14,9690 Kluisbergen,Excellent,Non,1982,,3,23 m²,14 m²,13 m²,350 m²,,Non,,,1,,4,,Double vitrage,,,,4,12 m,,6,Oui,,Oui,,1456 m²,19 m,,Oui,,Non,339 kWh/m²/an,,,,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,,,,20240507-0003238285-RES-2,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,,,,,Sud-ouest,,44 m²,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8650/houthulst/rbt73133,RBT73133,Maison à vendre,449000,Cassierslaan 69 B,8650 Houthulst,Nouveau,Non,,,3,,,,176 m²,,Non,,,2,,,,Double vitrage,,,,4,11 m,,2,Oui,,Oui,,390 m²,20 m,,Oui,Oui,Non,23 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,,8 m,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8800/roeselare/rbt73132,RBT73132,Appartement à vendre,149000,Diksmuidsesteenweg 274 8,8800 Roeselare,Excellent,Non,1992,,2,,,,92 m²,,Non,,,,,,,,,,,2,,,,,,Oui,,,,,,Oui,Non,,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7503/froyennes/rbt73128,RBT73128,Maison à vendre,185000,Chauss?e de Courtrai 40,7503 Froyennes,À rénover,Non,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,481 m²,,,,Oui,Non,344 kWh/m²/an,,,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,20240126022614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2930/brasschaat/rbt73127,RBT73127,Maison à vendre,499000,Van de Wiellei 154,2930 Brasschaat,Remis à neuf,Non,1956,,4,,,,205 m²,,Non,,,1,,2,Gaz,Double vitrage,,,,2,,,,Oui,,,,457 m²,,,Oui,Oui,Non,103 kWh/m²/an,,23/12/2032,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Oui,Non,Oui,,,,11008-G-DBA_2017031713/EP16697/A001/D01/SD001,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,Ouest,102 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
