ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Nombre_de_salles_de_bain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Emission_de_CO2,Surface_du_bureau,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_des_caves,Surface_du_grenier,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Équipement_de_la_cuisine,Surface_de_la_cuisine,Type_de_vitrage,Largeur_de_la_façade,Raccordé_à_leau_courante,Panneaux_solaires,Conso_annuelle_totale_dénergie_primaire,Largeur_du_terrain_à_rue,Accessible_aux_moins_valides,Permis_durbanisation_accordé,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_détages_de_limmeuble,Type_de_cuisine,Surface_de_lades_salles_de_bain,Raccordé_aux_égouts,Piscine_extérieure,Permis_de_bâtir_obtenu,Surface_salle_à_manger,Alarme_antieffraction,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Attestation__Asbuilt,Possibilités_pour_profession_libérale,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Appartement_de_service,Orientation_de_la_terrasse,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Surface_du_dressing,Maison_basse_énergie,Panneaux_solaires_thermiques,Compteur_deau_individuel,Surface_de_la_véranda,Affectation_urbanistique_la_plus_récente,Étage_de_lappartement,Surface_totale,Attestation__Installation_électrique__Validité,Clef_électronique,Balcon,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Niveau_S
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc87245,VBC87245,Maison à vendre,549000,Rue des Fabriques 15,1000 Bruxelles,À rénover,,1900,,6,365 m²,,23 m²,,Oui,,,,,,,,1,2,Gaz,Non,,2,,,,Oui,136 m²,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,2,20 m,798 kWh/m²/an,,,,,17 m²,13 m²,17 m²,14 m²,17 m²,21 m²,,53 m²,,,,7 m²,Double vitrage,6 m,Oui,,,6 m,Non,,,4,,,Oui,Non,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6800/libramont-chevigny/vbc87224,VBC87224,Immeuble mixte à vendre,349000,Avenue de Bouillon 28,6800 Libramont-Chevigny,Normal,Oui,,,8,175 m²,Non,10 m²,Oui,Oui,,,,,,Oui,,390,,Mazout,Non,Sud-est,3,,Oui,131 m²,Oui,312 m²,,,Non,Pas de risque d’inondation,Information non communiquée,3,,315 kWh/m²/an,,05/06/2029,,,16 m²,16 m²,10 m²,10 m²,15 m²,20 m²,,,,,Equipée,10 m²,Double vitrage,10 m,Oui,,9490 kWh/an,10 m,Non,Non,,,Américaine,10 m²,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc87210,VBC87210,Maison à vendre,449000,Sur le Chene 30,6800 Libramont-Chevigny,Normal,Non,1978,Immédiatement,5,273 m²,Non,26 m²,Oui,,,Oui,,,,Oui,2,,2,Mazout,Non,Sud-est,4,3,Oui,780 m²,Oui,1259 m²,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,2,,294 kWh/m²/an,,28/05/2035,73,,35 m²,12 m²,16 m²,16 m²,26 m²,9 m²,,,,,Equipée,16 m²,Double vitrage,16 m,Oui,,62513 kWh/an,16 m,Non,Oui,,,Américaine,9 m²,Oui,,Oui,10 m²,,,,,,,,,,,,,,,,,,,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc87207,VBC87207,Appartement à vendre,215000,Rue Julien d'Andrimont 15 012,4000 Liège,Remis à neuf,,,,2,88 m²,,,Non,Non,Non,,,,,,,,,Gaz,Oui,,,,,,Oui,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,1,,140 kWh/m²/an,20250605014140,05/06/2035,,,2 m²,,,,,,,,,,,,,,,,12536 kWh/an,,Non,Non,Non,,,4 m²,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt66261,RBT66261,Maison à vendre,575000,Grote Peperstraat 39,9100 Sint-Niklaas,,,1850,Immédiatement,4,360 m²,,,,Oui,,,,,,,,,5,Gaz,Non,Sud,2,,Oui,,Oui,320 m²,,,Non,Pas de risque d’inondation,Information non communiquée,2,,236 kWh/m²/an,20191106-0002214176-RES-1,,,,,,,,,,,,,,Equipée,,Double vitrage,,,,,,Non,Non,Non,,,,,,Non,,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3650/dilsen-stokkem/rbt66253,RBT66253,Maison à vendre,389000,Meuffelstraatje 1 A,3650 Dilsen-Stokkem,Nouveau,Non,2025,,4,235 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,2,,,,,1,,,Oui,,,pas d'application,Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,,,,,,,,,,,Equipée,,Double vitrage,,Oui,Oui,,,,,,,,,Oui,Non,,,Non,,Non,,,,,,Oui,,,,Non,Non,Non,,,,,,,pas d'application,,,Non,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt66249,RBT66249,Maison à vendre,299000,Overwinningsstraat 160,2830 Willebroek,Normal,Non,,A convenir,2,99 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,,,1,Gaz,Non,Nord-ouest,2,2,Oui,103 m²,Oui,202 m²,72 m²,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,41 m,391 kWh/m²/an,20250520-0003605156-RES-1,,,,,,,,,,,,,,Semi-équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2860/sint-katelijne-waver/rbt66214,RBT66214,Maison à vendre,550000,Irisstraat 7,2860 Sint-Katelijne-Waver,Nouveau,Non,1933,A l’acte,6,407 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,3,,Non,Nord,3,,Oui,,Oui,770 m²,,pas d'application,Oui,Pas de risque d’inondation,Information non communiquée,1,,492 kWh/m²/an,20230622-0002925608-RES-1,22/06/2033,,,,,,,,,,,,,Semi-équipée,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone agricole,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt66206,RBT66206,Appartement à vendre,239900,,8370 Blankenberge,,Non,,,1,136 m²,,,Non,Non,Non,Non,Non,Oui,Non,Oui,5,,1,,,,,5,Oui,,Oui,,86 m²,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1,,338 kWh/m²/an,20230130-0002795258-RES-2,30/01/2033,,,,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,Ouest,Oui,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt66205,RBT66205,Appartement à vendre,220000,,8370 Blankenberge,,Non,1966,,4,86 m²,,,Non,Oui,Non,Non,Non,Non,Non,,,,1,,,,,,Oui,,,,86 m²,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1,,274 kWh/m²/an,20230215-0002795357-RES-2,30/01/2033,,,,,,,,,,,,,,,,,Oui,,,,,,,2,,,,Non,,,,Ouest,Oui,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",2,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2840/rumst/rbt66244,RBT66244,Maison à vendre,280000,Vissersstraat 38,2840 Rumst,Normal,Non,,A partir du : 01/10/2025,2,68 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,2,Gaz,Non,Nord-ouest,3,,Oui,,,111 m²,33 m²,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,30 m,178 kWh/m²/an,20240108-0003080519-RES-1,08/01/2034,,,,,,,,,,,,,Super équipée,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8620/nieuwpoort/rbt66200,RBT66200,Appartement à vendre,189000,Franslaan 150 0407,8620 Nieuwpoort,Excellent,Non,2002,,1,50 m²,Oui,,Non,Non,Non,Non,Non,Non,Non,,,,1,,Oui,,,,Oui,,Oui,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1,,145 kWh/m²/an,,,,,,,,,,,,,,,,,Double vitrage,,Oui,,,,,,,8,,,,Non,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",4,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4020/liege/vbc87152,VBC87152,Appartement à vendre,339000,Avenue Albert Mahiels 7,4020 Liège,Remis à neuf,,,,3,120 m²,,,Non,Non,Non,,,,,,,,,Gaz,Non,,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,1,,181 kWh/m²/an,20240404011649,04/04/2034,,,,,,,,,,,,,,,Double vitrage,,,,22839 kWh/an,,Non,Non,Non,,,4 m²,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4470/saint-georges-sur-meuse/vbc87151,VBC87151,Maison à vendre,149000,Rue Mallieue 23,4470 Saint-Georges-sur-Meuse,À rénover,,,,2,92 m²,,,Non,Oui,Non,,,,,,,,,Electrique,Non,,,,,,,206 m²,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1,,213 kWh/m²/an,20160202027070,02/02/2026,213,,,,,,,,,,,,,,Double vitrage,,,,19719 kWh/an,,Non,Non,Non,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6250/pont-de-loup/vbc77889,VBC77889,Maison à vendre,199990,,6250 Pont-de-Loup,À rénover,Non,,Immédiatement,2,152 m²,Non,28 m²,Non,Non,Non,Non,Non,Non,Non,,,,1,Gaz,Non,Sud-est,3,,Oui,,Oui,,112 m²,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1,,425 kWh/m²/an,20240911000623,11/09/2034,,,,,,,,,,,,,,,,,Oui,,,,,,,1,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbs94238,RBS94238,Maison à vendre,105000,Sterrestraat 152,8680 Koekelare,,Non,1956,A l’acte,2,89 m²,,,Non,Oui,Non,Non,Non,Non,Non,,,,1,Gaz,Non,Nord-ouest,3,,Oui,,,220 m²,,,Non,Pas de risque d’inondation,Information non communiquée,1,38 m,743 kWh/m²/an,20240122-0003117935-RES-1,,,,,,,,,,,,,,,,Simple vitrage,4 m,,,,6 m,Non,,Non,,,,,Non,,,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/7800/ath/vbc73015,VBC73015,Rez-de-chaussée à vendre,140000,Esplanade 15,7800 Ath,À rénover,,,A l’acte,1,62 m²,Non,,,,,,,,,,,1,2,Gaz,Oui,,2,,,,Oui,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1,,303 kWh/m²/an,,,,,,,,,,,,,,,,,Double vitrage,,Oui,,22667 kWh/an,,,,,,,,Oui,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8940/wervik/rwc38486,RWC38486,Appartement à vendre,149000,Sint Maartensplein 1 E,8940 Wervik,Normal,Non,1981,A l’acte,2,90 m²,,,Non,Oui,Non,,,Oui,Oui,Oui,,,,Gaz,Oui,,2,,,,Oui,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1,,290 kWh/m²/an,,,,,,,,,,,,,1,15 m²,Super équipée,,Double vitrage,,Oui,Oui,,,Oui,,Non,2,Indépendante,,Oui,Non,,,Non,,Oui,,Oui,Non,Non,,Non,Non,,Non,Non,Oui,Oui,Non,Non,Non,Non,,,pas d'application,,Oui,,Oui,,,1,90 m²,,,,,,,,,,,,Oui,Oui,
https://immovlan.be/fr/detail/appartement/a-vendre/4470/saint-georges-sur-meuse/vbc75234,VBC75234,Appartement à vendre,470000,Rue Bailesse 13 11,4470 Saint-Georges-sur-Meuse,Excellent,,2019,A l’acte,3,166 m²,,35 m²,Oui,,,,,,,,,2,2,Gaz,Oui,,2,1,Oui,,Oui,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2,,80 kWh/m²/an,,20/02/2029,16,,10 m²,18 m²,25 m²,14 m²,,,6 m²,,,,Super équipée,15 m²,,,Oui,,,,Oui,,,3,,,Oui,Non,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7861/wannebecq/vbc59815,VBC59815,Maison à vendre,220000,Rue Trieu 29,7861 Wannebecq,Normal,,,A l’acte,3,159 m²,Non,34 m²,Oui,Oui,,,,,,Oui,1,,1,Mazout,,,3,,Oui,410 m²,,623 m²,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,1,45 m,508 kWh/m²/an,,,,,,8 m²,12 m²,17 m²,,,16 m²,25 m²,,,,24 m²,,14 m,,,80667 kWh/an,14 m,,,,2,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/01/2025,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6060/gilly/vwd12849,VWD12849,Maison à vendre,59000,,6060 Gilly,À rénover,,,Immédiatement,4,122 m²,,,Oui,Oui,,,,,,,,,,Non specifié,,,2,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,619 kWh/m²/an,20211024001412,,,,,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6560/hantes-wiheries/vbc76521,VBC76521,Maison à vendre,195000,,6560 Hantes-Wihéries,,Non,,,3,140 m²,,36 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,,Non specifié,,,3,,Oui,,Oui,210 m²,,,,Information non communiquée,Information non communiquée,,,409 kWh/m²/an,20250512019277,,,,65 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6560/erquelinnes/vbc66240,VBC66240,Maison à vendre,80000,,6560 Erquelinnes,,Non,,,2,75 m²,,,Non,Oui,Non,Non,Non,Non,Non,,,,,Non specifié,,,2,,Oui,100 m²,Oui,180 m²,,,,Information non communiquée,Information non communiquée,1,,495 kWh/m²/an,20250221013778,,90,,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1420/braine-l-alleud/vbc44602,VBC44602,Villa à vendre,610000,,1420 Braine-l'Alleud,Normal,,1966,,3,200 m²,Non,61 m²,Oui,,Oui,,,,,Oui,2,,2,Gaz,Non,,4,4,Oui,800 m²,Oui,1500 m²,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2,,388 kWh/m²/an,,20/10/2024,71,,,14 m²,14 m²,12 m²,,,,,,,Super équipée,18 m²,Double vitrage,12 m,Oui,,78591 kWh/an,12 m,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1410/waterloo/vbc44601,VBC44601,Villa à vendre,610000,,1410 Waterloo,Normal,,1966,,3,200 m²,,61 m²,Oui,,Oui,,,,,Oui,2,,2,Gaz,Non,,4,4,Oui,800 m²,Oui,1500 m²,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2,,388 kWh/m²/an,,20/10/2024,71,,,14 m²,14 m²,12 m²,,,,,,,Super équipée,18 m²,Double vitrage,12 m,Oui,,78591 kWh/an,12 m,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7110/houdeng-aimeries/vbc49149,VBC49149,Appartement à vendre,98000,Rue de l'Infante Isabelle 107,7110 Houdeng-Aimeries,,Non,,,,,,,Non,Oui,Non,Non,Non,Non,Non,,,,,,,,,1,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,1,,,20250313034632,,5392,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6010/couillet/vbc75085,VBC75085,Maison à vendre,179000,Rue Maximilien Luce 36,6010 Couillet,Normal,,,,5,140 m²,Non,,,,,,,,,,,1,2,Gaz,Non,,3,,,,Oui,145 m²,,,,Information non communiquée,Information non communiquée,1,,493 kWh/m²/an,,,,,6 m²,16 m²,14 m²,14 m²,11 m²,8 m²,,,,,,,,,,,87046 kWh/an,,Non,,,1,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt26655,RBT26655,Maison à vendre,359000,Populiereweg 28,8680 Koekelare,,Non,1978,A partir du : 01/12/2025,3,204 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,2,,1,Mazout,Non,,4,2,Oui,,,740 m²,,,Non,Pas de risque d’inondation,Information non communiquée,1,36 m,313 kWh/m²/an,Certificaat-20250430-0003589836-RES-1,,,,,,,,,,,,,,Equipée,,,12 m,,,,19 m,Non,,Non,,,,,Non,,,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1140/evere/vbc51183,VBC51183,Appartement à vendre,229000,,1140 Evere,,Non,,,2,100 m²,,30 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,Mazout,,,2,,,,Oui,,,,,Information non communiquée,Information non communiquée,1,,,,,,,6 m²,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8660/la-panne/rbt41665,RBT41665,Duplex à vendre,329000,Duinkerkelaan 36 0502,8660 La Panne,,Non,2007,,3,103 m²,,,,Non,Non,Non,Non,Non,Non,,,,1,Gaz,Oui,,,1,,,Oui,,,,Non,Pas de risque d’inondation,Information non communiquée,1,,112 kWh/m²/an,20241113-0003443404-RES-1,,,,,,,,,,,,,,Equipée,,,,,,,,Non,Non,Non,8,,,,,Oui,,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",5,,,,Oui,,,,,,,,,,,40
https://immovlan.be/fr/detail/maison/a-vendre/5650/walcourt/vbc45914,VBC45914,Maison à vendre,99000,Domaine de Pumont 2,5650 Walcourt,À rénover,Non,,A l’acte,2,89 m²,Oui,,,,Oui,,,,,Oui,1,1,1,Bois,,,4,2,Oui,,Oui,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,1,,785 kWh/m²/an,,04/03/2035,3,,,,,,,,,,1,,Equipée,,Double vitrage,,Oui,,70144 kWh/an,,,,,,Américaine,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8432/leffinge/rbt03440,RBT03440,Maison à vendre,249000,Leffingestraat 20,8432 Leffinge,,Non,1962,A l’acte,3,121 m²,,,Non,Oui,Non,Non,Non,Non,Non,Oui,1,,2,Gaz,Non,Sud,4,2,Oui,,,356 m²,,,Non,Pas de risque d’inondation,Information non communiquée,1,27 m,762 kWh/m²/an,20250212-0003528573-RES-1,,,,,,,,,,,,,,Non équipée,,Double vitrage,8 m,,,,12 m,Non,,Non,,,,,Non,,,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6560/erquelinnes/vbc74798,VBC74798,Maison à vendre,285000,,6560 Erquelinnes,,Non,,,3,185 m²,,40 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,,Non specifié,,,4,2,Oui,740 m²,Oui,821 m²,,,,Information non communiquée,Information non communiquée,1,,471 kWh/m²/an,20250428003309,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6200/chatelet/vbc61899,VBC61899,Appartement à vendre,189000,,6200 Châtelet,Normal,Oui,1994,,2,,Non,40 m²,Oui,Oui,,,,,,,,1,1,Gaz,Oui,Nord-ouest,2,,,,,,,,,Information non communiquée,Information non communiquée,1,,188 kWh/m²/an,,25/03/2035,35,,,13 m²,8 m²,,,,,,,,,,Double vitrage,,Oui,,19147 kWh/an,,Oui,,,4,,6 m²,Oui,,Oui,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt02313,RBT02313,Maison à vendre,158000,,8500 Courtrai,,Non,1918,A l’acte,2,143 m²,,,Non,Oui,Non,Non,Non,Non,Non,,,,1,Electrique,Non,,2,,Oui,,,135 m²,,,Non,Pas de risque d’inondation,Information non communiquée,1,,807 kWh/m²/an,20250331-0001872786-RES-2,,,,,,,,,,,,,,,,Simple vitrage,4 m,,,,4 m,Non,,Non,3,,,,Non,,,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8800/roeselare/rbt45961,RBT45961,Appartement à vendre,174000,Kokelaarstraat 19 9,8800 Roeselare,Remis à neuf,Non,1974,,2,79 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,1,,Oui,,2,,Oui,,Oui,,,"oui, attestation conforme",Oui,Pas de risque d’inondation,Information non communiquée,1,,291 kWh/m²/an,20220629-0002632264-RES-2,29/06/2032,,,,,,,,,,,,,,,,,Oui,,,,,,,4,,,,,Oui,,,Sud,Oui,,,,,,,,,Oui,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",4,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1400/nivelles/vbc82916,VBC82916,Maison à vendre,390000,Rue Paquette 12,1400 Nivelles,Normal,Oui,1950,A l’acte,3,149 m²,Non,32 m²,Oui,,,Oui,,,,Oui,2,2,2,Gaz,Non,,2,,Oui,88 m²,Oui,212 m²,,"oui, attestation non conforme",Non,Information non communiquée,Information non communiquée,1,36 m,307 kWh/m²/an,,19/05/2035,56,,20 m²,10 m²,15 m²,40 m²,,,35 m²,,,,Equipée,10 m²,Double vitrage,6 m,Oui,,,6 m,Non,,,4,Américaine,6 m²,Oui,Non,Oui,14 m²,,Sud,,,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1325/chaumont-gistoux/vbc44488,VBC44488,Appartement à vendre,599000,Corniche d'Or 3,1325 Chaumont-Gistoux,Nouveau,,2023,Immédiatement,2,135 m²,,60 m²,,Oui,,,,,,Oui,1,1,2,Gaz,Oui,,3,,,,Oui,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1,,85 kWh/m²/an,,,18,,29 m²,16 m²,15 m²,,,,,,,,Super équipée,11 m²,Double vitrage,,Oui,,,,,,,2,,8 m²,Oui,Non,,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
