ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_habitable,Surface_du_séjour,Surface_du_bureau,Caves,Surface_des_caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Maison_basse_énergie,Panneaux_solaires,Panneaux_solaires_thermiques,Type_de_chauffage,Chauffage_au_sol,Type_de_vitrage,Compteur_deau_individuel,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Jardin,Surface_du_jardin,Terrasse_aménagée,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Type_de_zone_inondable,Zone_inondable_délimitée,Meublé,Surface_de_la_cuisine,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Surface_de_la_terrasse,Orientation_de_la_terrasse,Conso_annuelle_totale_dénergie_primaire,Équipement_de_la_cuisine,Nombre_de_façades,Orientation_de_la_façade_du_bien,Nombre_de_places_de_parking_extérieur,Surface_totale_du_terrain,Pompe_à_chaleur,Date_de_validité_PEB,Année_de_construction,Surface_salle_à_manger,Type_de_cuisine,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Largeur_du_terrain_à_rue,Emission_de_CO2,Possibilités_pour_profession_libérale,Surface_totale,Surface_du_grenier,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Compteur_Bihoraire,Adaptations_pour_les_seniors,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Citation_pour_infraction_urbanistique,Surface_constructible,Balcon,Permis_durbanisation_accordé,Surface_du_dressing,Attestation__Installation_électrique__Validité,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc06034,VBC06034,Appartement à vendre,125000,,6000 Charleroi,Remis à neuf,,,1,,,,,,,,,,,,,,,,,Oui,,,,1,,,,,,,,,,,,,,,,,,Oui,,Oui,,,,298 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,21307 kWh/an,,3,,,,,15/05/2034,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc14123,VBC14123,Appartement à vendre,149000,boulevard Tirou 17 A 8,6000 Charleroi,Normal,,,2,,,,,,110 m²,,,,,,,,,,,,,,,1,,1,,,,,Non specifié,,,,,,,,,,,Non,,Oui,,Oui,,224 kWh/m²/an,20241220001946,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Oui,,8,,,24666 kWh/an,Non équipée,2,,,,,20/12/2034,1970,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc31438,VBC31438,Appartement à vendre,129000,,6000 Charleroi,Normal,Non,,2,,,,,,100 m²,,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,,,1,,1,,,,,Gaz,,,,,,,,,,,,,,,Oui,,138 kWh/m²/an,20230915002871,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,2,,,,Super équipée,,,,,,15/09/2033,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc09883,VBC09883,Appartement à vendre,195000,Place de la Digue 22 C,6000 Charleroi,Normal,,A l’acte,2,16 m²,11 m²,,,,98 m²,46 m²,,,,,,,,,,,,,,1,,2,6 m²,,,,Gaz,,Double vitrage,,,,Oui,,,,,,,Oui,Oui,Oui,,132 kWh/m²/an,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,5 m²,Oui,Oui,,,,13991 kWh/an,Equipée,3,,,,,28/09/2034,2004,,Américaine,,2,,25,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb75816,VBB75816,Appartement à vendre,99000,Boulevard Tirou 36/4,6000 Charleroi,,Non,,2,,,,,,70 m²,28 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,340 kWh/m²/an,20150527020606,,,,,Information non communiquée,Information non communiquée,,,,,4,,,,,2,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/6000/charleroi/vbb75138,VBB75138,Maison de maître à vendre,400000,Rue de l'Athénée 06,6000 Charleroi,Normal,,,7,,,,,,320 m²,,,,,Oui,,,,,,Oui,1,,,2,,,,,,,,,,,,,,,,,,Oui,,Oui,,,,400 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbb41286,VBB41286,Appartement à vendre,199000,,6000 Charleroi,Remis à neuf,,,1,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,298 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,21307 kWh/an,,,,,,,15/05/2034,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/6000/charleroi/vbb20278,VBB20278,Loft à vendre,650000,Beffroi 75,6000 Charleroi,,Non,,,,,,,,535 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,,3,,,,,Gaz,,,,,,,,,,,Non,,Oui,,,,,,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,112 m²,,,Super équipée,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/6000/charleroi/vbc86746,VBC86746,Penthouse à vendre,135000,Boulevard Emile Devreux 11,6000 Charleroi,,,A l’acte,2,,,,,,,,,Oui,,,,,,,,Oui,1,1,,1,1,1,,,,,Gaz,,,,,,Oui,,Oui,,,,,Oui,Oui,Oui,,566 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,Oui,,8,,,76919 kWh/an,,2,Sud,,,,27/03/2033,,,Indépendante,,,,103,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/6000/charleroi/vbc86745,VBC86745,Penthouse à vendre,185000,Boulevard Emile Devreux 11,6000 Charleroi,,,A l’acte,3,,,,,,136 m²,,,Oui,,,,,,,,Oui,1,,,1,1,2,,,,,Gaz,,,,,,Oui,,Oui,,,,,Oui,Oui,Oui,,566 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,Oui,,8,30 m²,,76919 kWh/an,,2,Sud,,,,27/03/2033,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc86726,VBC86726,Appartement à vendre,135000,Avenue Jules Henin 25 011,6000 Charleroi,Normal,Non,A l’acte,3,,,,,,85 m²,,,Oui,,,,,,,,,,,,1,,1,,,,,Gaz,,Double vitrage,,,,Oui,,,,,,,,Oui,Oui,Non,150 kWh/m²/an,,"oui, attestation conforme",,Non,,Pas de risque d’inondation,Information non communiquée,Non,,Oui,,1,,,15919 kWh/an,Equipée,,,,,,23/09/2030,,,Américaine,,3,,28,,,,,,,,,,Oui,,,,Oui,,,,Non,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc86448,VBC86448,Maison à vendre,275000,Rue de Marcinelle 44,6000 Charleroi,,Non,,3,,,,,,180 m²,17 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,,,,,,,Non specifié,,,,,,,,,,,,,Oui,,,,218 kWh/m²/an,20250603012836,,,,,Information non communiquée,Information non communiquée,,,,,,14 m²,,,,2,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc85773,VBC85773,Appartement à vendre,129000,,6000 Charleroi,Normal,Non,A l’acte,2,,,,,,101 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,1,1,,,,,Gaz,,,,,,,,,,,,,,,Oui,,207 kWh/m²/an,20250604012377,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Semi-équipée,,,,,,04/06/2035,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc83704,VBC83704,Maison à vendre,235000,,6000 Charleroi,,Non,A l’acte,6,,,,,,267 m²,55 m²,,Non,,Oui,Non,Non,Non,Non,Non,,,,,2,,2,,,,,Gaz,,,,,,,,,,,Oui,,Oui,,Oui,,317 kWh/m²/an,20250425002751,pas d'application,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,,,Super équipée,2,,,,,25/04/2035,1890,,,,3,,,,,,,,,,,,Oui,,,,,,130 m²,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc83573,VBC83573,Appartement à vendre,125000,De la Science 4-2/6,6000 Charleroi,,Non,A l’acte,2,,,,,,93 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,,1,,,,,Non specifié,,,,,,,,,,,,,,,,,241 kWh/m²/an,20110713018263,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Oui,,,,,,,,,,,,13/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc82550,VBC82550,Appartement à vendre,99000,Boulevard Solvay 15,6000 Charleroi,Normal,Oui,,1,12 m²,,,,,55 m²,,,,,,,,,,,,,,,1,1,1,9 m²,,,,Gaz,,Double vitrage,,,,Oui,,Oui,,,,,Oui,Oui,Oui,Non,232 kWh/m²/an,,"oui, attestation conforme",,Non,,Pas de risque d’inondation,Inondable délimitée,Non,,Oui,Oui,1,3 m²,Nord-ouest,12814 kWh/an,Equipée,2,Nord-ouest,,,,11/12/2025,1969,,Américaine,18 m,9,18 m,43,,,,,,,,,,Oui,,,,Non,,,,Non,,,,,,,Non
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6000/charleroi/vwd12275,VWD12275,Immeuble mixte à vendre,399000,,6000 Charleroi,Normal,,A l’acte,5,,,,,,240 m²,,,Oui,,,,,,,,,,,,,,,,,,,Gaz,,Double vitrage,,,,,,,,,,,,Oui,Oui,,167 kWh/m²/an,20250131015449,,,,,Information non communiquée,Information non communiquée,,,,,,,,,Equipée,2,,,,,,,,Indépendante,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc81859,VBC81859,Maison à vendre,139900,,6000 Charleroi,À rénover,Non,A l’acte,3,,,,,,105 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,1,1,,,,,Gaz,,,,,,,,,,,,,Oui,,Oui,,453 kWh/m²/an,20250218007793,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,17 m²,,,Super équipée,2,,,,,,1950,,,,1,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc81836,VBC81836,Appartement à vendre,165000,Rue d'Angleterre 2,6000 Charleroi,À rénover,Non,,2,,,,,,96 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,1,1,,,,,,,,,,,,,,,,,,Oui,,,,176 kWh/m²/an,2023071802120,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Oui,,2,,,,Non équipée,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc72905,VBC72905,Maison à vendre,315000,Rue du Transvaal 23,6000 Charleroi,Excellent,Non,,3,,,,,,280 m²,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,2,,,1,,2,,,,,Gaz,,,,,,,,,,,,,,,,,269 kWh/m²/an,20250304035162,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Super équipée,2,,2,449 m²,,,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc78479,VBC78479,Maison à vendre,325000,,6000 Charleroi,,Non,,4,,,,,,320 m²,30 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,1,,,,,,,Non specifié,,,,,,,,,,,Oui,100 m²,Oui,,,,155 kWh/m²/an,20250417023413,,,,,Information non communiquée,Information non communiquée,,,,,,15 m²,,,,2,Sud,,240 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc77743,VBC77743,Appartement à vendre,99000,,6000 Charleroi,Normal,Non,A l’acte,3,,,,,,95 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,1,1,,,,,Gaz,,,,,,,,,,,,,,,Oui,,214 kWh/m²/an,20250519028385,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,3,,,,Semi-équipée,,,,,,19/05/2035,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc77682,VBC77682,Maison à vendre,199000,Rue Emile Vandervelde 54,6000 Charleroi,À rénover,Non,,5,,,,,,234 m²,,,Non,,Oui,Non,Non,Non,Non,Non,Oui,1,,,1,1,3,,,,,Gaz,,,,,,,,,,,Oui,,Oui,,,,,2024051001860,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,,Super équipée,2,,,1344 m²,,10/05/2034,1918,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc76040,VBC76040,Appartement à vendre,200000,Rue du Parc 3,6000 Charleroi,Excellent,,A l’acte,2,16 m²,11 m²,,,,126 m²,,,,,,,,,,,Oui,,,,,,,,,,,Gaz,,Double vitrage,,,,,,,,,,,,,,,148 kWh/m²/an,20250512027387,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,,,,,,,18620 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/rbt31729,RBT31729,Appartement à vendre,169000,Rue Spinois 144,6000 Charleroi,À rénover,,Immédiatement,3,29 m²,19 m²,11 m²,,,133 m²,,,,,,,Oui,Oui,Oui,,,,,,2,,,,Non,Non,Non,Mazout,Non,Double vitrage,,Non,Non,Oui,Non,Non,Non,Non,,,,Oui,Oui,,339 kWh/m²/an,20220910005411,"oui, attestation non conforme","oui, attestation non conforme",Non,Non,Information non communiquée,Information non communiquée,,,Oui,Oui,0,,,54400 kWh/an,Non équipée,2,Est,,,,,,,,,7,,85,,,,,,,,,,,,,,Non,,,,Non,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc66249,VBC66249,Appartement à vendre,225000,,6000 Charleroi,,,A l’acte,2,,,,,,106 m²,44 m²,,,,,,,,,,,,,,2,2,2,,,,,Gaz,,,,,,,,,,,Non,,Oui,,Oui,,234 kWh/m²/an,20250424008549,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,,3,4 m²,,25939 kWh/an,Super équipée,2,Sud,,,,24/04/2035,,,,,4,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc74715,VBC74715,Maison à vendre,239000,,6000 Charleroi,À rénover,,,5,,,,,,323 m²,,,Oui,,Oui,,,,,,Oui,1,,,1,,,,,,,Gaz,,,,,,,,,,,,,,,,,417 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,Non,,,,,135003 kWh/an,,,,,,,13/05/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc74598,VBC74598,Appartement à vendre,128500,Rue des Sports 43,6000 Charleroi,Normal,,,3,,,,,,89 m²,,,,,,,,,,,,,,,1,,1,,,,,Mazout,,,,,,,,,,,Non,,Oui,,,,176 kWh/m²/an,20151209002474,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Oui,,4,3 m²,,15664 kWh/an,Super équipée,2,Sud-est,1,,,09/12/2025,1971,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc33092,VBC33092,Appartement à vendre,148500,Rue des Sports 43,6000 Charleroi,Normal,Non,,3,,,,,,89 m²,,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,,,1,,1,,,,,Mazout,,,,,,,,,,,,,Oui,,,,176 kWh/m²/an,20151209002474,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Oui,,4,3 m²,,,Super équipée,2,Sud-est,1,,,09/12/2025,1971,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc73256,VBC73256,Appartement à vendre,125000,Boulevard Joseph Tirou 24,6000 Charleroi,Normal,,,3,,,,,,100 m²,,,,,,,,,,,,,,,1,2,2,,,,,Gaz,,Double vitrage,,,,,,,,,,,,,,,163 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,Oui,Non,,,,21359 kWh/an,,2,,,,,09/02/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc72986,VBC72986,Appartement à vendre,87500,,6000 Charleroi,Normal,Non,A l’acte,1,,,,,,50 m²,26 m²,,Non,,Non,Non,Non,Non,Non,Non,,,,,,1,1,,,,,Gaz,,,,,,,,,,,Non,,Oui,,Oui,,388 kWh/m²/an,20231205004877,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,,Oui,,,6 m²,,17095 kWh/an,Non équipée,2,,,,,05/12/2033,,,,,3,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc72738,VBC72738,Maison à vendre,189000,,6000 Charleroi,,,,3,20 m²,20 m²,20 m²,,,125 m²,13 m²,,Oui,25 m²,Oui,,,,,,,,,,1,,,12 m²,,,,,,,,,,,,,,,Oui,,Oui,,,,159 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,10 m²,,,,,,30012 kWh/an,Equipée,2,,,,,,,,Américaine,,,,,,,16 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc71356,VBC71356,Appartement à vendre,99000,Avenue Jules Hénin 29,6000 Charleroi,,Non,,2,,,,,,85 m²,,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,,,1,,1,,,,,Non specifié,,,,,,,,,,,,,,,,,231 kWh/m²/an,20170502020540,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Oui,,3,,,,Non équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc69662,VBC69662,Appartement à vendre,110000,Boulevard Gustave Roullier 13,6000 Charleroi,,Non,A l’acte,2,,,,,,,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480 kWh/m²/an,20250422018892,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc08690,VBC08690,Maison à vendre,249000,Boulevard Jacques Bertrand 55,6000 Charleroi,,Non,,15,,,,,,600 m²,,,Non,,Non,Non,Non,Non,Non,Non,,,,,6,,,,,,,Gaz,,,,,,Oui,,,,,,,,Oui,,Non,314 kWh/m²/an,20220803022864,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,2,,,,,01/02/2032,,,,,3,,58,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc69182,VBC69182,Appartement à vendre,93000,Rue Basslé 10 52,6000 Charleroi,Excellent,,A l’acte,1,,,,,,55 m²,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,,202 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,5,,,11122 kWh/an,,2,Sud,,,,10/11/2026,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6000/charleroi/vbc66777,VBC66777,Maison à vendre,125000,Chaussée de Bruxelles 38,6000 Charleroi,Normal,,A l’acte,3,16 m²,23 m²,25 m²,,,140 m²,19 m²,,Oui,,Oui,,Oui,,,,,,,,1,1,1,,,,,Gaz,,Double vitrage,,,,,,,,,Oui,,,Oui,Oui,Non,465 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,24 m²,Non,,,,,94023 kWh/an,,2,,1,,,13/12/2033,,15 m²,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc64935,VBC64935,Appartement à vendre,105000,Boulevard Tirou 221 3,6000 Charleroi,Remis à neuf,,,2,8 m²,6 m²,,,,67 m²,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,392 kWh/m²/an,20230413013574,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,,Oui,,1,,,,,,,,,,13/04/2033,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc62746,VBC62746,Appartement à vendre,95000,Boulevard Joseph Tirou 203,6000 Charleroi,À rénover,,A l’acte,2,,,,,,82 m²,,,,,,,,,,,,,,,1,1,1,,,,,Gaz,,Double vitrage,,Oui,,Oui,,Oui,,,,,Oui,Oui,Oui,,516 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,Oui,,7,6 m²,,42474 kWh/an,,,,,,,10/04/2035,,,Indépendante,,7,,111,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6000/charleroi/vbc62129,VBC62129,Immeuble mixte à vendre,139999,,6000 Charleroi,Normal,Oui,,2,9 m²,12 m²,,,,151 m²,10 m²,,Oui,,Oui,,,,,,,,,,1,1,2,,,,,Gaz,,Double vitrage,,,,,,,,,,,,Oui,Oui,Non,285 kWh/m²/an,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,10 m²,Non,Non,,,,42986 kWh/an,Semi-équipée,2,,,400 m²,,04/01/2035,1900,,Kitchenette,5 m,3,5 m,9,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc59739,VBC59739,Appartement à vendre,155000,de la Neuville 72 10,6000 Charleroi,Normal,Non,,3,,,,,,106 m²,34 m²,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,,,1,,2,,,,,Gaz,,,,,,,,,,,,,Oui,,,,179 kWh/m²/an,20230904003188,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,4,2 m²,,,Semi-équipée,,,,,,04/09/2033,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc59623,VBC59623,Appartement à vendre,189000,Rue de la Neuville 42,6000 Charleroi,,Non,,3,,,,,,110 m²,,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,,,,1,1,,,,,Gaz,,,,,,Oui,,,,,,,,Oui,,Non,364 kWh/m²/an,20211014018574,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,Super équipée,4,,,,,14/10/2031,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc58672,VBC58672,Appartement à vendre,95000,Boulevard Joseph Tirou 16-18 21,6000 Charleroi,,,A l’acte,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Gaz,,Double vitrage,,,,,,,,,,,,,,,186 kWh/m²/an,20250304006089,"oui, attestation non conforme",,Non,,Information non communiquée,Information non communiquée,,,,,,,,14740 kWh/an,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc58536,VBC58536,Appartement à vendre,149000,Boulevard Tirou 20,6000 Charleroi,,Oui,,3,,,,,,165 m²,,,Non,,Oui,Non,Non,Non,Non,Non,,,,,1,,1,,,,,Gaz,,,,,,,,,,,,,,Oui,,Non,634 kWh/m²/an,20250407018414,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,,,,,07/04/2035,,,,,6,,119,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc56207,VBC56207,Appartement à vendre,95000,rue de la Science 12,6000 Charleroi,,Non,,1,,,,,,65 m²,,,Non,,Non,Non,Non,Non,Non,Non,Oui,1,1,,1,,,,,,,Non specifié,,,,,,,,,,,,,,,,,363 kWh/m²/an,20210820016001,,,,,Information non communiquée,Information non communiquée,,,,,0,,,,,2,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/6000/charleroi/vbc56055,VBC56055,Duplex à vendre,110000,,6000 Charleroi,Normal,Oui,,1,10 m²,,,,,105 m²,45 m²,,Oui,,,,,,,,Oui,5,,,1,1,1,,,,,Mazout,,Double vitrage,,,,Oui,,,,,,,,Oui,Oui,,274 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,2,,,17824 kWh/an,,2,Nord-ouest,,,,,,,,,2,,4526,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6000/charleroi/vbc56053,VBC56053,Appartement à vendre,115000,,6000 Charleroi,Normal,Oui,,1,22 m²,,,,,87 m²,22 m²,,Oui,,,,,,,,Oui,5,,,1,,1,1 m²,,,,Mazout,,Double vitrage,,,,Oui,,,,,,,,Oui,Oui,,444 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,22 m²,,,1,,,38605 kWh/an,Equipée,,Nord-ouest,,,,,,,Américaine,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
