ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_détages_de_limmeuble,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Garage,Nombre_de_place_de_parking_intérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Grenier,Surface_du_grenier,Largeur_de_la_façade,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Surface_du_bureau,Surface_des_caves,Porte_daccès_sécurisée,Surface_de_lades_salles_de_bain,Alarme_antieffraction,Référence_PEB,Nombre_de_places_de_parking_extérieur,Jardin,Station_de_charge_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Surface_du_jardin,Type_de_cuisine,Adoucisseur_deau,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Nombre_de_Garages,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Affectation_urbanistique_la_plus_récente,Surface_totale,Orientation_du_jardin,Maison_basse_énergie,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Balcon,Panneaux_solaires_thermiques,Surface_salle_à_manger,Appartement_de_service,Porte_de_garage_motorisée,Clef_électronique,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_du_dressing,Espace_ouvert_sensible_à_leau__WORG,Surface_du_garage,Niveau_E,Niveau_K,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc85740,VBC85740,Appartement à vendre,750000,Rue du Magistrat 10,1000 Bruxelles,Normal,1932,,3,,226 m²,Non,,Oui,,,2,,,Gaz,Double vitrage,Oui,Oui,Non,2,,,7,,,,,184 kWh/m²/an,41684 kWh/an,15/05/2030,47,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,Oui,,Oui,2 m²,,,,Non,,25 m,,,,Non,,,,,,,,5 m²,,,,,,,Non,,,,,,,,,,,,,,,,1,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1000/bruxelles/vbc85738,VBC85738,Penthouse à vendre,595000,Rue du Frontispice 3 6,1000 Bruxelles,À rénover,2005,,3,,188 m²,Non,,Oui,,,2,,,Gaz,Double vitrage,Oui,Oui,Oui,6,Nord-ouest,,6,,,,,180 kWh/m²/an,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,Oui,,Oui,,,,,Non,,,,,,Non,,,,,,8 m²,,,,20250401-TEST,,,,,Non,,,,,,Oui,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1000/bruxelles/vbc85739,VBC85739,Penthouse à vendre,595000,Rue du Frontispice 3 6,1000 Bruxelles,À rénover,2005,,3,,188 m²,Non,,Oui,,,2,,,Gaz,Double vitrage,Oui,Oui,Oui,6,Nord-ouest,,6,,,,,180 kWh/m²/an,33782 kWh/an,11/06/2035,34,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,Oui,,Oui,,,,,Non,,,,,,Non,,,,,,8 m²,,,,20250611-0000717701,,,,,Non,,,,,,Oui,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc85737,VBC85737,Appartement à vendre,425000,Avenue Michel-Ange 54 0,1000 Bruxelles,Normal,,,2,,95 m²,,,Non,,,2,,,Gaz,,,Oui,Non,4,,,5,,,,,112 kWh/m²/an,9 kWh/an,,22,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Non,,6 m,,,,Non,,,,,,,,5 m²,,,,,,,Non,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/rbt48224,RBT48224,Appartement à vendre,639000,Place des Barricades 11,1000 Bruxelles,Normal,,A l’acte,3,,151 m²,Non,40 m²,,Super équipée,,2,,2,Gaz,,,Oui,,5,,,,,,,,121 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,Oui,,Oui,23 m²,,,,,,,,,,,,,,,,,,,,,,Non,,Oui,Non,,,,,,,,,,,,,,,,,,,Non,,,,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/rbt48222,RBT48222,Appartement à vendre,630000,Place des Barricades 11,1000 Bruxelles,Normal,2014,A l’acte,3,,162 m²,Oui,40 m²,,Super équipée,,2,,2,Gaz,,,Oui,,4,,2,,,,,,110 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,Oui,12 m²,,,,,,,,,,,,,,,,,,,,,,Non,,Oui,Non,,,,,,,,,,,,,,,,,,,Non,,,,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc85689,VBC85689,Appartement à vendre,199000,Groendreef 4 306BS,1000 Bruxelles,Nouveau,2018,,1,,42 m²,,,Non,,,1,,,,,,Oui,,3,,2,7,,,,Non,86 kWh/m²/an,,,17,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,624597-N-1-55-4-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc85688,VBC85688,Appartement à vendre,175000,Groendreef 14 I0RS,1000 Bruxelles,Excellent,2009,,1,,37 m²,,,Non,,,1,,,Electrique,Double vitrage,,,,0,,2,6,,,Oui,Non,563 kWh/m²/an,,,89,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,20120104-0000039813-01-8,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc85585,VBC85585,Appartement à vendre,529000,Rue Royale 33,1000 Bruxelles,Nouveau,2023,A l’acte,2,16 m²,141 m²,Non,,,Super équipée,,2,2,3,Gaz,Double vitrage,,Oui,Oui,2,,2,4,,,,Non,246 kWh/m²/an,,,49,"oui, attestation conforme",Information non communiquée,Information non communiquée,,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc85511,VBC85511,Duplex à vendre,540000,Rue Philippe Le Bon 24/28,1000 Bruxelles,Normal,1990,,2,15 m²,135 m²,Non,,Oui,Super équipée,,2,2,2,Gaz,Double vitrage,Oui,Oui,Non,4,,2,5,Oui,Oui,Oui,Non,55 kWh/m²/an,21503 kWh/an,20/05/2032,31,"oui, attestation conforme",Risque moyen,Information non communiquée,Oui,15 m²,,Oui,,Oui,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc85418,VBC85418,Maison à vendre,449000,Rue des Fleuristes 39,1000 Bruxelles,Normal,,Immédiatement,4,,287 m²,Non,,Non,,,1,2,3,Gaz,,,Non,,,,2,3,,,,,332 kWh/m²/an,,,66,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,,,,,Oui,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc85408,VBC85408,Studio à vendre,195000,1000 Bruxelles,,Excellent,2018,A l’acte,,,45 m²,,,Oui,Super équipée,,1,1,1,Gaz,Double vitrage,Oui,Oui,Oui,5,,,6,Oui,,Oui,Non,95 kWh/m²/an,,,95,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,Oui,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc84917,VBC84917,Appartement à vendre,372000,Drève du Parc 45,1000 Bruxelles,Nouveau,2025,,2,14 m²,102 m²,Non,,Oui,,,1,1,2,Gaz,,,Non,Oui,1,,3,6,,,,Non,44 kWh/m²/an,,,43,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,10 m²,,Oui,1,Oui,9 m²,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc84553,VBC84553,Appartement à vendre,265000,,1000 Bruxelles,,,,2,,77 m²,,30 m²,Non,,,,1,,Gaz,,,,,2,Sud,2,,,,,,179 kWh/m²/an,,,36,,Information non communiquée,Information non communiquée,Non,,,Oui,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,D 20250522-0000715429-01-3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc81642,VBC81642,Studio à vendre,218000,,1000 Bruxelles,Excellent,,A l’acte,1,9 m²,34 m²,Non,,,Super équipée,11 m²,1,1,1,Gaz,Double vitrage,,Non,Non,1,Sud,2,3,Oui,Oui,Oui,Non,271 kWh/m²/an,9204 kWh/an,22/04/2035,54,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,6 m²,,,,Oui,,8 m,,,8 m,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc81641,VBC81641,Appartement à vendre,218000,,1000 Bruxelles,Excellent,,A l’acte,1,9 m²,34 m²,Non,,,Super équipée,11 m²,1,1,1,Gaz,Double vitrage,,Non,Non,1,Sud,2,3,Oui,Oui,Oui,Non,271 kWh/m²/an,9204 kWh/an,22/04/2035,54,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,8 m,,,8 m,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc84410,VBC84410,Appartement à vendre,165000,Avenue de l'Héliport 32,1000 Bruxelles,Normal,1979,A l’acte,1,10 m²,40 m²,Non,16 m²,Oui,,3 m²,1,,1,Gaz,,Oui,Oui,Oui,3,Est,4,14,Oui,,Oui,,121 kWh/m²/an,5104 kWh/an,,31,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,8 m²,Est,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1000/bruxelles/vbc84354,VBC84354,Immeuble mixte à vendre,1890000,,1000 Bruxelles,Normal,1900,,9,14 m²,546 m²,,,,Super équipée,,7,8,7,,Double vitrage,Oui,Non,Non,,,3,3,,,,Non,229 kWh/m²/an,,,45,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,14 m²,14 m²,Oui,,Oui,20 m²,,14 m²,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc84318,VBC84318,Appartement à vendre,1600000,,1000 Bruxelles,Excellent,1934,A l’acte,3,19 m²,210 m²,Non,75 m²,Oui,Super équipée,20 m²,2,,3,,,Oui,Oui,Oui,5,,3,6,Oui,Oui,Oui,Non,98 kWh/m²/an,,17/08/2027,19,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,17 m²,11 m²,Oui,2,Oui,55 m²,Ouest,,,,,,,,,,,,,,,,Oui,13 m²,Oui,,,,,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc84161,VBC84161,Appartement à vendre,170000,Chaussée d'Anvers 340,1000 Bruxelles,À rénover,1910,,1,13 m²,50 m²,Non,14 m²,Oui,Semi-équipée,8 m²,1,1,1,Gaz,Double vitrage,,Non,Non,1,Est,,3,Oui,Oui,Oui,Non,284 kWh/m²/an,14171 kWh/an,,56,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vwd13694,VWD13694,Maison à vendre,649000,,1000 Bruxelles,Normal,1940,A l’acte,5,18 m²,300 m²,,,Oui,Super équipée,,2,,,Non specifié,,,,,,,2,,Oui,Oui,Oui,,,161 kWh/an,,503,,Information non communiquée,Information non communiquée,Non,22 m²,15 m²,Oui,,Oui,,,14 m²,12 m²,Oui,,,,117 m,,Non,,,Oui,,8 m²,,,,,20231203,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,275 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc83747,VBC83747,Appartement à vendre,1600000,,1000 Bruxelles,Excellent,1893,A l’acte,3,20 m²,210 m²,Non,78 m²,Oui,Super équipée,16 m²,2,1,3,,Double vitrage,Oui,Oui,Non,5,,2,6,Oui,Oui,Oui,Non,98 kWh/m²/an,21659 kWh/an,16/08/2027,19,"non, pas d'attestation",Risque moyen,Inondable délimitée,Non,14 m²,11 m²,Oui,2,Oui,55 m²,Sud,,,,,,,,,,,,,,,,Oui,9 m²,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc83146,VBC83146,Appartement à vendre,695000,,1000 Bruxelles,,,,2,,181 m²,,65 m²,Non,,,2,,,Gaz,,,,,1,,2,,,,,,190 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,Non,,,Oui,1,Oui,4 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc82898,VBC82898,Appartement à vendre,225000,Rue Bodeghem 84,1000 Bruxelles,Normal,2008,Immédiatement,1,12 m²,45 m²,,20 m²,,Super équipée,7 m²,1,1,1,,,,Oui,Oui,0,,2,4,Oui,,,Non,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,10 m²,Sud,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vwd13652,VWD13652,Appartement à vendre,450000,,1000 Bruxelles,Excellent,2007,A l’acte,2,17 m²,107 m²,,30 m²,Oui,Super équipée,,1,,,Electrique,Double vitrage,,Oui,,7,,3,9,Oui,Oui,Oui,,126 kWh/m²/an,,,20,,Pas de risque d’inondation,Information non communiquée,,13 m²,,Oui,1,Oui,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,107 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vwd13650,VWD13650,Maison à vendre,945000,,1000 Bruxelles,Normal,1986,A l’acte,3,11 m²,163 m²,,51 m²,Oui,Super équipée,17 m²,3,,,Gaz,,,,,,,2,,Oui,Oui,Oui,,408 kWh/m²/an,,,82,,Pas de risque d’inondation,Information non communiquée,,13 m²,17 m²,,,Oui,30 m²,,,,,,6 m,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,245 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vwd13649,VWD13649,Appartement à vendre,725000,,1000 Bruxelles,À rénover,1957,A l’acte,2,16 m²,180 m²,,38 m²,Oui,Equipée,11 m²,2,,,Gaz,Double vitrage,Oui,Oui,,6,,2,8,Oui,Oui,Oui,,347 kWh/m²/an,,,,,Pas de risque d’inondation,Information non communiquée,,16 m²,,Oui,2,Oui,,,,,,,,,,,,,,Oui,,8 m²,,Oui,,,20241216‐0000698982‐01‐3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1000/bruxelles/vwd12797,VWD12797,Penthouse à vendre,1225000,,1000 Bruxelles,Excellent,2010,A l’acte,3,16 m²,160 m²,,55 m²,Oui,Equipée,14 m²,2,,,Gaz,Double vitrage,,Oui,,6,,,7,,,Oui,,178 kWh/m²/an,,,32,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,15 m²,11 m²,Oui,1,Oui,35 m²,Sud,,,,,,,,,,,,Oui,,,1 m²,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,pas d'application,,,,,,,,,,178 m²,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/rbt44397,RBT44397,Appartement à vendre,339000,Square Marguerite 13 D9,1000 Bruxelles,,1965,A partir du : 01/12/2025,2,,84 m²,Non,,Non,,,1,,1,Non specifié,,,Oui,,9,,,10,,,,,296 kWh/m²/an,,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,,,Oui,2 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,20170919-0000512422-01-8,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc82612,VBC82612,Appartement à vendre,650000,,1000 Bruxelles,,,,4,,174 m²,,,Non,,,,1,,Gaz,,,,,4,Sud-ouest,2,,,,,,267 kWh/m²/an,,,69,,Information non communiquée,Information non communiquée,Non,,,Oui,,Oui,10 m²,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,20240913-0000690175-01-5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc82575,VBC82575,Appartement à vendre,310000,Hoogstraat 80 6,1000 Bruxelles,Normal,,,1,,81 m²,Non,,,Super équipée,,1,1,1,Gaz,,,Non,Non,2,,2,4,,,,Non,168 kWh/m²/an,,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc82186,VBC82186,Appartement à vendre,849000,Rue Eunice Nancy Osayande 7 D8.4,1000 Bruxelles,Nouveau,2023,A l’acte,3,21 m²,160 m²,,48 m²,Oui,Super équipée,,2,1,3,Gaz,Double vitrage,Oui,Oui,Oui,8,,2,8,,,,Non,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,13 m²,13 m²,,,Oui,35 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vwd13621,VWD13621,Maison à vendre,1195000,,1000 Bruxelles,,1902,A l’acte,6,21 m²,390 m²,,42 m²,Oui,Super équipée,18 m²,3,,,Gaz,Double vitrage,,,,,,3,,Oui,Oui,Oui,,294 kWh/m²/an,294 kWh/an,,58,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,16 m²,16 m²,,,Oui,10 m²,Sud,16 m²,,Oui,,,,,,,,,Oui,,,,,,Oui,20250203-0000703165-01-4,,Oui,,,,,55 m²,Indépendante,,,,,,,,,,,Oui,,,,,,,,,,,390 m²,Sud,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc82049,VBC82049,Appartement à vendre,349000,,1000 Bruxelles,,1888,A l’acte,4,,135 m²,Non,20 m²,Non,,,1,1,2,,,,Non,,3,,2,4,,Oui,Oui,,547 kWh/m²/an,,,110,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,Oui,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc82048,VBC82048,Appartement à vendre,279000,,1000 Bruxelles,,2019,,1,,60 m²,Non,25 m²,Non,,,1,,1,Non specifié,,,Oui,,1,,2,3,,,,,81 kWh/m²/an,,28/05/2031,16,pas d'application,Information non communiquée,Information non communiquée,Non,,,Oui,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc80025,VBC80025,Appartement à vendre,225000,Kiekenmarkt 52 119sq,1000 Bruxelles,,2018,,,,62 m²,Oui,,Non,,,,,,,Double vitrage,Oui,Oui,,1,,2,7,,,Oui,Non,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc81289,VBC81289,Duplex à vendre,280000,Rue des Patriotes 22 23,1000 Bruxelles,Normal,,A l’acte,1,14 m²,59 m²,Oui,18 m²,Oui,Super équipée,7 m²,1,,1,,Double vitrage,Oui,Oui,Non,,Sud,2,1,Oui,Oui,Oui,Non,263 kWh/m²/an,15454 kWh/an,26/05/2035,53,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc80927,VBC80927,Studio à vendre,315000,Wolvengracht 48 2.19,1000 Bruxelles,,2017,,1,,43 m²,Oui,,Non,,,,,,,,,Non,Non,2,,,,,,,Non,99 kWh/m²/an,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,Non,Non,Non,Non,,,,,Non,615879-N-1-35-3-2,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,Non,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc80668,VBC80668,Appartement à vendre,260000,Rue Camusel 27,1000 Bruxelles,Normal,,,2,11 m²,80 m²,Non,21 m²,,Super équipée,7 m²,1,,1,Gaz,Double vitrage,Oui,Non,Non,2,,2,3,Oui,Oui,Oui,Non,224 kWh/m²/an,,,44,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,16 m²,,,,,,,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc80667,VBC80667,Appartement à vendre,280000,Rue Camusel 27,1000 Bruxelles,Excellent,,,2,11 m²,80 m²,Non,21 m²,,Super équipée,7 m²,1,,1,Gaz,Double vitrage,Oui,Non,Non,3,,2,3,Oui,Oui,Oui,Non,305 kWh/m²/an,,,61,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Oui,16 m²,,,,,,,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc80666,VBC80666,Appartement à vendre,250000,Rue Camusel 27,1000 Bruxelles,À rénover,,,2,11 m²,80 m²,Non,21 m²,,Super équipée,9 m²,1,,1,Gaz,Double vitrage,Oui,Non,Non,1,,2,3,Oui,Oui,Oui,Non,217 kWh/m²/an,,,43,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Oui,16 m²,,,,,,,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
