ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Surface_du_séjour,Grenier,Véranda,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Orientation_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_4,Caves,Parlophone,Alarme_antieffraction,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_du_jardin,Surface_de_la_terrasse,Largeur_du_terrain_à_rue,Disponibilité_du_bien,Surface_du_bureau,Salle_à_manger,Dressing,Buanderie,Local_vélo,Référence_PEB,Surface_des_caves,Surface_du_grenier,Surface_de_lades_salles_de_bain,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_du_garage,Surface_salle_à_manger,Orientation_du_jardin,Profondeur_du_terrain,Surface_constructible,Air_conditionné,Étage_de_lappartement,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Niveau_E,Niveau_K,Attestation__Asbuilt,Feu_ouvert,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc92000,VBC92000,Maison à vendre,369900,Dessous la Ville,6800 Libramont-Chevigny,Nouveau,,2025,4,13 m²,12 m²,9 m²,155 m²,Non,43 m²,,,,,,,,,1,1,2,,Gaz,Double vitrage,Non,Non,3,,2,Oui,Oui,,,,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,10 m²,,,,,,588 m²,6 m²,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6800/libramont-chevigny/vbc91999,VBC91999,Appartement à vendre,259900,Dessous la Ville,6800 Libramont-Chevigny,Nouveau,Non,2026,2,,,,88 m²,Non,,,,,,,,,,1,1,1,,Gaz,Double vitrage,Non,Oui,,2,,,Oui,,,,,,,,85 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,Sud,,,6 m²,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1730/asse/rbt73265,RBT73265,Maison à vendre,279000,Kapellestraat 35,1730 Asse,À rénover,,1952,3,16 m²,12 m²,20 m²,140 m²,Non,35 m²,,,Oui,1,,Equipée,Américaine,15 m²,1,,2,,Mazout,Double vitrage,,,3,,2,Oui,Oui,,435 m²,Oui,Oui,Oui,,,595 kWh/m²/an,,30/03/2035,,"oui, attestation non conforme",Oui,Non,Oui,Pas de risque d’inondation,Information non communiquée,,Oui,,,,8 m,300 m²,20 m²,8 m,Immédiatement,,,,,,,60 m²,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91989,VBC91989,Maison à vendre,195000,RUE DES ARDENNES 505,5570 Winenne,À rénover,Non,,4,19 m²,13 m²,14 m²,325 m²,Non,37 m²,,Non,,,,,,16 m²,2,,2,,,Double vitrage,Non,Non,,,,,Oui,,,,Non,Oui,,,308 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,20 m²,Non,,Oui,,,,30 m²,,Immédiatement,,Non,Non,Non,Non,20250306019803,,,15 m²,Non,,,,,232 m²,Non,,,Non,Non,Non,Non,,"oui, attestation non conforme",,,Non,Non,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91988,VBC91988,Maison à vendre,175000,Château d'Eau 4,5570 Winenne,Normal,Oui,,2,14 m²,14 m²,,120 m²,Non,33 m²,,Non,Oui,,1,,,13 m²,1,,1,,,Triple vitrage,Non,Non,,,1,Oui,,,,,Non,Oui,,,457 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,250 m²,,,Immédiatement,,Non,Non,Non,Non,20250306022401,,,5 m²,Non,,,,,376 m²,Non,,,Non,Non,Non,Non,,"oui, attestation non conforme",,,Non,Oui,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5001/belgrade/vbc91984,VBC91984,Maison à vendre,170000,Rue Edmond Delahaut 121,5001 Belgrade,À rénover,Non,,4,12 m²,19 m²,11 m²,147 m²,,26 m²,,Non,,,,,,11 m²,1,,3,,Gaz,Double vitrage,,,2,2,,Oui,,,163 m²,Oui,,,,,296 kWh/m²/an,,,,,,,,Information non communiquée,Information non communiquée,19 m²,Oui,,,Est,,163 m²,,,A l’acte,,Non,Non,Non,Non,20250530001596,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt73264,RBT73264,Appartement à vendre,310000,Smidsestraat 6E,9000 Gand,Normal,,2000,1,,,,80 m²,,,,Non,,,,,,,1,,,,Gaz,,Non,Non,,,,,,,,,,,,,,,23/12/2031,,"non, pas d'attestation",,Non,,Pas de risque d’inondation,Information non communiquée,,Non,Oui,,,,,,,,,,,,,20211223-0002514805-RES-1,,,,Non,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5550/bohan/vbc91983,VBC91983,Maison à vendre,265000,Rue du Vicinal 222,5550 Bohan,Normal,,1966,3,,,,165 m²,,,Oui,Non,Oui,2,,,,,1,,,,Bois,Double vitrage,Non,Non,,,,,,,1213 m²,,,,,,407 kWh/m²/an,56846 kWh/an,20/05/2035,101,pas d'application,,Non,,Information non communiquée,Information non communiquée,,Oui,,,Nord-est,8 m,,,,,,,,,,20250520013510,7 m²,53 m²,9 m²,Non,24 m²,,,,55 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc91981,VBC91981,Appartement à vendre,225000,Rue Eugène Smits 80 3,1030 Schaerbeek,Normal,,,1,,,,62 m²,,,,Non,,,,,,,1,,,,Gaz,,Non,Non,,,,,,,,,,,,,345 kWh/m²/an,21 kWh/an,,69,pas d'application,,Non,,Pas de risque d’inondation,Information non communiquée,,Non,,,,6 m,,,,,,,,,,,,,,Non,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc91980,VBC91980,Appartement à vendre,325000,Rue Eugène Smits 80 0,1030 Schaerbeek,Normal,,,1,,,,96 m²,,,,Non,,,,,,,1,,,,Gaz,,Non,Non,,,,,,,,,,,,,267 kWh/m²/an,25 kWh/an,,53,pas d'application,,Non,,Pas de risque d’inondation,Information non communiquée,,Non,,,,6 m,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc91979,VBC91979,Appartement à vendre,325000,Rue Eugène Smits 80,1030 Schaerbeek,Normal,,,2,,,,112 m²,,,,Non,,,,,,,1,,,,Gaz,,Non,Non,,,,,Oui,,,,,,,,203 kWh/m²/an,22 kWh/an,,40,pas d'application,,Non,,Pas de risque d’inondation,Information non communiquée,,Non,,,,6 m,,11 m²,70 m,,,,,,,,,,6 m²,Non,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1700/dilbeek/rbt73263,RBT73263,Maison à vendre,315000,Krekelendries 3A,1700 Dilbeek,À rénover,,1969,6,,,,307 m²,,,,Non,Oui,1,,,,,1,,,,Gaz,Double vitrage,Non,Non,,,,Oui,,,1443 m²,,,,,,325 kWh/m²/an,,,,"non, pas d'attestation",,Non,,Pas de risque d’inondation,Information non communiquée,,Oui,,,,,,,,,,,,,,20240701-0003298514-RES-1,66 m²,,8 m²,Non,58 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/3920/lommel/rbt73257,RBT73257,Rez-de-chaussée à vendre,335000,Leuken 53 A,3920 Lommel,Normal,Non,,2,,,,143 m²,Non,,,Non,Oui,1,,,,,1,,1,,,,Non,,3,2,,Oui,,,,,Oui,Oui,,,171 kWh/m²/an,,21/08/2031,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Nord,,266 m²,,,A convenir,,Non,Non,Non,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt73256,RBT73256,Maison à vendre,658000,Gestelstraat 12,3583 Paal,À rénover,Non,1965,4,,,,204 m²,Non,,,Non,,,,,,,1,,1,,Mazout,,Non,,4,,,Oui,,,2309 m²,,,,,,850 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,,,,,,A l’acte,,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3971/heppen/rbt73255,RBT73255,Maison à vendre,549000,Venberg 16,3971 Heppen,Excellent,Non,1999,5,,,,256 m²,Non,,,Non,Oui,1,,,,,2,,3,,Mazout,,Non,,4,,,Oui,Oui,,948 m²,,,,,,237 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Est,,,,,A l’acte,,Non,Non,Non,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73254,RBT73254,Maison à vendre,379000,Deliestraat 20,2490 Balen,Normal,Non,2022,3,,,,174 m²,Non,,,Non,Oui,1,,,,,1,,2,,,,Non,,3,,1,Oui,Oui,,385 m²,,Oui,Oui,,,,,01/07/2032,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Nord-est,11 m,,,,A l’acte,,Non,Non,Non,Non,13003-G-OMV_2021006471/EP02120/A001/D01/SD001,,,,,,,,,80 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3971/heppen/rbt73252,RBT73252,Maison à vendre,349000,Leopoldsburgsesteenweg 115,3971 Heppen,Normal,Non,1952,3,,,,170 m²,Non,,,Non,Oui,1,,,,,1,,2,,Gaz,,Non,,3,,,Oui,Oui,,1080 m²,,,,,,329 kWh/m²/an,,03/03/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Nord-ouest,,,,,A convenir,,Non,Non,Non,Non,20250303-0003543877-RES-2,,,,,,,,58 m,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73251,RBT73251,Maison à vendre,449000,Savel 45,2490 Balen,À rénover,Non,1931,4,,,,204 m²,Non,,,Non,Oui,1,,,,,1,,,,Mazout,,Non,,4,,,Oui,Oui,,3720 m²,,,Oui,,,569 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Sud,,,,,A l’acte,,Non,Non,Non,Non,,,,,,,,,,222 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73250,RBT73250,Maison à vendre,385000,Enneven 49,3920 Lommel,Normal,Non,1958,3,,,,184 m²,Non,,,Non,,,,,,,2,,2,,Non specifié,,Non,,4,,,Oui,Oui,,846 m²,,Oui,Oui,,,679 kWh/m²/an,,13/03/2035,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Nord-ouest,,,,,A convenir,,Non,Non,Non,Non,20250313-000355182-RES-1,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3945/ham/rbt73249,RBT73249,Maison à vendre,685000,Grensstraat 11,3945 Ham,Excellent,Non,1981,5,,,,333 m²,Non,,,Non,Oui,2,,,,,1,,3,,Gaz,,Non,,4,,,Oui,Oui,,1708 m²,,,,,,153 kWh/m²/an,,10/01/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Sud-est,16 m,,,,A l’acte,,Non,Non,Non,Non,3501036-res-1,,,,,,,,60 m,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73248,RBT73248,Maison à vendre,525000,Koningsbeemdstraat 13,3920 Lommel,Normal,Non,2001,4,,,,246 m²,Non,,,Non,,,,,,,2,,3,,Gaz,,Non,,4,,2,Oui,Oui,,695 m²,,Oui,Oui,,,160 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Ouest,13 m,,,,A l’acte,,Non,Non,Non,Non,,,,,,,,,35 m,160 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2400/mol/rbt73246,RBT73246,Villa à vendre,1200000,Hovenierstraat 46A,2400 Mol,Nouveau,Non,,3,,,,,Non,,,Non,,,,,,,3,,4,,,,Oui,,4,,2,Oui,Oui,,900 m²,,,,,,,,,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,,,,,,Immédiatement,,Non,Non,Non,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3945/ham/rbt73245,RBT73245,Maison à vendre,749000,Genebosstraat 46A,3945 Ham,Excellent,Non,2012,5,,,,322 m²,Non,,,Non,,,,,,,2,,3,,Gaz,,Non,,4,,,Oui,Oui,,708 m²,,,,,,100 kWh/m²/an,,05/11/2034,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Ouest,,,,,A l’acte,,Non,Non,Non,Non,20241105-0003436692-RES-1,,,,,,,,32 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3900/pelt/rbt73244,RBT73244,Maison à vendre,675000,Over 't Waterstraat 104,3900 Pelt,Excellent,Non,1997,4,,,,256 m²,Non,,,Non,Oui,2,,,,,1,,2,,Mazout,,Non,,4,,,Oui,Oui,,3042 m²,,,,,,192 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Ouest,17 m,,,,A l’acte,,Non,Non,Non,Non,,,,,,,,,96 m,,,,Zone agricole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3580/beringen/rbt73243,RBT73243,Maison à vendre,1250000,Kroonstraat 247,3580 Beringen,Excellent,Non,1935,15,,,,422 m²,Non,,,Non,Oui,2,,,,,9,,12,,Gaz,,Non,,4,,15,Oui,Oui,,11954 m²,,,,,,,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Sud,21 m,,,,,,Non,Non,Non,Non,,,,,,,,,115 m,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt73242,RBT73242,Maison à vendre,335000,Gestelstraat 12,3583 Paal,À rénover,Non,1965,4,,,,204 m²,Non,,,Non,,,,,,,1,,1,,Mazout,,Non,,4,,,Oui,,,906 m²,,,,,,850 kWh/m²/an,,13/03/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,,,,,,A l’acte,,Non,Non,Non,Non,3552293-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73241,RBT73241,Maison à vendre,779000,Leliestraat 30,3920 Lommel,Normal,Non,2006,5,,,,348 m²,Non,,,Non,Oui,1,,,,,2,,3,,Gaz,,Non,,4,,2,Oui,Oui,,1221 m²,,Oui,Oui,,,,,30/09/2034,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Nord-ouest,,,,,A l’acte,,Non,Non,Non,Non,20240930-0003393202-RES-1,,,,,,,,,229 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73238,RBT73238,Maison à vendre,,Luikersteenweg 639,3920 Lommel,Normal,Non,1948,3,,,,206 m²,Non,,,Non,,,,,,,1,,1,,Gaz,,Non,,4,,,Oui,Oui,,24472 m²,,Oui,Oui,,,362 kWh/m²/an,,03/02/2034,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Nord-ouest,,,,,A l’acte,,Non,Non,Non,Non,20240203-0003131332-RES-1,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3910/neerpelt/rbt73236,RBT73236,Maison à vendre,570000,Peerderbaan 127,3910 Neerpelt,Normal,Non,2008,5,,,,558 m²,Non,,,Non,Oui,1,,,,,3,,,,Gaz,,Non,,4,,2,,,,1059 m²,,,,,,108 kWh/m²/an,,21/05/2034,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,Est,,,,,A l’acte,,Non,Non,Non,Non,20240521-0003253626-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7300/boussu/vbc91976,VBC91976,Maison à vendre,170000,rue de Dour 406,7300 Boussu,Normal,Non,,,,,,196 m²,,,,Non,Oui,1,,,,,,,,,Gaz,,Non,,,,,Oui,Oui,,200 m²,Oui,,,,,402 kWh/m²/an,,,77,,,,,Information non communiquée,Information non communiquée,,Non,Non,Non,,,100 m²,15 m²,,,,Non,Non,Non,Non,20230204004008,,,,,,,,,,Non,,,,,Non,Non,Non,,,,,Non,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7012/jemappes/vbc91967,VBC91967,Maison à vendre,50000,,7012 Jemappes,À rénover,Non,,2,,,,70 m²,Non,,,Non,,,,,,,1,,1,,Non specifié,,Non,,2,,,,Oui,,75 m²,,,,,,483 kWh/m²/an,,12/06/2035,,pas d'application,,,,Pas de risque d’inondation,Information non communiquée,,Non,,,Nord-ouest,,,,,Immédiatement,,Non,Non,Non,Non,20250612010240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3581/beverlo/rbt73232,RBT73232,Maison à vendre,395000,Molenaarstraat 7,3581 Beverlo,,Non,,2,,,,217 m²,,,,Non,,,,,,,2,,2,,Gaz,Double vitrage,Non,Non,4,,,,,,1090 m²,,,,,,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Oui,,,,,24 m,,,Non,Non,Non,Non,,,,,Non,,,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt73227,RBT73227,Appartement à vendre,249000,Artanhelling 3 0602,8370 Blankenberge,,Non,2021,1,,,,55 m²,,,,Non,,,,,,,1,,1,,Gaz,Double vitrage,Non,Non,,,,,,,,,,,,,50 kWh/m²/an,,,,,,,Oui,Pas de risque d’inondation,Information non communiquée,,Non,,Non,,,,,,Immédiatement,,Non,Non,Non,Non,31004-G-2016_251/EP06313/A001/D01/SD016,,,,Non,,,,,,Non,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8480/eernegem/rbt73226,RBT73226,Maison à vendre,169000,Emiel Coolslaan 5,8480 Eernegem,,Non,1954,3,,,,160 m²,,,,Non,,,,,,,,,1,,Gaz,Simple vitrage,Non,Non,3,2,,,Oui,,273 m²,,,,,,461 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Sud-ouest,8 m,,10 m²,8 m,A l’acte,,Non,Non,Non,Non,20250309-0003548419-RES-1,,,,Non,,,,41 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt73225,RBT73225,Maison à vendre,167000,,8530 Harelbeke,,Non,1930,3,,,,154 m²,,,,Non,Oui,1,,,,,1,,1,,Mazout,,Non,Non,2,4,1,,Oui,,277 m²,,,,,,624 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Est,5 m,,23 m²,5 m,A l’acte,,Non,Non,Non,Non,20240229-0003159910-RES-1,,,,Non,,,,55 m,,Non,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt73224,RBT73224,Maison à vendre,190000,,8500 Courtrai,,Non,,3,,,,151 m²,,,,Non,,,,,,,1,,1,,Gaz,Double vitrage,Non,Non,2,2,,,,,200 m²,,,,,,330 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Nord-est,5 m,,,5 m,A l’acte,,Non,Non,Non,Non,3575389,,,,Non,,,,40 m,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9170/sint-gillis-waas/rbt73223,RBT73223,Maison à vendre,490000,Stroperstraat 1A,9170 Sint-Gillis-Waas,Normal,Non,1999,3,,,,215 m²,Non,50 m²,,Non,Oui,1,,,,,1,,2,,,,Non,,3,,2,Oui,Oui,,534 m²,,,,,,139 kWh/m²/an,,,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,,Non,,,,,,,,A l’acte,,Non,Non,Non,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8430/middelkerke/rbt73221,RBT73221,Penthouse à vendre,329000,Koning Ridderdijk 19 10,8430 Middelkerke,,Non,1970,1,,,,47 m²,Oui,,,Non,,,,,,,1,,,,,,Oui,Non,,10,,,Oui,,,,,,,,197 kWh/m²/an,,,,,,,,Pas de risque d’inondation,Information non communiquée,,Non,,Non,Sud,6 m,,40 m²,6 m,A l’acte,,Non,Non,Non,Non,20250310-0003045507-RES-3,,,,Non,,,,25 m,,,10,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
