ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Etat_du_bien,Disponibilité_du_bien,Meublé,Équipement_de_la_cuisine,Jardin,Attestation__Installation_électrique,Attestation__Asbuilt,Possibilités_pour_profession_libérale,Surface_totale,Station_de_charge_électrique,Type_de_cuisine,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Attestation__Citernes_à_mazout,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Orientation_du_jardin,Date_de_validité_PEB,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Citerne_à_eau_de_pluie,Permis_de_bâtir_obtenu,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_salle_à_manger,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Espace_ouvert_sensible_à_leau__WORG,Nombre_de_douches,Surface_constructible,Étage_de_lappartement,Niveau_E,Surface_du_garage,Surface_du_bureau,Surface_du_grenier,Panneaux_solaires_thermiques,Appartement_de_service,Attestation__Installation_électrique__Validité,Surface_de_la_véranda,Niveau_K,Surface_des_caves,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel
https://immovlan.be/fr/detail/appartement/a-vendre/8980/zonnebeke/rbt39389,RBT39389,Appartement à vendre,375000,Maagdestraat 3 1.4,8980 Zonnebeke,,2025,2,135 m²,Non,Non,Non,,,,,,,1,,Electrique,Double vitrage,,,Oui,Non,,,35 m,,,Oui,,,35 m,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,"non, pas d'attestation",,,,,,,,Oui,Oui,Oui,,,Oui,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,10 m²,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8980/passendale/rbs85499,RBS85499,Appartement à vendre,185000,Statiestraat 41 2.1,8980 Passendale,,2021,1,71 m²,Non,Non,Non,,,,,Oui,1,1,,Gaz,Double vitrage,,,Non,Non,,,,,1,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,Non,Nouveau,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,66 m²,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8980/zonnebeke/rbj30144,RBJ30144,Maison à vendre,384514,Passendalestraat 114 0.2,8980 Zonnebeke,,2023,3,154 m²,Non,Oui,Non,,,,,Oui,,1,,Gaz,,,,Non,Non,,,,,1,Oui,448 m²,,,,,,,,,Information non communiquée,Information non communiquée,Non,Excellent,,,,Oui,"non, pas d'attestation",,,,,,,,,Oui,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,273 m²,16 m²,,,,,,104 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9031/drongen/rbt47966,RBT47966,Maison à vendre,390000,Luchterenkerkweg 27,9031 Drongen,Non,1990,3,146 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,Electrique,,,,Non,,Sud-ouest,,,,,,259 m²,,,,,455 kWh/m²/an,20250523-003607846-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,,Non,,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9031/drongen/rbt41519,RBT41519,Maison à vendre,345000,Rondehuisjesdreef 29,9031 Drongen,Non,1930,2,135 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,,,,,2,4 m,,,Oui,210 m²,,,,Non,176 kWh/m²/an,20250416-0003578383-RES-1,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/9031/drongen/rbt26072,RBT26072,Fermette à vendre,530000,Kloosterstraat 25,9031 Drongen,Non,,3,200 m²,,,,,,,,Oui,2,,1,,Simple vitrage,,,Non,,,4,,2,5,Oui,7678 m²,,,,Non,745 kWh/m²/an,,,Zone d'extension d'habitat,Information non communiquée,Information non communiquée,,À rénover,A l’acte,Non,,Oui,"non, pas d'attestation",,,,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/9031/drongen/rbt15294,RBT15294,Rez-de-chaussée à vendre,225000,Kloosterstraat 3 F,9031 Drongen,,1991,2,118 m²,,,,,,,,Oui,1,,,Electrique,Double vitrage,Non,Non,Non,Oui,,,,,1,,,,,Non,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Non,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9031/drongen/rwc38383,RWC38383,Maison à vendre,395550,,9031 Drongen,,2025,3,504 m²,,Oui,,,,,,,,1,,Non specifié,,,,,,,3,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,Excellent,A convenir,,Super équipée,Oui,,,,,,Américaine,,Oui,Oui,Oui,,Oui,,,,,,,Oui,Oui,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9042/desteldonk/rbt46000,RBT46000,Maison à vendre,269000,Nokerstraat 40,9042 Desteldonk,Non,1960,3,145 m²,Non,Non,Non,Non,Non,Oui,Non,Oui,1,1,,Mazout,Simple vitrage,,,,,,4,,,,,727 m²,,,,Non,1030 kWh/m²/an,20250304-0003544763-RES-1,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,,,,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,,Oui,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,80 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9042/desteldonk/rbt40961,RBT40961,Maison à vendre,165000,Zuidledeplein 41,9042 Desteldonk,Non,1964,3,114 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,Charbon,Double vitrage,Non,Non,Non,Non,Ouest,2,6 m,2,,Oui,,,,Non,Non,632 kWh/m²/an,20250507-0003595170-RES-1,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Non,,A l’acte,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9042/desteldonk/rbt02511,RBT02511,Maison à vendre,679000,Rostijnestraat 40,9042 Desteldonk,Non,1995,4,540 m²,Non,Oui,Non,Non,Non,Oui,Non,Oui,2,1,2,,,,,,,,4,,,,Oui,3159 m²,,,,Non,343 kWh/m²/an,20230928-0003000911-RES-1,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,À rénover,,,,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,Oui,,,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,,195 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9042/desteldonk/rbs92870,RBS92870,Maison à vendre,419000,Rechtstraat 9,9042 Desteldonk,,1918,3,400 m²,Oui,,Oui,,,Oui,,Oui,1,1,2,Mazout,Double vitrage,,,,,,4,,,,Oui,3352 m²,,,,,785 kWh/m²/an,20250223-0003537025-RES-1,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,,,Equipée,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,,,,,,Nord-ouest,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,265 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt72206,RBT72206,Maison à vendre,359000,Dendermondesteenweg 909,9070 Destelbergen,Non,1944,4,135 m²,Oui,,,,,,,Oui,1,1,2,Mazout,Double vitrage,,,Non,Non,,4,,2,2,Oui,374 m²,,,,Non,532 kWh/m²/an,,Non,,Pas de risque d’inondation,Information non communiquée,,À rénover,A l’acte,Non,,Oui,"oui, attestation conforme",Oui,,,,,,,Oui,,,,,,,,,,,,Oui,,,,,01/09/2033,Non,,,,,,Oui,10 m²,9 m²,9 m²,14 m²,,34 m²,,,,130 m²,54 m²,,532 kWh/an,14216,,1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9070/destelbergen/rbt71693,RBT71693,Appartement à vendre,340000,Kasteelstraat 14A 101,9070 Destelbergen,Non,2008,2,102 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,,,,,Oui,,,,,3,,Oui,,,,,Non,121 kWh/m²/an,20250609-0003620486-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9070/destelbergen/rbt70738,RBT70738,Appartement à vendre,398000,Dendermondesteenweg 239 App4,9070 Destelbergen,Non,2024,3,122 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,,Oui,,Ouest,3,,,,Oui,,,,,,,Nieuwbouw,,,Information non communiquée,Information non communiquée,,Nouveau,,Non,Super équipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/9070/destelbergen/rbt68287,RBT68287,Penthouse à vendre,585000,Sint-Pietershofstraat 68,9070 Destelbergen,,2023,2,159 m²,,,,,,,,Oui,1,1,,,Double vitrage,,,Oui,Oui,,3,,2,1,Oui,,,,,Non,,,Non,,Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"oui, attestation conforme",,,,,,,,,Oui,,,,Oui,,,,,Oui,Oui,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,29 m²,,,,,,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/9070/destelbergen/rbt67143,RBT67143,Bungalow à vendre,319000,Burgstraat 44,9070 Destelbergen,,1966,2,152 m²,,,,,,,,Oui,1,1,,,Double vitrage,,,,,,4,,,,Oui,625 m²,,,,,443 kWh/m²/an,20250520-0003606082-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,Oui,,,,,Sud-est,,,,,,,,Oui,,,,,,,,,,400 m²,12 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbs47772,RBS47772,Maison à vendre,455000,Adrien De Grootestraat 23 6,9070 Destelbergen,,2024,3,119 m²,,,,,,,,,,1,2,Electrique,,,,Non,,Ouest,3,,,10,Oui,198 m²,10 m,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,Non,Super équipée,Oui,pas d'application,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,33 m²,,,,,,,,,,,57 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt37130,RBT37130,Maison à vendre,298000,Wellingstraat 184,9070 Destelbergen,,1970,3,100 m²,,,Oui,,,,,Oui,1,1,1,Mazout,Double vitrage,,,,,,3,,,,Oui,290 m²,,,,,654 kWh/m²/an,20250317-0003548945-RES-1,,,Pas de risque d’inondation,Information non communiquée,,,,,Equipée,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,,Oui,,,,Sud-ouest,17/03/2035,,,,,,,,,,,,,,,,,190 m²,14 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt37126,RBT37126,Maison à vendre,795000,Olmenlaan 12,9070 Destelbergen,Non,1996,4,325 m²,Non,Oui,Non,Non,Non,Oui,Non,Oui,2,1,2,,Double vitrage,,,,,,4,,,,Oui,959 m²,,,,Non,406 kWh/m²/an,20230813-0002963900-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,,,Equipée,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,195 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt33885,RBT33885,Maison à vendre,280000,Kasteelstraat 37,9070 Destelbergen,Non,,4,168 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Double vitrage,,Non,,,Sud-ouest,,,,,Oui,150 m²,,,,Non,458 kWh/m²/an,20250505-0003592489-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,A l’acte,Non,Equipée,Oui,"oui, attestation non conforme",,,,,,,,Non,Non,,,Non,Non,Non,,,,Oui,Oui,Oui,pas d'application,,,,,,,,,,,,,,,,,,,,,70 m²,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/9070/destelbergen/rbt33623,RBT33623,Immeuble mixte à vendre,690000,Dendermondesteenweg 543,9070 Destelbergen,,,3,558 m²,,,,,,,,,,1,2,,,,,Non,,Nord,,,,,Oui,242 m²,,,,,244 kWh/m²/an,20250411-0003575924-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A partir du : 01/01/2026,Non,,Non,pas d'application,Non,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt33620,RBT33620,Maison à vendre,325000,Ledebeekstraat 29,9070 Destelbergen,Non,1977,3,170 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,Gaz,,,,Non,,Nord,,,,1,Oui,386 m²,,,,,423 kWh/m²/an,20230426-0002876274-RES-1,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,A l’acte,Non,Semi-équipée,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,26/04/2033,,,,,,,,,,,,,,,,,320 m²,16 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt33042,RBT33042,Maison à vendre,514000,Belgielaan 9,9070 Destelbergen,,,5,180 m²,,,,,,,,,,2,3,Gaz,Double vitrage,,,Non,,Nord,2,7 m,,,Oui,214 m²,,7 m,,,182 kWh/m²/an,,Non,,Information non communiquée,Information non communiquée,,Normal,A l’acte,Non,Super équipée,Oui,,,,,,,,,,,,,,,,,,,Oui,Oui,Oui,,,,,,Non,,,,,,Oui,,,,,,,,,,,,Sud,,,Non,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt32032,RBT32032,Maison à vendre,469000,Burgemeester Libbrechtstraat 17,9070 Destelbergen,,1991,2,141 m²,,Oui,,,,,,Oui,1,1,,Electrique,Double vitrage,Non,Non,Non,Non,Sud-ouest,2,,,,,565 m²,,,Non,,619 kWh/m²/an,20250422-0003583602-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Non,,A l’acte,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt31599,RBT31599,Maison à vendre,319000,Dendermondesteenweg 196,9070 Destelbergen,Non,1938,2,189 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,1,Electrique,Double vitrage,Non,Non,Non,Non,Sud-est,2,6 m,2,,Oui,141 m²,28 m,5 m,Non,Non,230 kWh/m²/an,20250328-0003564828-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Non,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt30385,RBT30385,Maison à vendre,349000,Dendermondesteenweg 833,9070 Destelbergen,Non,1997,3,112 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,2,Gaz,Double vitrage,Non,Non,Non,Non,,2,,,2,,351 m²,,,Non,Non,215 kWh/m²/an,20240521-0003253151-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Non,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbt19137,RBT19137,Maison à vendre,298000,Meersstraat 66,9070 Destelbergen,,1959,2,100 m²,,Oui,Oui,,,,,,,1,2,Gaz,Double vitrage,,,,,,4,,,,,100 m²,,,,,293 kWh/m²/an,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,,,Equipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,Ouest,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/9070/destelbergen/rbs98591,RBS98591,Fermette à vendre,369000,Houtstraat 31,9070 Destelbergen,,1900,4,237 m²,,Oui,,,,,,Oui,1,1,2,Gaz,,,,Non,,Sud,,,,,Non,1173 m²,,,,,1162 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,Immédiatement,Non,Semi-équipée,Non,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbs82555,RBS82555,Maison à vendre,545000,Vissersstraat 21,9070 Destelbergen,Non,1988,3,152 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,Gaz,,,,Non,,Sud,,,,2,Non,929 m²,,,,,276 kWh/m²/an,20250217-0003530351-RES-1,Non,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,,,,,,,17/02/2025,Oui,,,,,,Oui,,,,,,,,,,,,,41953 kWh/an,7529,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9070/destelbergen/rbs70102,RBS70102,Appartement à vendre,385000,Dendermondesteenweg 520 0202,9070 Destelbergen,,2025,2,99 m²,,,,,,,,,,1,1,,Double vitrage,,,Oui,,,3,,2,,Oui,,,,,Non,,,Non,,Pas de risque d’inondation,Information non communiquée,,Nouveau,,Non,Super équipée,,"oui, attestation conforme",,,,Oui,,,,Oui,,,,,Oui,,,,,Oui,,Oui,,,,,,Non,,,,,,Oui,14 m²,16 m²,,,,,,,,,6 m²,Sud,10 kWh/an,,,,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9070/destelbergen/rbs70101,RBS70101,Appartement à vendre,380000,Dendermondesteenweg 520 0101,9070 Destelbergen,,2025,2,101 m²,,,,,,,,,,1,1,,Double vitrage,,,Oui,,,3,,2,,Oui,,,,,Non,,,Non,,Pas de risque d’inondation,Information non communiquée,,Nouveau,,Non,Super équipée,,"oui, attestation conforme",,,,Oui,,,,Oui,,,,,Oui,,,,,Oui,,Oui,,,,,,Non,,,,,,Oui,14 m²,16 m²,,,,,,,,,6 m²,Sud,10 kWh/an,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9070/destelbergen/rbs52704,RBS52704,Appartement à vendre,545000,Kerkstraat 30 201,9070 Destelbergen,Non,1900,3,140 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,,Oui,,Sud,3,21 m,2,2,Oui,,40 m,,,,81 kWh/m²/an,44013-G-2016_157/EP17312,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,A convenir,Non,,Non,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,27/04/2030,Oui,,,,,,Oui,,,,,,26 m²,,,,,11 m²,,,,,,270 m²,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9070/destelbergen/rbs48912,RBS48912,Appartement à vendre,299000,Krekelstraat 1 101,9070 Destelbergen,Non,2017,1,69 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,Gaz,Double vitrage,,,Oui,,,2,,3,,Oui,,,,,Non,86 kWh/m²/an,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Excellent,,,Equipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,Nord-est,21/06/2032,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbr78782,RBR78782,Maison à vendre,379000,Leenstraat 40,9070 Destelbergen,,1968,3,160 m²,,Oui,Oui,,,,,Oui,1,1,1,Gaz,Simple vitrage,,,,,,3,,,,,550 m²,,,,,846 kWh/m²/an,20230208-0002805072-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,,,,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,Ouest,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,105 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbr73323,RBR73323,Maison à vendre,199000,Meersstraat 112,9070 Destelbergen,,,2,91 m²,,,,,,,,,,1,,Gaz,Double vitrage,,,,,,2,,2,,Oui,130 m²,,,,,404 kWh/m²/an,20240423-0003215041-RES-1,,,Pas de risque d’inondation,Information non communiquée,,À rénover,,,Semi-équipée,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,Nord-est,23/04/2034,,,,,,,,,,,,,,,,,130 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbm89354,RBM89354,Maison à vendre,389000,Dendermondesteenweg 542,9070 Destelbergen,,1930,1,248 m²,,,,,,,,Oui,1,1,2,,,,,,,,3,,2,,,344 m²,,,,,,20240429-00032312311-knr-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,Sud,,,,,,,,Oui,15 m²,,,,,16 m²,,,,100 m²,,,,,,,188 m²,,,65 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbj82054,RBJ82054,Maison à vendre,559500,Houtstraat 19,9070 Destelbergen,,2024,3,165 m²,,,,,,,,,,2,1,Electrique,Triple vitrage,,,,,,3,,2,,,584 m²,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,Equipée,Oui,"oui, attestation conforme",,,,,,,,,,Oui,,,Oui,,,,,,,Oui,,,,Sud,,Oui,,,,,,Oui,17 m²,11 m²,12 m²,,,40 m²,,15 m²,,400 m²,,,,,,,,,,,7 m²,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9070/destelbergen/rbj22207,RBJ22207,Maison à vendre,549000,Hoekskenstraat 16,9070 Destelbergen,,1875,4,215 m²,Oui,,,,,Oui,,,,,2,,,,,,,,4,,,,Oui,2100 m²,,,,,150 kWh/m²/an,20230603-0002908914-RES-1,,Zone agricole,Pas de risque d’inondation,Information non communiquée,,Excellent,,,,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,Sud-ouest,,,,,,,,Oui,,,,,,,,,,,,,,,,,175 m²,,,,,,,,,,,,,,
