ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Parlophone,Ascenseur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_constructible,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Disponibilité_du_bien,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Largeur_de_la_façade,Etat_du_bien,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Meublé,Surface_du_séjour,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbt16222,RBT16222,Appartement à vendre,2295000,Koningin Fabiolalaan 20B 14,8300 Knokke,,,2,105 m²,,,,,,,,Oui,1,2,,,,1,,,,,Oui,,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,Double vitrage,,,,,,,,,107 kWh/m²/an,0002938689,,,,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs33357,RBS33357,Appartement à vendre,1265000,Lippenslaan 195 2.1,8300 Knokke,,1947,4,187 m²,Oui,,,,,,,,,1,2,,Oui,2,5,,,,Oui,,,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,,,,,,,130 kWh/m²/an,2077495,,,,Excellent,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbs16313,RBS16313,Appartement à vendre,1395000,Sylvain Dupuisstraat 51 21-31,8300 Knokke-Heist,,2013,3,172 m²,,,,,,,,,,2,2,Oui,,,5,,,,Oui,,Oui,Oui,,,,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,2,,,,,84 kWh/m²/an,,,,,Normal,18 m²,,Non,,,,,Sud,Oui,,30/05/2034,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbs44161,RBS44161,Appartement à vendre,695000,Duinenwater 102 02,8300 Knokke-Heist,Non,2016,2,83 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,Oui,0,,,Oui,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Immédiatement,Gaz,,Non,Non,Non,,,,,Non,86 kWh/m²/an,30043-G-20214_112/EP13217/A001/D01/SD007,Non,Non,5 m,,15 m²,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbt09195,RBT09195,Appartement à vendre,495000,Maurice Lippensplein 19 0.1,8300 Knokke,,1968,2,90 m²,,,,,,,,,,1,1,,Oui,0,3,,,,Oui,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,Non,Non,Non,,,,,Oui,161 kWh/m²/an,20240314-0003176326-RES-1,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbt09067,RBT09067,Appartement à vendre,1045000,Kustlaan 145 15,8300 Knokke,Non,1978,2,85 m²,Non,Non,Non,Non,Non,Non,Non,,,2,1,,Oui,1,8,,,,Oui,,,,Non,"non, pas d'attestation","Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,225 kWh/m²/an,3158204-RES-1,,,,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8300/knokke-heist/rbs75163,RBS75163,Duplex à vendre,690000,Koninginnenlaan 20 5.1,8300 Knokke-Heist,Non,1991,2,89 m²,Non,Non,Non,Non,Non,Non,Non,,,,2,,Non,,,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,,,,Non,Non,,,,,Non,120 kWh/m²/an,20250205-0003521883-res-1,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbp40889,RBP40889,Appartement à vendre,695000,Sterrenlaan 10 21,8300 Knokke-Heist,Non,1970,2,74 m²,Non,Non,Non,Non,Non,Non,Non,,,2,2,,Oui,2,,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A partir du : 01/12/2023,Mazout,Double vitrage,Non,Non,Non,,,,,Non,196 kWh/m²/an,202103010002380270-res-1,Non,Non,7 m,,7 m²,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbs44226,RBS44226,Appartement à vendre,895000,Lichttorenplein 16 12,8300 Knokke-Heist,Non,1966,2,71 m²,,,,,,,,,,1,1,Oui,Oui,1,,,,,Oui,,,,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,Oui,2,,,5 m,,66 kWh/m²/an,,Non,,5 m,Remis à neuf,4 m²,11 m²,Oui,25 m²,Super équipée,6 m²,1,,,,19/04/2033,,,,,,,,9 m²,,,,,,,,Oui,Non,,,,4 m²,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbs19623,RBS19623,Appartement à vendre,419000,Cassiersstraat 9 1.1,8300 Knokke-Heist,Non,1999,2,74 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Oui,,,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,Non,Non,,,,,Non,221 kWh/m²/an,20241223-0003487650-RES-1,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs92864,RBS92864,Appartement à vendre,235000,Zoutelaan 64 34,8300 Knokke,,,,34 m²,,,,,,,,Oui,1,1,1,,Oui,3,3,,Oui,Sud,,,Oui,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,2,,,,,253 kWh/m²/an,20240429-0003231023-RES-1,,,,Excellent,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbs88977,RBS88977,Appartement à vendre,975000,Meerlaan 145 42,8300 Knokke-Heist,Non,,3,124 m²,Non,Non,Non,Non,Non,Non,Non,,,2,2,,Oui,4,,1,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,Non,Non,Non,,,,,Non,200 kWh/m²/an,20241122-0003455471-RES-1,Non,Non,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs86468,RBS86468,Appartement à vendre,530000,Piers de Raveschootlaan 107 2,8300 Knokke,,1985,4,114 m²,,,,,,,,,,1,1,Oui,Oui,0,4,1,,,Oui,,Oui,Oui,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,,3,,,,,349 kWh/m²/an,20250317-0003550434-RES-1,,,,À rénover,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs85628,RBS85628,Appartement à vendre,1395000,Sylvain Dupuisstraat 51 21,8300 Knokke,,2013,3,166 m²,Oui,,,,,,,Oui,1,2,,Oui,Oui,2,4,,,,Oui,108 m²,Oui,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,84 kWh/m²/an,20240530-0003265499-RES-1,,,,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8300/knokke-heist/rbh49805,RBH49805,Studio à vendre,399000,Van Bunnenplein 30 4E,8300 Knokke-Heist,,1973,0,38 m²,,,,,,,,,,1,1,,,4,6,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,,2,,,,,178 kWh/m²/an,,Non,,,Remis à neuf,,,Oui,,,,,,,,16/07/2031,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8300/knokke-heist/rbs80534,RBS80534,Maison à vendre,695000,Piers De Raveschootlaan 17,8300 Knokke-Heist,,1900,5,181 m²,,,,,,,,,,2,2,,Non,,3,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,,,,Non,Non,2,180 m²,,,Non,487 kWh/m²/an,20210915-0002464326-res-1,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbh07749,RBH07749,Appartement à vendre,625000,,8300 Knokke,,1990,2,75 m²,Oui,,,,,,,,,2,2,Oui,Oui,5,6,,,,Oui,,Oui,Oui,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Electrique,Double vitrage,,,,2,,,,,345 kWh/m²/an,20230407-0002860740-RES-1,,,,Excellent,,,Oui,,Super équipée,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs71470,RBS71470,Appartement à vendre,1625000,,8300 Knokke,,1948,3,125 m²,,,,,,,,,,3,2,Oui,Oui,3,3,1,,,Oui,,Oui,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,4,,,,,99 kWh/m²/an,20230830-0002745846-RES-2,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs71035,RBS71035,Appartement à vendre,1150000,Zeedijk-Albertstrand 453 61,8300 Knokke,,1988,3,110 m²,Oui,,,,,,,Oui,1,2,,Oui,Oui,6,8,,,,Oui,,Oui,Oui,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,85 kWh/m²/an,,,,,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs67373,RBS67373,Appartement à vendre,2225000,Kustlaan 353 2E,8300 Knokke,,2022,2,106 m²,,,,,,,,Oui,,2,,Oui,Oui,2,5,,Oui,Sud,Oui,132 m²,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,EPB-aangifte: nieuwbouw,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbi00329,RBI00329,Appartement à vendre,1250000,Zeedijk-Albertstrand 501 7C,8300 Knokke-Heist,,1969,2,75 m²,,,,,,,,,,2,1,,Oui,7,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,Non,Non,Non,,,,,Oui,154 kWh/m²/an,20230530-0002904962-RES1,Non,Non,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbs60061,RBS60061,Appartement à vendre,540000,Keith Haringplein 5 13,8300 Knokke-Heist,,2014,1,,,,,,,,,,,1,1,Oui,Oui,1,,,,,Oui,,Oui,Oui,,"oui, attestation conforme",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,67 kWh/m²/an,20250212-0003527847-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs53995,RBS53995,Appartement à vendre,349000,Piers de Raveschootlaan 123,8300 Knokke,,1976,1,55 m²,Oui,,,,,,,,,1,1,Oui,Oui,0,4,,,,Oui,,Oui,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,2,,,,,273 kWh/m²/an,20220511-0002600401-RES-1,,,,Excellent,,,,,,,,,,,11/05/2032,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8300/knokke-heist/rbg91437,RBG91437,Duplex à vendre,649500,Natiënlaan 31 3.1,8300 Knokke-Heist,Non,2021,4,129 m²,Non,Non,Non,Non,Non,Non,Non,,,2,2,,Non,3,4,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Non specifié,,Non,Non,Non,,,,,Non,,,Non,Non,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbr70742,RBR70742,Appartement à vendre,845000,Zeedijk-Knokke 686 31,8300 Knokke,,,2,62 m²,Oui,,,,,,,,,1,,,,3,8,,,,,,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,125 kWh/m²/an,0002855825-RES-1,,,,,,,,,,,,,,,05/04/2033,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbs43584,RBS43584,Appartement à vendre,275000,Meerlaan 37 211,8300 Knokke-Heist,,2018,1,,,,,,,,,,,1,1,,Non,0,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Immédiatement,,,,Non,Non,,,,,Non,0 kWh/m²/an,31043-G-2013_88/EP16647/A001/D01/SD031,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,49,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8300/knokke-heist/rbs42949,RBS42949,Villa à vendre,1449000,Abelendreef 2,8300 Knokke-Heist,,1976,5,300 m²,,,,,,,,Oui,2,5,5,,,,3,2,,,Oui,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Non specifié,,,,,4,595 m²,,,,274 kWh/m²/an,,,,,,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbs25411,RBS25411,Appartement à vendre,,Zeedijk-Knokke 617-618,8300 Knokke-Heist,,,2,,,,,,,,,Oui,,,2,Oui,,,8,,,,Oui,,,Oui,Non,,,Pas de risque d’inondation,Information non communiquée,,,Double vitrage,,,Non,2,,,,,,,,,,Nouveau,,,,,Super équipée,,,Nord,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs24269,RBS24269,Appartement à vendre,595000,Piers de Raveschootlaan 101 31,8300 Knokke,,1999,2,79 m²,Oui,,,,,,,Oui,1,1,1,,Oui,3,4,,,,Oui,,Oui,Oui,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,,,,,,,90 kWh/m²/an,20241227-0003487526-RES-1,,,,Excellent,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs18457,RBS18457,Appartement à vendre,1295000,Bayauxlaan 62 2,8300 Knokke,,1997,2,76 m²,Oui,,,,,,,Oui,1,2,,Oui,Oui,2,2,,,,Oui,,Oui,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,,,,,,,282 kWh/m²/an,20211101-0002486894-RES-1,,,,Excellent,,,,,Super équipée,,,,,,01/11/2031,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbs16016,RBS16016,Appartement à vendre,1450000,Jef Mennekenslaan 35 3 & 4,8300 Knokke-Heist,,2001,3,136 m²,,,,,,,,,,2,2,Oui,Oui,,,,,,Oui,,Oui,Oui,,,,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,,,,,,,,Non,,,Excellent,,,,,Super équipée,,,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs09536,RBS09536,Appartement à vendre,975000,Leopoldlaan 156 V3,8300 Knokke,,1985,2,68 m²,,,,,,,,,,2,1,Oui,Oui,5,5,,,,Oui,,Oui,Oui,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Electrique,Double vitrage,,,,2,,,,,180 kWh/m²/an,2923965,,,,Remis à neuf,,,Oui,,Super équipée,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8300/knokke/rbs09246,RBS09246,Maison à vendre,2450000,Hoekestraat 72,8300 Knokke,,2019,5,523 m²,Oui,Oui,Oui,,,Oui,,Oui,1,4,5,,,,,,Oui,,Oui,,Oui,Oui,Oui,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Gaz,Triple vitrage,,Oui,,4,709 m²,,,,190 kWh/m²/an,20240506-0003231245-RES-1,,,,Excellent,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbs06913,RBS06913,Appartement à vendre,403889,Sluisstraat 7,8300 Knokke,Non,,2,92 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,Oui,0,3,,Oui,,Oui,,,Oui,Non,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8300/knokke-heist/rbi87215,RBI87215,Duplex à vendre,,Zeedijk-Knokke 631 82,8300 Knokke-Heist,,2001,3,128 m²,,,,,,,,,,2,2,Oui,,8,8,,,,Oui,,Oui,Oui,Non,,,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,2,,,,,173 kWh/m²/an,,Non,,,Normal,32 m²,,Non,,Super équipée,,,Nord,Oui,,07/11/2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbr97003,RBR97003,Appartement à vendre,1152000,Meerlaan 145 42,8300 Knokke-Heist,,,3,124 m²,,,,,,,,Oui,,2,2,,Oui,4,,1,,,Oui,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,Non,Non,Non,,,,,Non,200 kWh/m²/an,20241122-0003455471-RES-1,Non,Non,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8300/knokke-heist/rbn53329,RBN53329,Villa à vendre,5650000,Vauxelles 7,8300 Knokke-Heist,,1989,6,289 m²,,,,,,,,Oui,,5,5,,Non,,,,Oui,,,,,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,Non,Non,2,988 m²,,,Non,198 kWh/m²/an,20231013-000314336-RES-1,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke-heist/rbr84487,RBR84487,Appartement à vendre,535000,Paul Parmentierlaan 212 11,8300 Knokke-Heist,,1959,2,70 m²,,,,,,,,,,1,1,,,1,5,,,,Oui,,Oui,Oui,Non,,,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,2,,,,,112 kWh/m²/an,,,,,Excellent,4 m²,,Non,,Super équipée,,,Ouest,Oui,,09/11/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8300/knokke/rbp36525,RBP36525,Appartement à vendre,860000,Leopoldlaan 55 52,8300 Knokke,,2001,3,102 m²,,,,,,,,Oui,,2,,,Oui,5,5,,,,Oui,,Oui,Oui,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,,2,,,,,138 kWh/m²/an,,,,,Excellent,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
