ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Type_de_chauffage,Pompe_à_chaleur,Ascenseur,Nombre_de_places_de_parking_extérieur,Jardin,Surface_totale_du_terrain,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_vitrage,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Panneaux_solaires,Air_conditionné,Alarme_antieffraction,Balcon,Référence_PEB,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Étage_de_lappartement,Surface_constructible,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Surface_chambre_à_coucher_4,Feu_ouvert,Citerne_à_eau_de_pluie,Conso_annuelle_totale_dénergie_primaire,Espace_ouvert_sensible_à_leau__WORG,Surface_totale,Porte_de_garage_motorisée,Station_de_charge_électrique,Chauffage_au_sol,Domotique,Parlophone,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Attestation__Citernes_à_mazout,Niveau_E,Surface_de_lades_salles_de_bain,Maison_basse_énergie,Compteur_Bihoraire,Profondeur_du_terrain,Attestation__Asbuilt,Surface_du_bureau,Possibilités_pour_profession_libérale,Adoucisseur_deau,Panneaux_solaires_thermiques,Surface_du_grenier,Niveau_K,Surface_de_la_véranda,Surface_du_garage,Surface_des_caves,Porte_daccès_sécurisée,Surface_salle_à_manger,Clef_électronique,Attestation__Installation_électrique__Validité,Attestation__Citernes_à_mazout__Validité,Surface_chambre_à_coucher_5,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Surface_du_dressing,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/maison/a-vendre/2370/arendonk/rbt73270,RBT73270,Maison à vendre,245000,Hoogakkers 4,2370 Arendonk,À rénover,,3,105 m²,,Oui,Oui,Oui,,,,,Gaz,,,,Oui,226 m²,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,1967,A l’acte,13 m²,13 m²,,27 m²,Oui,1,Semi-équipée,,1,,1,Double vitrage,,,3,,,,,,,,,,,,,355 kWh/m²/an,,,,,,,,,,,,,,,,,,Kitchenette,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,12 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8460/oudenburg/rbt73267,RBT73267,Maison à vendre,269000,Nieuwstraat 20,8460 Oudenburg,À rénover,,3,145 m²,,,,,,,,,Gaz,,,,Oui,338 m²,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1956,A l’acte,,,,,Oui,,Semi-équipée,,1,,,Double vitrage,,Nord,3,,,,,Oui,,,,Oui,Oui,Oui,,460 kWh/m²/an,27/01/2035,,Oui,Non,,,,,,,,,,,,,1,Kitchenette,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8470/gistel/rbt73266,RBT73266,Maison à vendre,350000,Vaartstraat 4,8470 Gistel,À restaurer,,8,,,,,,,,,,,,,,,609 m²,,Non,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vwd13943,VWD13943,Appartement à vendre,435000,Rue du Consei 51,1050 Ixelles,Excellent,Non,2,90 m²,,Oui,,Non,,,,Non,Gaz,Non,,,Oui,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,1,,,Triple vitrage,,,,,,11 m²,Sud-est,,,,,Oui,Oui,Oui,,145 kWh/m²/an,25/05/2035,,Oui,,,,,,,Non,,,20250525-0000715692-01-9,Non,,,,,,,Non,,,,,Non,,,,,,Non,,pas d'application,,,Non,,,Non,,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6220/lambusart/vbc92007,VBC92007,Maison à vendre,160000,Avenue de la Terrienne 37,6220 Lambusart,,Non,3,,,Non,,Non,Non,Non,Non,Non,,,,,,,,,,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,510 kWh/m²/an,,,,,,,,,,,,,20250612021870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7160/pieton/vbc92006,VBC92006,Maison à vendre,119000,,7160 Piéton,À rénover,Non,3,153 m²,Non,Oui,Oui,,Oui,,,,Gaz,,Non,,Oui,159 m²,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,1900,A l’acte,18 m²,20 m²,36 m²,14 m²,,,Semi-équipée,9 m²,2,1,2,Double vitrage,Non,,2,,3,,,Oui,,,,Oui,Oui,Oui,,232 kWh/m²/an,11/06/2035,43,,,,,,,,,,,,,,,,Kitchenette,,,,35539 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 m²,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6020/dampremy/vbc92004,VBC92004,Maison à vendre,195000,Rue Jean Jaures 284,6020 Dampremy,Normal,,4,178 m²,Non,Oui,,Oui,Oui,,,,Mazout,,Non,,Oui,200 m²,,,,Information non communiquée,Information non communiquée,,,13 m²,14 m²,10 m²,,Oui,1,Equipée,29 m²,1,,2,Double vitrage,Non,Ouest,2,6 m,2,85 m²,,Oui,20 m²,,6 m,Oui,Oui,Oui,,219 kWh/m²/an,17/10/2034,,,,,,,,,,Oui,,,,,,,Américaine,18 m²,,,47296 kWh/an,,,,,,,,,,,,,,,,,32 m,,,,,,,,,,,,14 m²,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc92003,VBC92003,Maison à vendre,249000,Rue du Petit Chene 45,4000 Liège,À rénover,,4,169 m²,,Oui,,,,,,,Mazout,,Non,,Oui,182 m²,"oui, attestation non conforme",,,Information non communiquée,Information non communiquée,,A l’acte,14 m²,15 m²,16 m²,38 m²,,,,15 m²,2,2,2,Double vitrage,Non,Sud,2,6 m,2,70 m²,Nord,Oui,16 m²,,6 m,Oui,Oui,Oui,,462 kWh/m²/an,,114,,,,,,,,,,,,,,,,,19 m²,,,91413 kWh/an,,,,,,,,,,,,,,,,,34 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7080/frameries/vbc92002,VBC92002,Maison à vendre,155000,Impasse des Fours à Chaux 18,7080 Frameries,Excellent,,3,133 m²,,Oui,Oui,,,,,,Gaz,,,,Oui,180 m²,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,1962,,15 m²,13 m²,8 m²,37 m²,,,Equipée,10 m²,1,1,1,Double vitrage,,,3,,,,,Oui,,,,Oui,Oui,Oui,,191 kWh/m²/an,30/05/2035,,,,,,,,,,,,,,,,,Américaine,,,,25525 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6700/arlon/vbc92001,VBC92001,Maison à vendre,489000,Route de Bouillon 267,6700 Arlon,,,4,165 m²,Non,,,,,,,,Gaz,,Non,,Oui,374 m²,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,2025,Immédiatement,,,,,,,Equipée,,1,,,,Non,,4,,1,374 m²,,Oui,,,,,,,,,12/06/2035,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc92000,VBC92000,Maison à vendre,369900,Dessous la Ville,6800 Libramont-Chevigny,Nouveau,,4,155 m²,Non,,,,,,,,Gaz,,Non,2,Oui,,,,,Pas de risque d’inondation,Information non communiquée,2025,,13 m²,12 m²,9 m²,43 m²,,,,,1,1,2,Double vitrage,Non,,3,,,588 m²,,Oui,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6800/libramont-chevigny/vbc91999,VBC91999,Appartement à vendre,259900,Dessous la Ville,6800 Libramont-Chevigny,Nouveau,Non,2,88 m²,Non,,,,,,,,Gaz,,Non,,,,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,2026,,,,,,,,,,1,1,1,Double vitrage,Oui,Sud,,,2,,,Oui,6 m²,,,,,,,85 kWh/m²/an,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1730/asse/rbt73265,RBT73265,Maison à vendre,279000,Kapellestraat 35,1730 Asse,À rénover,,3,140 m²,Non,Oui,,,,,,,Mazout,,,2,Oui,435 m²,"oui, attestation non conforme",Oui,,Pas de risque d’inondation,Information non communiquée,1952,Immédiatement,16 m²,12 m²,20 m²,35 m²,Oui,1,Equipée,15 m²,1,,2,Double vitrage,,,3,8 m,,300 m²,,Oui,20 m²,,8 m,Oui,Oui,Oui,,595 kWh/m²/an,30/03/2035,,Oui,Non,,,,,,,,,,,,,,Américaine,,,,,Non,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,60 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91989,VBC91989,Maison à vendre,195000,RUE DES ARDENNES 505,5570 Winenne,À rénover,Non,4,325 m²,Non,Non,,Non,Non,Non,Non,Non,,,Non,,,,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,,Immédiatement,19 m²,13 m²,14 m²,37 m²,,,,16 m²,2,,2,Double vitrage,Non,,,,,,,Oui,30 m²,,,,Non,Oui,,308 kWh/m²/an,,,,,,,,,,Non,Oui,Non,20250306019803,Non,,232 m²,,,20 m²,Non,,,,,Non,,Non,Non,,Non,,,,"oui, attestation non conforme",,15 m²,,,,Non,,,,Non,,,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91988,VBC91988,Maison à vendre,175000,Château d'Eau 4,5570 Winenne,Normal,Oui,2,120 m²,Non,Non,,Non,Non,Non,Non,Non,,,Non,1,Oui,,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,,Immédiatement,14 m²,14 m²,,33 m²,Oui,,,13 m²,1,,1,Triple vitrage,Non,,,,,250 m²,,,,,,,Non,Oui,,457 kWh/m²/an,,,,,,,,,,Non,Non,Non,20250306022401,Non,,376 m²,1,,,Oui,,,,,Non,,Non,Non,,Non,,,,"oui, attestation non conforme",,5 m²,,,,Non,,,,Non,,,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5001/belgrade/vbc91984,VBC91984,Maison à vendre,170000,Rue Edmond Delahaut 121,5001 Belgrade,À rénover,Non,4,147 m²,,Oui,,Non,Non,Non,Non,Non,Gaz,,,,Oui,163 m²,,,,Information non communiquée,Information non communiquée,,A l’acte,12 m²,19 m²,11 m²,26 m²,,,,11 m²,1,,3,Double vitrage,,Est,2,,2,163 m²,,,,,,Oui,,,,296 kWh/m²/an,,,,,,,,,,,,,20250530001596,,,,,,19 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt73264,RBT73264,Appartement à vendre,310000,Smidsestraat 6E,9000 Gand,Normal,,1,80 m²,,Non,,Non,,,,,Gaz,,Non,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,2000,,,,,,,,,,1,,,,Non,,,,,,,,,,,,,,,,23/12/2031,,,Non,,,,,,,,,20211223-0002514805-RES-1,Non,3,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5550/bohan/vbc91983,VBC91983,Maison à vendre,265000,Rue du Vicinal 222,5550 Bohan,Normal,,3,165 m²,,Oui,Oui,Non,,,,,Bois,,Non,,,1213 m²,pas d'application,,,Information non communiquée,Information non communiquée,1966,,,,,,Oui,2,,,1,,,Double vitrage,Non,Nord-est,,8 m,,,,,,,,,,,,407 kWh/m²/an,20/05/2035,101,,Non,,,,,,,,,20250520013510,Non,,55 m²,,,,,,56846 kWh/an,,,,,,,,,,,,,,9 m²,,,,,,,,,53 m²,,,24 m²,7 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc91981,VBC91981,Appartement à vendre,225000,Rue Eugène Smits 80 3,1030 Schaerbeek,Normal,,1,62 m²,,Non,,Non,,,,,Gaz,,Non,,,,pas d'application,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,1,,,,Non,,,6 m,,,,,,,,,,,,345 kWh/m²/an,,69,,Non,,,,,,,,,,Non,3,,,,,,,21 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc91980,VBC91980,Appartement à vendre,325000,Rue Eugène Smits 80 0,1030 Schaerbeek,Normal,,1,96 m²,,Non,,Non,,,,,Gaz,,Non,,,,pas d'application,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,1,,,,Non,,,6 m,,,,,,,,,,,,267 kWh/m²/an,,53,,Non,,,,,,,,,,Non,,,,,,,,25 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/3920/lommel/rbt73257,RBT73257,Rez-de-chaussée à vendre,335000,Leuken 53 A,3920 Lommel,Normal,Non,2,143 m²,Non,Non,,Non,Non,Non,Non,Non,,,Non,,Oui,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,A convenir,,,,,Oui,1,,,1,,1,,,Nord,3,,2,266 m²,,,,,,,Oui,Oui,,171 kWh/m²/an,21/08/2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt73256,RBT73256,Maison à vendre,658000,Gestelstraat 12,3583 Paal,À rénover,Non,4,204 m²,Non,Non,,Non,Non,Non,Non,Non,Mazout,,Non,,Oui,2309 m²,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1965,A l’acte,,,,,,,,,1,,1,,,,4,,,,,,,,,,,,,850 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3971/heppen/rbt73255,RBT73255,Maison à vendre,549000,Venberg 16,3971 Heppen,Excellent,Non,5,256 m²,Non,Non,,Non,Non,Non,Non,Non,Mazout,,Non,,Oui,948 m²,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1999,A l’acte,,,,,Oui,1,,,2,,3,,,Est,4,,,,,Oui,,,,,,,,237 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73254,RBT73254,Maison à vendre,379000,Deliestraat 20,2490 Balen,Normal,Non,3,174 m²,Non,Non,,Non,Non,Non,Non,Non,,,Non,1,Oui,385 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2022,A l’acte,,,,,Oui,1,,,1,,2,,,Nord-est,3,11 m,,,,Oui,,,,,Oui,Oui,,,01/07/2032,,,,,,,,,,,,13003-G-OMV_2021006471/EP02120/A001/D01/SD001,,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3971/heppen/rbt73252,RBT73252,Maison à vendre,349000,Leopoldsburgsesteenweg 115,3971 Heppen,Normal,Non,3,170 m²,Non,Non,,Non,Non,Non,Non,Non,Gaz,,Non,,Oui,1080 m²,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1952,A convenir,,,,,Oui,1,,,1,,2,,,Nord-ouest,3,,,,,Oui,,,,,,,,329 kWh/m²/an,03/03/2035,,,,,,,,,,,,20250303-0003543877-RES-2,,,,,,,,,,,,,,,,,,,,,,,,,,58 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73251,RBT73251,Maison à vendre,449000,Savel 45,2490 Balen,À rénover,Non,4,204 m²,Non,Non,,Non,Non,Non,Non,Non,Mazout,,Non,,Oui,3720 m²,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1931,A l’acte,,,,,Oui,1,,,1,,,,,Sud,4,,,,,Oui,,,,,,Oui,,569 kWh/m²/an,,,,,,,,,,,,,,,,222 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73250,RBT73250,Maison à vendre,385000,Enneven 49,3920 Lommel,Normal,Non,3,184 m²,Non,Non,,Non,Non,Non,Non,Non,Non specifié,,Non,,Oui,846 m²,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1958,A convenir,,,,,,,,,2,,2,,,Nord-ouest,4,,,,,Oui,,,,,Oui,Oui,,679 kWh/m²/an,13/03/2035,,,,,,,,,,,,20250313-000355182-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3945/ham/rbt73249,RBT73249,Maison à vendre,685000,Grensstraat 11,3945 Ham,Excellent,Non,5,333 m²,Non,Non,,Non,Non,Non,Non,Non,Gaz,,Non,,Oui,1708 m²,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1981,A l’acte,,,,,Oui,2,,,1,,3,,,Sud-est,4,16 m,,,,Oui,,,,,,,,153 kWh/m²/an,10/01/2035,,,,,,,,,,,,3501036-res-1,,,,,,,,,,,,,,,,,,,,,,,,,,60 m,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73248,RBT73248,Maison à vendre,525000,Koningsbeemdstraat 13,3920 Lommel,Normal,Non,4,246 m²,Non,Non,,Non,Non,Non,Non,Non,Gaz,,Non,2,Oui,695 m²,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2001,A l’acte,,,,,,,,,2,,3,,,Ouest,4,13 m,,,,Oui,,,,,Oui,Oui,,160 kWh/m²/an,,,,,,,,,,,,,,,,160 m²,,,,,,,,,,,,,,,,,,,,,,,35 m,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2400/mol/rbt73246,RBT73246,Villa à vendre,1200000,Hovenierstraat 46A,2400 Mol,Nouveau,Non,3,,Non,Non,,Non,Non,Non,Non,Non,,,Oui,2,Oui,900 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Immédiatement,,,,,,,,,3,,4,,,,4,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3945/ham/rbt73245,RBT73245,Maison à vendre,749000,Genebosstraat 46A,3945 Ham,Excellent,Non,5,322 m²,Non,Non,,Non,Non,Non,Non,Non,Gaz,,Non,,Oui,708 m²,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,2012,A l’acte,,,,,,,,,2,,3,,,Ouest,4,,,,,Oui,,,,,,,,100 kWh/m²/an,05/11/2034,,,,,,,,,,,,20241105-0003436692-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,32 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3900/pelt/rbt73244,RBT73244,Maison à vendre,675000,Over 't Waterstraat 104,3900 Pelt,Excellent,Non,4,256 m²,Non,Non,,Non,Non,Non,Non,Non,Mazout,,Non,,Oui,3042 m²,"oui, attestation non conforme",Non,Zone agricole,Pas de risque d’inondation,Information non communiquée,1997,A l’acte,,,,,Oui,2,,,1,,2,,,Ouest,4,17 m,,,,Oui,,,,,,,,192 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3580/beringen/rbt73243,RBT73243,Maison à vendre,1250000,Kroonstraat 247,3580 Beringen,Excellent,Non,15,422 m²,Non,Non,,Non,Non,Non,Non,Non,Gaz,,Non,15,Oui,11954 m²,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1935,,,,,,Oui,2,,,9,,12,,,Sud,4,21 m,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt73242,RBT73242,Maison à vendre,335000,Gestelstraat 12,3583 Paal,À rénover,Non,4,204 m²,Non,Non,,Non,Non,Non,Non,Non,Mazout,,Non,,Oui,906 m²,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1965,A l’acte,,,,,,,,,1,,1,,,,4,,,,,,,,,,,,,850 kWh/m²/an,13/03/2035,,,,,,,,,,,,3552293-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73241,RBT73241,Maison à vendre,779000,Leliestraat 30,3920 Lommel,Normal,Non,5,348 m²,Non,Non,,Non,Non,Non,Non,Non,Gaz,,Non,2,Oui,1221 m²,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2006,A l’acte,,,,,Oui,1,,,2,,3,,,Nord-ouest,4,,,,,Oui,,,,,Oui,Oui,,,30/09/2034,,,,,,,,,,,,20240930-0003393202-RES-1,,,229 m²,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73238,RBT73238,Maison à vendre,,Luikersteenweg 639,3920 Lommel,Normal,Non,3,206 m²,Non,Non,,Non,Non,Non,Non,Non,Gaz,,Non,,Oui,24472 m²,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1948,A l’acte,,,,,,,,,1,,1,,,Nord-ouest,4,,,,,Oui,,,,,Oui,Oui,,362 kWh/m²/an,03/02/2034,,,,,,,,,,,,20240203-0003131332-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3910/neerpelt/rbt73236,RBT73236,Maison à vendre,570000,Peerderbaan 127,3910 Neerpelt,Normal,Non,5,558 m²,Non,Non,,Non,Non,Non,Non,Non,Gaz,,Non,2,,1059 m²,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,2008,A l’acte,,,,,Oui,1,,,3,,,,,Est,4,,,,,,,,,,,,,108 kWh/m²/an,21/05/2034,,,,,,,,,,,,20240521-0003253626-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7300/boussu/vbc91976,VBC91976,Maison à vendre,170000,rue de Dour 406,7300 Boussu,Normal,Non,,196 m²,,Non,,Non,Non,Non,Non,Non,Gaz,,Non,,Oui,200 m²,,,,Information non communiquée,Information non communiquée,,,,,,,Oui,1,,,,,,,,,,,,100 m²,,Oui,15 m²,,,Oui,,,,402 kWh/m²/an,,77,,,,,,,,Non,Non,,20230204004008,,,,,,,Non,,,,,,,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
