ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Type_de_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Parlophone,Ascenseur,Feu_ouvert,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_constructible,Profondeur_du_terrain,Référence_PEB,Surface_de_la_terrasse,Surface_du_garage,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Alarme_antieffraction,Nombre_détages_de_limmeuble,Air_conditionné,Largeur_du_terrain_à_rue,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Adoucisseur_deau,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,Surface_des_caves,Surface_du_grenier,Station_de_charge_électrique,Maison_basse_énergie,Chauffage_au_sol,Compteur_Bihoraire,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Raccordé_au_gaz_de_ville,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Étage_de_lappartement,Surface_salle_à_manger,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Attestation__Installation_électrique__Validité,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Niveau_S,Surface_de_la_véranda,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing
https://immovlan.be/fr/detail/maison/a-vendre/1490/court-saint-etienne/vbc69029,VBC69029,Maison à vendre,550000,Clos de Profondval 29,1490 Court-Saint-Étienne,,,,3,,,,175 m²,Non,,,Non équipée,,1,1,2,,,,,,Non,,,,,Oui,,Oui,557 m²,,,,Oui,211 kWh/m²/an,,10/06/2033,39,pas d'application,,,,Information non communiquée,Information non communiquée,Non,35 m²,Non,Non,Non,Non,Non,Non,Non,,,,,20230610010138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2530/boechout/rbt63373,RBT63373,Rez-de-chaussée à vendre,265000,Kardinaal Sterckxstraat 7 1,2530 Boechout,Normal,1969,,2,,,,77 m²,,,,,,1,,,,Gaz,,Double vitrage,Oui,Non,,Non,,,Oui,,,,,,,,257 kWh/m²/an,,05/06/2035,,"non, pas d'attestation",,Non,Non,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Oui,,,,,,,79 m²,,20250605-0003617922RES-1,,,,3 m²,,,2,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,13 m²,,,
https://immovlan.be/fr/detail/maison/a-vendre/5190/moustier-sur-sambre/vbc78966,VBC78966,Maison à vendre,249000,Rue de jemeppe 39,5190 Moustier-Sur-Sambre,Normal,1920,A l’acte,5,15 m²,22 m²,16 m²,208 m²,Non,Oui,1,Equipée,Américaine,1,1,1,Oui,Mazout,,Double vitrage,,Non,,Non,3,3,Oui,1387 m²,Oui,1567 m²,Oui,,,Non,418 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,Oui,Oui,,Oui,,,,,10 m,,74 m,,28 m²,,9 m²,5 m²,,,4,,10 m,16 m²,19 m²,,,,36 m²,46 m²,,,,,,,,,,,,,23 m²,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1060/saint-gilles/vbc70285,VBC70285,Appartement à vendre,290000,Chaussée de Waterloo 222,1060 Saint-Gilles,À rénover,,Immédiatement,4,14 m²,14 m²,13 m²,175 m²,,,,Non équipée,,1,,,Non,Gaz,,,Non,,Non,,2,,,,Oui,,Oui,Oui,,Non,964 kWh/m²/an,,,194,"oui, attestation non conforme",,,Non,Information non communiquée,Information non communiquée,Non,45 m²,Non,Oui,Non,Oui,Oui,Non,Non,,,,,20240813-0000687542-01-3,3 m²,,11 m²,5 m²,,Non,3,Non,,10 m²,,,,,,33 m²,,Non,Non,,Non,Non,Non,,,pas d'application,,2,,Non,,,Non,,,,,,,,,,,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4102/ougree/vbc60776,VBC60776,Studio à vendre,56500,Rue de l'Enseignement 101 1,4102 Ougrée,À rénover,,,1,,,,32 m²,,,,,,1,,,,Electrique,,Double vitrage,,Non,,Non,,,,,,,,,,,920 kWh/m²/an,340026 kWh/an,19/03/2035,,pas d'application,,Non,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,,,,,,,,,20250319027738,,,,2 m²,,,1,,,,,,,,,,,,,,,,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4102/ougree/vbc60777,VBC60777,Studio à vendre,56500,Rue de l'Enseignement 101 2,4102 Ougrée,À rénover,,,1,,,,28 m²,,,,,,1,,,,Electrique,,Double vitrage,,Non,,Non,,,,,,,,,,,770 kWh/m²/an,23567 kWh/an,19/03/2035,,pas d'application,,Non,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,,,,,,,,,20250319027216,,,,3 m²,,,1,,,,,,,,,,,,,,,,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1330/rixensart/vbc92130,VBC92130,Maison à vendre,575000,Avenue du Bois Là-Haut 25,1330 Rixensart,Normal,1964,A l’acte,3,16 m²,13 m²,13 m²,160 m²,Non,Oui,1,,,2,1,3,,,,Double vitrage,,Non,,Oui,4,3,Oui,500 m²,Oui,1000 m²,Oui,Oui,,,190 kWh/m²/an,190 kWh/an,02/04/2025,35,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,44 m²,Oui,,,Oui,,,,,,,,,25 m²,,14 m²,,,,,,,,,,Ouest,2,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/vbc92129,VBC92129,Appartement à vendre,239000,,1090 Jette,Excellent,1973,A l’acte,2,13 m²,11 m²,,88 m²,Non,Oui,,Equipée,Américaine,1,1,1,,Gaz,,Double vitrage,,Oui,,Non,2,,,,Oui,,Oui,,,Oui,69 kWh/m²/an,6054 kWh/an,,17,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,30 m²,Oui,,,,,,,Nord,62 m,,,,9 m²,,9 m²,,,,25,,62 m,,,,Sud,1,,,,,,,,,,,Oui,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc92128,VBC92128,Maison à vendre,190000,Rue du Couvent 21,4460 Grâce-Hollogne,Normal,1899,A l’acte,2,12 m²,14 m²,,88 m²,Non,,,Equipée,Américaine,1,,2,,,,Double vitrage,,Non,,Non,3,,Oui,,Oui,220 m²,Oui,Oui,,,335 kWh/m²/an,29387 kWh/an,07/05/2035,,"oui, attestation non conforme",Non,,Non,Pas de risque d’inondation,Information non communiquée,Non,10 m²,,,,Oui,,,,Nord-ouest,,,,,,,11 m²,,,,1,,,,,,,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92126,VBC92126,Appartement à vendre,259500,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,,1,14 m²,,,73 m²,,Oui,1,Super équipée,,1,1,1,,Gaz,,Double vitrage,,Oui,,Oui,2,,,,Oui,,,,,,75 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,29 m²,Oui,,,,,,,,,,,,3 m²,,,4 m²,,Oui,6,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92125,VBC92125,Appartement à vendre,332500,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,,2,11 m²,14 m²,,93 m²,,Oui,1,Super équipée,,1,1,2,,Gaz,,Double vitrage,,Oui,,Oui,2,,,,Oui,,,,,,75 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,32 m²,Oui,,,,,,,,,,,,7 m²,,,4 m²,,Oui,6,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92124,VBC92124,Appartement à vendre,354000,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,,3,17 m²,13 m²,11 m²,130 m²,,Oui,1,Super équipée,,2,2,2,,Gaz,,Double vitrage,,Oui,,Oui,2,,,,Oui,,,,,,75 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,33 m²,Oui,,,,,,,,,,,,4 m²,,,5 m²,,Oui,6,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92123,VBC92123,Appartement à vendre,440000,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,,2,17 m²,18 m²,,111 m²,,Oui,1,Super équipée,,1,1,2,,Gaz,,Double vitrage,,Oui,,Oui,2,,,,Oui,,,,,,75 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,29 m²,Oui,,,,,,,,,,,,49 m²,,,5 m²,,Oui,6,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92122,VBC92122,Appartement à vendre,374000,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,,2,15 m²,10 m²,,94 m²,,Oui,1,Super équipée,,2,2,2,,Gaz,,Double vitrage,,Oui,,Oui,2,,,,Oui,,,,,,75 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,30 m²,Oui,,,,,,,,,,,,41 m²,,,4 m²,,Oui,6,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6020/dampremy/vwd13944,VWD13944,Maison à vendre,210000,rue des Français 125,6020 Dampremy,Excellent,,A l’acte,4,20 m²,16 m²,15 m²,176 m²,,Oui,,Equipée,Américaine,2,,,,Gaz,Non,Double vitrage,Non,Non,,Non,2,,Oui,40 m²,,230 m²,Oui,Oui,,,194 kWh/m²/an,36752 kWh/an,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,38 m²,Oui,,,,,Oui,Oui,Nord,,,,20250518001005,,15 m²,8 m²,5 m²,Sud,Non,,Non,,10 m²,,,,1,56 m²,,,,Non,,Non,,Non,Non,Oui,pas d'application,Non,,,,,,,,,,,,,Oui,,,,,,Oui,176 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9160/lokeren/rbt73313,RBT73313,Maison à vendre,405000,Statiestraat 13,9160 Lokeren,Nouveau,2025,A l’acte,5,,,,175 m²,Non,Oui,1,,,1,,2,,Electrique,Oui,,,Non,,,2,,Oui,150 m²,Oui,262 m²,,,,,,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,46 m²,Non,,Non,Non,Non,Non,Non,Nord,7 m,,,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5000/namur/vbc92120,VBC92120,Appartement à vendre,254000,Rue Julie Dessy 7,5000 Namur,,2024,A l’acte,2,,,,90 m²,Non,,,,,1,,,,Gaz,,Double vitrage,Oui,Oui,,Oui,2,,,,Oui,,,,,,61 kWh/m²/an,5417 kWh/an,06/12/2034,12,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,,,,,,7 m²,,,,,,4,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2240/zandhoven/rbt73312,RBT73312,Villa à vendre,995000,Mussenbaan 10,2240 Zandhoven,Normal,1972,A l’acte,5,,,,388 m²,Non,Oui,2,,,2,,3,,Mazout,,,,Non,,,,,,,Oui,57564 m²,,Oui,,,393 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Information non communiquée,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Sud,,,,20250606-0003619639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone naturelle,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc92115,VBC92115,Maison à vendre,185000,,4100 Seraing,À rénover,,A l’acte,3,15 m²,15 m²,5 m²,144 m²,Non,,,Semi-équipée,Kitchenette,1,,1,,Mazout,,,Oui,Non,,Non,2,,Oui,,Oui,174 m²,Oui,Oui,,,399 kWh/m²/an,57298 kWh/an,19/06/2035,,,Non,Non,Non,Information non communiquée,Inondable délimitée,,13 m²,,,,Oui,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3550/heusden-zolder/rbt73309,RBT73309,Maison à vendre,349000,Schootstraat 126,3550 Heusden-Zolder,Normal,1961,A l’acte,6,,,,235 m²,Non,,,,,1,,2,,Gaz,,Double vitrage,,Non,,,3,2,Oui,,Oui,950 m²,Oui,,,,157 kWh/m²/an,,,,,,Oui,Non,Information non communiquée,Information non communiquée,,,Oui,Oui,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2660/hoboken/rbt73307,RBT73307,Appartement à vendre,245000,Steynstraat 357 10,2660 Hoboken,,,A l’acte,2,,,,75 m²,Non,,,,,1,,1,,Gaz,,,,Oui,,,2,,,,Oui,,,Oui,,,164 kWh/m²/an,,08/06/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,20250608-0003620285-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,4,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2470/retie/rbt73306,RBT73306,Maison à vendre,550000,Obroek 14,2470 Retie,À rénover,1956,,5,,,,348 m²,Non,,,,,2,,,,Gaz,,Simple vitrage,,Non,,Non,,,,,,1910 m²,,,,,534 kWh/m²/an,,07/06/2025,,pas d'application,,Non,Non,Pas de risque d’inondation,Information non communiquée,,,Non,,Non,,,,,,,,,20250607-0002942464-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc92109,VBC92109,Appartement à vendre,350000,Rue Eugène Smits 80,1030 Schaerbeek,Normal,,,2,,,,112 m²,,,,,,1,,,,Gaz,,,,Non,,Non,,,,,Oui,,,,,,203 kWh/m²/an,22 kWh/an,,40,pas d'application,,Non,,Pas de risque d’inondation,Information non communiquée,,,Non,,Non,,,,,,6 m,,,,11 m²,,,6 m²,,,,,70 m,,,,,,,,,,,,,,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4400/flemalle/vbc92106,VBC92106,Appartement à vendre,210000,Grand Place 9 021,4400 Flémalle,Nouveau,,A l’acte,3,12 m²,8 m²,12 m²,84 m²,Non,Oui,1,Equipée,Américaine,1,1,1,,,,Double vitrage,Oui,Non,,Non,3,,,,,,Oui,,,,220 kWh/m²/an,22042 kWh/an,,57,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,28 m²,,,,,,,,Sud,,,,,,20 m²,11 m²,5 m²,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7110/strepy-bracquegnies/vbc92105,VBC92105,Maison à vendre,235000,Résidence du Haut Lieu 10,7110 Strépy-Bracquegnies,À rénover,1973,,1,,,,,Non,Oui,1,,,,2,,,Mazout,,,,Non,,,3,2,Oui,,,941 m²,,,,,182 kWh/m²/an,,,,pas d'application,,,,Information non communiquée,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,20250618039559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9402/meerbeke/rbt73304,RBT73304,Maison à vendre,699000,Brusselsesteenweg 463,9402 Meerbeke,Normal,1950,A l’acte,6,13 m²,24 m²,18 m²,333 m²,Non,Oui,1,Equipée,Américaine,3,,2,Oui,,,Double vitrage,,Non,,,3,8,Oui,1900 m²,Oui,2331 m²,Oui,Oui,Oui,,175 kWh/m²/an,,,,"oui, attestation conforme",Oui,Non,Non,Information non communiquée,Information non communiquée,,61 m²,,,,,,,,,,,,,,30 m²,19 m²,11 m²,Sud,,,Oui,,17 m²,16 m²,,,1,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt73303,RBT73303,Maison à vendre,699000,Brusselsesteenweg 463,9400 Ninove,Normal,1950,A l’acte,6,13 m²,24 m²,18 m²,333 m²,Non,Oui,1,Equipée,Américaine,3,,2,Oui,,,,,Non,,,3,8,Oui,1900 m²,Oui,2331 m²,Oui,Oui,Oui,,175 kWh/m²/an,,,,,Oui,Non,Non,Information non communiquée,Information non communiquée,,61 m²,,,,,,,,,,,,,,30 m²,19 m²,11 m²,Sud,,,Oui,,17 m²,16 m²,,,1,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1470/genappe/vbc92104,VBC92104,Maison à vendre,650000,Rue de la Croix 17,1470 Genappe,Normal,1964,Immédiatement,6,10 m²,14 m²,13 m²,248 m²,Non,Oui,1,Super équipée,,1,2,4,Oui,Mazout,,Double vitrage,Oui,Non,Oui,Non,4,4,Oui,4746 m²,Oui,6600 m²,Oui,Oui,,,339 kWh/m²/an,64970 kWh/an,22/01/2035,84,"oui, attestation non conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,55 m²,Oui,Oui,,,,,,,8 m,,155 m,,80 m²,,19 m²,,Nord,Oui,1,,8 m,14 m²,14 m²,,,,7 m²,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1472/vieux-genappe/vbc92103,VBC92103,Appartement à vendre,315000,Rue de Bruxelles 151 A,1472 Vieux-Genappe,Excellent,2018,A l’acte,2,14 m²,11 m²,,71 m²,,,,Super équipée,,1,1,1,,Gaz,,Double vitrage,Oui,Oui,,Oui,2,,,,Oui,,Oui,Oui,,,101 kWh/m²/an,10802 kWh/an,12/07/2029,19,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,26 m²,,,,,,,,,,,,,5 m²,,6 m²,6 m²,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/tihange/vbc92101,VBC92101,Maison à vendre,225000,,4500 Tihange,À rénover,1950,A l’acte,3,18 m²,7 m²,33 m²,128 m²,,Oui,2,,,1,1,1,,Bois,,Double vitrage,,Non,,Non,3,2,Oui,654 m²,Oui,865 m²,Oui,Oui,,,316 kWh/m²/an,,18/06/2035,9,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,20 m²,Oui,,Oui,,,,,,7 m,,40 m,,13 m²,,17 m²,4 m²,,Oui,4,,7 m,,,,,,32 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1540/herne/rbt73300,RBT73300,Immeuble mixte à vendre,449000,Geraardsbergsestraat 16,1540 Herne,,,A l’acte,3,13 m²,13 m²,25 m²,250 m²,Non,Oui,1,,,1,1,2,,Gaz,,Double vitrage,,,,,3,,Oui,25 m²,Oui,323 m²,Oui,Oui,,,370 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Information non communiquée,Information non communiquée,,41 m²,Oui,Oui,,,,,,Nord-est,10 m,,,,15 m²,,22 m²,,,,,,10 m,,,,Sud-ouest,1,,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1541/sint-pieters-kapelle/rbt73297,RBT73297,Immeuble mixte à vendre,449000,Geraardsbergsestraat 16,1541 Sint-Pieters-Kapelle,,,A l’acte,3,13 m²,13 m²,25 m²,250 m²,Non,Oui,1,,,1,1,1,,Gaz,,Double vitrage,,,,,3,,Oui,25 m²,Oui,323 m²,Oui,Oui,,,370 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Information non communiquée,Information non communiquée,,41 m²,Oui,Oui,,,,,,Nord-est,10 m,,,,15 m²,,22 m²,,,,,,10 m,,,,Sud-ouest,1,,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc92100,VBC92100,Appartement à vendre,205000,Contour de l'Eglise 12,7730 Estaimpuis,Normal,1996,A convenir,2,,,,108 m²,,Oui,,,,1,,1,,Gaz,,Double vitrage,,,,,,1,,,,,Oui,,,,211 kWh/m²/an,,,,,,,,Information non communiquée,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,2018011021575,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc92099,VBC92099,Maison à vendre,375000,Rue Albert Mockel 23,4000 Liège,À rénover,,Immédiatement,5,,,,,,,,,,1,1,2,,Gaz,,Double vitrage,,,,,2,,,,,,Oui,,,,351 kWh/m²/an,,,,,,,Non,Information non communiquée,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,20250616018527,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1050/ixelles/vbc92098,VBC92098,Maison à vendre,765000,,1050 Ixelles,À rénover,1883,A convenir,3,,,,271 m²,Non,,,,,2,,4,,Gaz,,,,Non,,,2,,,,Oui,97 m²,,Oui,,,202 kWh/m²/an,,21/12/2032,40,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,31 m²,Non,,Non,Non,Non,Non,Non,Ouest,,,15 m,20221221-0000629330-01-3,11 m²,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,23 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/7000/mons/vbc92097,VBC92097,Rez-de-chaussée à vendre en viager,20000,Digue de Cuesmes 10-12 6.4,7000 Mons,,,,2,,,,83 m²,,,,,,1,,,,Electrique,,Double vitrage,,,,,,,,,,,,,,,291 kWh/m²/an,,,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,20210906011717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/8460/oudenburg/rbt73296,RBT73296,Immeuble mixte à vendre,670000,Ettelgemsestraat 62,8460 Oudenburg,Normal,,A l’acte,4,,,,263 m²,,Oui,1,Super équipée,,1,,1,,Gaz,,Double vitrage,,Non,,,2,,,,Oui,,Oui,Oui,Oui,,215 kWh/m²/an,,04/12/2024,,"oui, attestation conforme",Oui,,Non,Pas de risque d’inondation,Information non communiquée,,,,Oui,,,,,,,,,,,47 m²,,,,,Oui,,,,,,,Sud-ouest,,,,,,,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
